GeoFIPS,GeoName,Region,TableName,LineCode,IndustryClassification,Description,Unit,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
 "12000","Florida",5,SAINC45,10,"...","Cash receipts from marketings (thousands of dollars) ","Thousands of dollars",1411307,1379399,1515253,1751081,2132979,2224270,2581217,2659698,2851947,3545554,4013338,4220503,4357206,4453093,4728277,4828102,4873719,4850570,5393651,5923950,6329733,5672144,6083148,6341247,6273140,6226917,6163592,6482676,6728833,7313763,6760501,6905673,6738006,6701144,6792426,6911161,7573206,7443476,8143515,7956853,7319987,7800850,8038465,8638743,8482685,8713686,8532827,7766572,7943486,7295475,7746053,7926179,7829909,8843591
 "12000","Florida",5,SAINC45,20,"..."," Cash receipts: Livestock and products ","Thousands of dollars",441316,461310,473844,531132,689291,621415,701591,759604,833332,965646,1167662,1116686,1126959,1129749,1177784,1190065,1113736,1104242,1184291,1235773,1305747,1345232,1266106,1346900,1412803,1400576,1324634,1383482,1490872,1486157,1453284,1431889,1501324,1335433,1310626,1587997,1544837,1448914,1480561,1486994,1191595,1429016,1583825,1913960,2017322,2478646,2256311,1646326,1754333,1708370,1597543,1579157,1699063,2151348
 "12000","Florida",5,SAINC45,30,"...","  Meat animals and other livestock ","Thousands of dollars",222322,241187,251455,289800,348316,255857,310310,336972,413167,534168,667502,585027,542840,561609,598120,601078,549754,491422,617280,626057,609135,635467,616091,685522,728469,700563,645829,589442,729319,693857,686276,711918,695710,652093,655032,785723,818378,822915,651751,594261,553270,661606,654610,1008794,1022700,1282736,1146468,839690,875894,841457,801242,816885,888724,929875
 "12000","Florida",5,SAINC45,31,"...","   Cattle and calves ","Thousands of dollars",188577,208344,218483,247533,293091,207001,253462,288293,359406,461450,572570,470734,457865,406420,447380,458443,413117,341438,465392,471690,442531,470536,453766,429824,459516,436351,370316,285689,421778,385150,414049,481514,471480,428298,446795,568939,625150,601978,547333,483504,440993,557111,549642,683505,714810,993287,894734,594571,656188,618237,580497,596875,660090,689075
 "12000","Florida",5,SAINC45,32,"...","   Hogs and pigs ","Thousands of dollars",23999,23387,23015,28385,34559,32677,36859,27150,35712,48474,69340,67676,69663,61798,44350,33751,22480,28764,29478,23419,23507,25142,21369,15775,19383,15858,15498,19967,16428,7776,7383,9468,9425,6416,5418,7865,5839,4527,4414,3863,4025,2937,3475,2751,2742,3598,2548,1918,2223,2141,2698,2563,3059,3065
 "12000","Florida",5,SAINC45,33,"...","   Sheep and other livestock ","Thousands of dollars",9746,9456,9957,13882,20666,16179,19989,21529,18049,24244,25592,46617,15312,93391,106390,108884,114157,121220,122410,130948,143097,139789,140956,239923,249570,248354,260015,283786,291113,300931,264844,220936,214805,217379,202819,208919,187389,216410,100004,106894,108252,101558,101493,322538,305148,285851,249186,243201,217483,221079,218047,217447,225575,237735
 "12000","Florida",5,SAINC45,40,"...","  Dairy products ","Thousands of dollars",121054,126863,141187,149524,172091,211423,222833,240150,242871,247261,286822,317422,347592,343416,346335,304398,333465,346680,343200,355680,387960,421007,372947,401700,385503,408408,363528,431280,407715,424424,412112,383604,428446,352237,329868,431616,421662,344235,459243,464430,350506,440289,547646,520482,568103,705564,548901,488040,535350,472426,512679,485853,469710,565692
 "12000","Florida",5,SAINC45,50,"...","  Poultry and poultry products ","Thousands of dollars",97940,93260,81202,91808,168884,154135,168448,182482,177294,184217,213338,214237,236527,224724,233329,284589,230517,266140,223811,254036,308652,288758,277068,259678,298831,291605,315277,362760,353838,367876,354896,336367,377168,331103,325726,370658,304797,281764,369567,428303,287819,327121,381569,384684,426519,490346,560942,318596,343089,394487,283622,276419,340629,655781
 "12000","Florida",5,SAINC45,60,"..."," Cash receipts: Crops ","Thousands of dollars",969991,918089,1041409,1219949,1443688,1602855,1879626,1900094,2018615,2579908,2845676,3103817,3230247,3323344,3550493,3638037,3759983,3746328,4209360,4688177,5023986,4326912,4817042,4994347,4860337,4826341,4838958,5099194,5237961,5827606,5307217,5473784,5236682,5365711,5481800,5323164,6028369,5994562,6662954,6469859,6128392,6371834,6454640,6724783,6465363,6235040,6276516,6120246,6189153,5587105,6148510,6347022,6130846,6692243
 "12000","Florida",5,SAINC45,70,"...","  Total grains ","Thousands of dollars",32261,34853,45701,44037,73258,114688,94882,123523,104899,117905,145123,126720,89565,76656,76105,70000,62897,43383,30007,39454,36847,27400,18816,20533,23129,20104,19680,28535,26188,14537,9683,6899,5258,7676,9610,11020,7566,7010,11578,18228,25619,21965,21737,38426,55176,51734,32689,33411,28070,37503,43193,47564,64595,75379
 "12000","Florida",5,SAINC45,71,"...","   Corn ","Thousands of dollars",3552,3749,8245,9620,15808,31407,30723,42016,22742,14401,25861,21601,25896,19993,13561,19024,21407,15850,12031,10563,11112,11393,9823,10777,12666,10849,13098,20776,16272,8004,5535,4021,3299,5626,6320,6049,4277,5246,8025,11164,14125,13092,15161,26291,36232,34322,20099,21514,20584,32636,38735,42344,58214,67192
 "12000","Florida",5,SAINC45,72,"...","   Oats ","Thousands of dollars",72,109,259,127,230,211,221,270,229,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 "12000","Florida",5,SAINC45,73,"...","   Sorghum ","Thousands of dollars",129,136,150,340,360,940,1660,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 "12000","Florida",5,SAINC45,74,"...","   Wheat ","Thousands of dollars",1052,1501,1905,741,1654,1124,912,900,996,871,1474,0,0,0,0,0,6839,6402,3894,7384,7085,5136,1870,2352,2268,1716,1271,1534,2080,1507,1241,990,819,622,1245,2040,1301,743,1704,3344,2612,1354,1900,3955,5429,3263,2223,1930,1500,1206,1092,1121,1524,1889
 "12000","Florida",5,SAINC45,75,"...","   Soybeans ","Thousands of dollars",14518,15719,14560,12571,30625,49952,26288,46499,44314,63808,79905,66948,63669,56663,62544,50976,34651,21131,14082,21507,18650,10837,7072,7317,8146,7469,5243,6160,7775,5004,2884,1884,1140,1428,2045,2931,1987,1021,1848,3720,8882,7519,4676,8180,13515,14148,10367,9967,5986,3661,3366,4098,4857,6297
 "12000","Florida",5,SAINC45,76,"...","   Other grains ","Thousands of dollars",12938,13639,20582,20638,24581,31054,35078,33838,36618,38825,37883,38171,0,0,0,0,0,0,0,0,0,34,51,87,49,70,68,65,61,22,23,4,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1
 "12000","Florida",5,SAINC45,80,"...","  Hay, silage, etc. ","Thousands of dollars",1498,1579,2217,2344,3488,5129,5403,5686,6773,8453,9211,10911,12677,12216,13396,15714,16138,11274,8356,8548,8875,8521,13528,17589,15002,18325,16249,16307,18846,23667,26751,17359,15325,16577,15109,15440,21954,31952,46441,41727,34481,27574,28848,42921,45411,52588,57418,63302,60713,60853,51775,58050,53355,61114
 "12000","Florida",5,SAINC45,110,"...","  Fruits and nuts ","Thousands of dollars",462370,419828,481261,596297,666548,627064,703497,742529,915672,1296189,1346911,1488613,1333510,1268763,1281803,1290969,1359936,1211747,1418313,1932438,1890959,1578069,1711874,1492358,1487814,1619349,1713437,1748667,1697684,2162030,1757079,1887243,1553488,1649523,1645930,1447817,1673165,2056335,2135405,2146852,1932317,1958991,2277592,2427533,2017140,1913683,1752650,1643149,1566677,1144384,1525321,1382434,1294965,1378452
 "12000","Florida",5,SAINC45,112,"...","  Forest and maple products ","Thousands of dollars",5266,5687,5424,7636,11059,11796,8952,12796,13165,(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA)
