GeoFIPS,GeoName,Region,TableName,LineCode,IndustryClassification,Description,Unit,1958,1959,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
 "28000","Mississippi",5,SAINC40,90,"...","Dividends, interest, and rent (thousands of dollars) ","Thousands of dollars",251304,286624,307644,350876,385262,417456,426630,445115,465365,507070,538819,672878,779693,861256,958058,1108523,1296464,1440920,1557145,1737547,1998082,2280559,2825713,3499246,3879183,4094627,4494917,4825771,4980360,5022956,5436341,6244346,6370945,6467324,6528145,6810797,7345437,7900849,8387004,9082596,9867532,9865693,10562863,10938832,10790945,10720259,10804971,11446822,12925963,15521651,15791224,14981768,14645035,15728059,16504771,15969269,16445536,16983450,17179462,17800327,17919947,18715433,19104795,20623359,22141523
 "28000","Mississippi",5,SAINC40,91,"..."," Personal dividend income ","Thousands of dollars",23715,29989,33017,41136,45183,53321,58283,65646,64355,66529,73670,78045,84576,93162,105997,127996,152338,165228,190211,216044,254852,297482,314720,333301,341738,393761,393881,449414,491081,516678,650892,793033,874836,952187,1040131,1140430,1389372,1507818,1770716,2068840,2349405,2309394,2445128,2362300,2591190,2487846,3018999,3407494,4374047,4918251,5018608,3859716,3555773,4242887,4948278,4698991,5041951,5238946,5090936,5368133,5241164,5832265,6208355,7561317,8535946
 "28000","Mississippi",5,SAINC40,92,"..."," Personal interest income ","Thousands of dollars",118912,140267,166334,193135,215640,227348,237547,252703,273422,308811,339381,446428,536223,602187,679697,807765,962867,1101064,1207770,1396445,1605069,1846380,2340987,2922845,3276317,3477956,3884314,4146831,4329346,4347033,4588078,5241236,5236427,5174291,5047909,5064247,5252760,5632958,5774110,6027736,6475535,6397094,6871861,7159951,6648712,6565391,5987284,6471561,7197388,7769394,8205703,8142024,7614975,7691642,7777792,7270803,7471468,7756210,8007798,8240635,8337390,8635113,8158854,8121153,8551556
 "28000","Mississippi",5,SAINC40,93,"...","  Imputed interest receipts 1/","Thousands of dollars",75668,89480,99729,115265,128519,134654,141114,152162,167832,179651,199932,246578,305945,349217,403419,467861,543223,646050,701083,794394,919408,991458,1173949,1340701,1568130,1836187,1951242,2159746,2333283,2475405,2596813,2790458,2907834,3025516,3099120,3240204,3376012,3676207,3722375,3951943,4018423,4076782,4208636,4273585,4385729,4609416,4553467,4639563,4839831,5088565,5489105,5774425,5697703,5753206,5796633,5646014,5762537,5929132,6039428,6166017,6240149,6307915,5971954,5871510,6044190
 "28000","Mississippi",5,SAINC40,94,"...","  Monetary interest receipts ","Thousands of dollars",43244,50787,66605,77870,87121,92694,96433,100541,105590,129160,139449,199850,230278,252970,276278,339904,419644,455014,506687,602051,685661,854922,1167038,1582144,1708187,1641769,1933072,1987085,1996063,1871628,1991265,2450778,2328593,2148775,1948789,1824043,1876748,1956751,2051735,2075793,2457112,2320312,2663225,2886366,2262983,1955975,1433817,1831998,2357557,2680829,2716598,2367599,1917272,1938436,1981159,1624789,1708931,1827078,1968370,2074618,2097241,2327198,2186900,2249643,2507366
 "28000","Mississippi",5,SAINC40,95,"..."," Rental income of persons 2/","Thousands of dollars",108677,116368,108293,116605,124439,136787,130800,126766,127588,131730,125768,148405,158894,165907,172364,172762,181259,174628,159164,125058,138161,136697,170006,243100,261128,222910,216722,229526,159933,159245,197371,210077,259682,340846,440105,606120,703305,760073,842178,986020,1042592,1159205,1245874,1416581,1551043,1667022,1798688,1567767,1354528,2834006,2566913,2980028,3474287,3793530,3778701,3999475,3932117,3988294,4080728,4191559,4341393,4248055,4737586,4940889,5054021
 "28000","Mississippi",5,SAINC40,96,"...","  Imputed rent ","Thousands of dollars",51254,56727,61854,66852,72380,76084,77959,80973,85195,89405,88094,118546,126791,131390,130054,123042,125672,116261,99552,65543,73338,67090,64909,73384,42946,39731,25874,13718,-6315,1428,46243,66212,105792,162454,239049,346744,428975,451269,527006,637512,743259,833313,886940,1016587,1159094,1296568,1415233,1234359,973698,2432588,2031940,2451243,2881447,3119305,3033381,3200527,3239894,3382492,3513581,3676333,3752659,3617514,4068115,4144339,4339075
 "28000","Mississippi",5,SAINC40,97,"...","  Monetary rent ","Thousands of dollars",57423,59641,46439,49753,52059,60703,52841,45793,42393,42325,37674,29859,32103,34517,42310,49720,55587,58367,59612,59515,64823,69607,105097,169716,218182,183179,190848,215808,166248,157817,151128,143865,153890,178392,201056,259376,274330,308804,315172,348508,299333,325892,358934,399994,391949,370454,383455,333408,380830,401418,534973,528785,592840,674225,745320,798948,692223,605802,567147,515226,588734,630541,669471,796550,714946
"Note: See the included footnote file."
"SAINC40: Property income "
"Last updated: September 29, 2023-- new statistics for 2022; revised statistics for 1979-2021."
"U.S. Bureau of Economic Analysis"
