GeoFIPS,GeoName,Region,TableName,LineCode,IndustryClassification,Description,Unit,1948,1949,1950,1951,1952,1953,1954,1955,1956,1957,1958,1959,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
 "06000","California",8,SAINC50,130,"...","  Income taxes ","Thousands of dollars",49301,56414,66224,83186,92607,93834,100342,115980,134269,146260,151621,202348,256668,279770,305661,332815,361197,412218,459975,634933,1101638,1131520,1167955,1309369,2252368,2064071,1965457,2729341,3241008,3988078,5100377,5146995,6902092,6801919,7549329,7898050,10024006,11203212,12130983,14256806,13129609,16256498,17534581,16832812,17292371,17415636,17517814,19518740,22109408,24481253,28878324,32888983,41816687,43132680,33098297,33938752,36564061,44082496,50784243,53680239,54479978,42238930,46624306,52155346,58717601,67938569,71902276,79955137,81880335,88134627,93987451,97706782,110154185,139255611,142367290
 "06000","California",8,SAINC50,150,"...","  Motor vehicle licenses ","Thousands of dollars",16674,20187,23032,25621,27247,31204,41846,45112,50808,55794,57432,65099,63238,62895,58631,61266,61839,62940,154949,162915,167556,180216,193973,196222,204514,231203,247057,251299,261908,267317,289795,295214,302060,390148,462429,469501,479898,521713,661330,824885,892162,905021,977985,1074722,1036237,981454,977535,1040403,977910,1052701,1114662,1144107,1211564,1170187,1218027,1351833,1585894,1718155,1786986,1822857,1908974,2054576,2105327,2260239,2450045,2481543,2550721,2632571,2716478,2856593,3170883,3328230,3289784,3447842,3488847
 "06000","California",8,SAINC50,160,"...","  Other taxes 5/","Thousands of dollars",3719,4161,4641,5459,6219,6666,6404,6597,7021,7049,8227,9266,9503,9606,9743,10511,11225,12502,12324,11802,12951,13885,14033,14240,17844,18579,19151,23425,23580,23896,24914,29695,32513,38585,41113,42825,46592,50527,40312,53708,52216,62938,60120,63036,60502,61467,63261,64598,69556,69778,67417,70495,70360,70376,66275,66392,75386,75728,82265,87784,87972,86782,88970,107838,141529,130662,130186,142287,131991,125204,128146,105924,114709,1154344,1910355
 "06000","California",8,SAINC50,180,"..."," Local governments ","Thousands of dollars",2130,2176,2217,2146,2057,2403,2807,5133,4732,5309,4300,9438,10992,9476,9813,16263,12341,12391,18749,18672,19701,23489,26953,30588,31701,32102,53852,64079,80681,82071,97988,101331,117753,139971,144055,158472,187148,195254,159024,168881,203698,216189,230629,234665,238542,259713,288809,270308,295973,319603,375568,385735,403494,425096,440832,505661,736114,929911,864683,926833,837529,656949,767705,794152,825932,891376,913541,972725,1007108,993154,998023,980989,1017053,1058926,1090854
 "06000","California",8,SAINC50,190,"...","  Income taxes ","Thousands of dollars",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 "06000","California",8,SAINC50,200,"...","  Motor vehicle licenses ","Thousands of dollars",(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6895,15001,19266,21368,16982,31444,28022,30753,36699,27793,25035,27642,30544,31084,31717
 "06000","California",8,SAINC50,210,"...","  Other taxes ","Thousands of dollars",2130,2176,2217,2146,2057,2403,2807,5133,4732,5309,4300,9438,10992,9476,9813,16263,12341,12391,18749,18672,19701,23489,26953,30588,31701,32102,53852,64079,80681,82071,97988,101331,117753,139971,144055,158472,187148,195254,159024,168881,203698,216189,230629,234665,238542,259713,288809,270308,295973,319603,375568,385735,403494,425096,440832,505661,736114,929911,864683,926833,830634,641948,748439,772784,808950,859932,885519,941972,970409,965361,972988,953347,986509,1027842,1059137
 "06000","California",8,SAINC50,230,"..."," State and local personal property taxes ","Thousands of dollars",24455,27298,29366,31697,34411,37130,39589,40882,39070,36355,39240,65577,73788,81709,109342,130539,148358,171676,188940,215782,246508,238985,241324,256691,270049,262900,247491,255102,253828,245390,288568,311826,333888,346643,495253,502196,653530,673113,767295,832219,848459,935467,1012621,1140742,1333392,1282298,1311235,1262590,1343309,1362268,1454869,1438761,1363101,1400073,997466,1242533,1170811,1222399,1180604,1256130,1389560,2130900,2267597,1923400,1790486,1786649,1852933,1898405,1978890,2064081,2166532,2271675,2359110,2452146,2599212
"Note: See the included footnote file."
"SAINC50: Personal current taxes "
"Last updated: September 29, 2023-- new statistics for 2022; revised statistics for 1979-2021."
"U.S. Bureau of Economic Analysis"
