GeoFIPS,GeoName,Region,TableName,LineCode,IndustryClassification,Description,Unit,1958,1959,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
 "12000","Florida",5,SAINC40,90,"...","Dividends, interest, and rent (thousands of dollars) ","Thousands of dollars",1748100,1930002,2098609,2284133,2480885,2680960,2894694,3180192,3452718,3816396,4554566,5449656,6442844,7299090,8223106,9592904,11268290,12408007,13629681,15554797,18211934,21460239,26847311,33378095,36057927,39612304,45087322,49719967,53549361,55369754,62047391,74478572,79386817,80239260,78961974,81808201,85635532,93476691,99298817,107329973,117345733,116870097,126572725,130208537,126950855,130587650,144042811,158447803,180994522,197599985,202466139,174386423,187924416,205089181,217550787,206566080,226265990,244841219,249346289,282104544,308529763,333075193,340412411,379614155,409805166
 "12000","Florida",5,SAINC40,91,"..."," Personal dividend income ","Thousands of dollars",385028,418429,443828,472906,526179,578318,657948,739764,796302,867487,1150758,1257697,1341692,1460285,1651327,1896305,2148721,2159352,2601991,3005418,3594064,4252857,4974801,5543273,5369192,6548136,6789128,7731527,8740139,8753034,11028407,13682657,14823994,15835247,16329038,17813637,20237414,21939975,25462737,28265957,30986056,30803859,34414877,35088358,37955030,41600130,54940014,59013671,69356702,76726906,73102917,49577783,48026544,64407208,77476419,71841895,85330715,92973853,97295226,116396554,128460384,141238146,148538417,183598555,196692593
 "12000","Florida",5,SAINC40,92,"..."," Personal interest income ","Thousands of dollars",924251,1047895,1146987,1272969,1375564,1494967,1606779,1781483,1965202,2217799,2663443,3406890,4310393,4980807,5672454,6807239,8281360,9413011,10279560,11931289,13974370,16549662,21063811,26762302,29572770,31944855,37193974,40604713,43611034,45480590,49601962,59409318,62780785,61893270,59203819,59070525,59494688,65077562,66406164,69882082,75687522,74327250,80067287,81480140,74356649,72819519,71570845,83581517,98144792,107461100,108175498,99444666,108857119,104641890,102435680,94542771,99515699,108422228,107526290,118027674,130496085,139640345,132286519,134287194,145960027
 "12000","Florida",5,SAINC40,93,"...","  Imputed interest receipts 1/","Thousands of dollars",399078,459236,509359,566798,622821,685129,754072,816122,885869,986925,1126014,1427281,1888480,2215216,2563090,2959078,3520732,4322261,4676414,5302147,6126859,6476848,7840726,9106484,10701778,12900988,13977836,16092634,18042556,20110904,21649602,23958521,25994797,27521853,28555028,29914256,30115864,33054293,33779352,36559949,36824665,36555302,39209502,38898973,38554619,39841939,41413648,44543282,48808544,52038768,53614606,52956656,52603024,54521649,55357210,52692882,55296563,58623353,58805561,61708250,64474706,66212487,63584581,63733267,67459270
 "12000","Florida",5,SAINC40,94,"...","  Monetary interest receipts ","Thousands of dollars",525173,588659,637628,706171,752743,809838,852707,965361,1079333,1230874,1537429,1979609,2421913,2765591,3109364,3848161,4760628,5090750,5603146,6629142,7847511,10072814,13223085,17655818,18870992,19043867,23216138,24512079,25568478,25369686,27952360,35450797,36785988,34371417,30648791,29156269,29378824,32023269,32626812,33322133,38862857,37771948,40857785,42581167,35802030,32977580,30157197,39038235,49336248,55422332,54560892,46488010,56254095,50120241,47078470,41849889,44219136,49798875,48720729,56319424,66021379,73427858,68701938,70553927,78500757
 "12000","Florida",5,SAINC40,95,"..."," Rental income of persons 2/","Thousands of dollars",438821,463678,507794,538258,579142,607675,629967,658945,691214,731110,740365,785069,790759,857998,899325,889360,838209,835644,748130,618090,643500,657720,808699,1072520,1115965,1119313,1104220,1383727,1198188,1136130,1417022,1386597,1782038,2510743,3429117,4924039,5903430,6459154,7429916,9181934,10672155,11738988,12090561,13640039,14639176,16168001,17531952,15852615,13493028,13411979,21187724,25363974,31040753,36040083,37638688,40181414,41419576,43445138,44524773,47680316,49573294,52196702,59587475,61728406,67152546
 "12000","Florida",5,SAINC40,96,"...","  Imputed rent ","Thousands of dollars",310055,348053,383915,411583,442264,462560,471884,488244,511855,534980,525735,571999,566618,607310,596936,566523,580025,545211,466378,275887,301611,252727,240757,279702,128978,116307,20080,-81227,-278075,-285161,19435,65416,272078,620364,1311313,2398815,3211479,3530318,4281308,6038490,7205741,8219482,8708016,10055874,11378879,12821321,13903032,11898037,9389709,9253118,15809685,19935950,25059149,29274515,30332064,32890935,33750318,35461561,37424970,40227831,42100986,43809858,50156520,51450588,55329242
 "12000","Florida",5,SAINC40,97,"...","  Monetary rent ","Thousands of dollars",128766,115625,123879,126675,136878,145115,158083,170701,179359,196130,214630,213070,224141,250688,302389,322837,258184,290433,281752,342203,341889,404993,567942,792818,986987,1003006,1084140,1464954,1476263,1421291,1397587,1321181,1509960,1890379,2117804,2525224,2691951,2928836,3148608,3143444,3466414,3519506,3382545,3584165,3260297,3346680,3628920,3954578,4103319,4158861,5378039,5428024,5981604,6765568,7306624,7290479,7669258,7983577,7099803,7452485,7472308,8386844,9430955,10277818,11823304
"Note: See the included footnote file."
"SAINC40: Property income "
"Last updated: September 29, 2023-- new statistics for 2022; revised statistics for 1979-2021."
"U.S. Bureau of Economic Analysis"
