GeoFIPS,GeoName,Region,TableName,LineCode,IndustryClassification,Description,Unit,1958,1959,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
 "56000","Wyoming",7,SAINC40,90,"...","Dividends, interest, and rent (thousands of dollars) ","Thousands of dollars",116445,122989,125391,136801,146735,150944,157702,167779,172964,180864,179469,214872,246291,278932,301412,355386,420456,471972,523706,595216,697814,805688,1005858,1249975,1443628,1496944,1621763,1703293,1688715,1648189,1731053,1925690,2072869,2172061,2233350,2290006,2471581,2713871,2888523,3149450,3551847,3787411,4173160,4277355,4199016,4610665,5417206,6214287,7375996,7688913,8153510,6478787,6674461,7919769,9460858,8817705,9663509,9565436,9072721,9752483,9921512,10857682,11869654,13009588,14386920
 "56000","Wyoming",7,SAINC40,91,"..."," Personal dividend income ","Thousands of dollars",15232,17897,18880,23758,26081,25988,25641,31889,34399,34555,29964,35098,36614,39053,43272,51015,59673,67469,79976,91965,108288,126770,140924,153125,170532,165165,166714,178372,191035,192524,242661,315118,353289,393998,423039,456585,546256,592289,701703,846941,1006276,1127181,1260384,1188318,1170527,1322494,1977704,2117113,2920128,2965420,2842277,1694421,1774162,2715875,3724543,2957997,3400922,3049855,2820182,3155706,3438659,3970822,4381851,5081478,6011369
 "56000","Wyoming",7,SAINC40,92,"..."," Personal interest income ","Thousands of dollars",65426,67083,67148,73111,79598,85624,93397,97656,100604,109128,113448,135255,161726,183378,205196,244414,293172,344303,386625,453221,530625,618429,795134,1000842,1175244,1222410,1355511,1410013,1422947,1388926,1414118,1538853,1633845,1656183,1674472,1665223,1732964,1893266,1923633,2010549,2224656,2294493,2490768,2551593,2431230,2579810,2438454,3027223,3579785,3816384,4040620,3619312,3498682,3641469,4190655,4108843,4338904,4663506,4586096,4898616,4595971,5108222,5461402,5708865,6111050
 "56000","Wyoming",7,SAINC40,93,"...","  Imputed interest receipts 1/","Thousands of dollars",28672,30803,34068,37290,40151,42861,48290,49741,50468,54570,57753,66923,81848,94709,107592,125100,146405,181969,204047,234696,276587,296960,365716,425829,508448,618895,647039,712770,751686,765470,770417,795804,823639,874273,917940,970852,1003669,1103277,1124947,1213520,1249740,1284137,1395136,1399899,1404217,1499297,1565649,1727183,1957658,2113022,2222112,2183185,2158583,2211999,2390912,2360635,2533168,2639743,2571782,2554547,2491338,2644013,2671043,2850166,2938236
 "56000","Wyoming",7,SAINC40,94,"...","  Monetary interest receipts ","Thousands of dollars",36754,36280,33080,35821,39447,42763,45107,47915,50136,54558,55695,68332,79878,88669,97604,119314,146767,162334,182578,218525,254038,321469,429418,575013,666796,603515,708472,697243,671261,623456,643701,743049,810206,781910,756532,694371,729295,789989,798686,797029,974916,1010356,1095632,1151694,1027013,1080513,872805,1300040,1622127,1703362,1818508,1436127,1340099,1429470,1799743,1748208,1805736,2023763,2014314,2344069,2104633,2464209,2790359,2858699,3172814
 "56000","Wyoming",7,SAINC40,95,"..."," Rental income of persons 2/","Thousands of dollars",35787,38009,39363,39932,41056,39332,38664,38234,37961,37181,36057,44519,47951,56501,52944,59957,67611,60200,57105,50030,58901,60489,69800,96008,97852,109369,99538,114908,74733,66739,74274,71719,85735,121880,135839,168198,192361,228316,263187,291960,320915,365737,422008,537444,597259,708361,1001048,1069951,876083,907109,1270613,1165054,1401617,1562425,1545660,1750865,1923683,1852075,1666443,1698161,1886882,1778638,2026401,2219245,2264501
 "56000","Wyoming",7,SAINC40,96,"...","  Imputed rent ","Thousands of dollars",15085,16705,18209,18793,19343,19638,19512,19746,20267,20527,20088,28692,31489,33298,34251,32963,33995,32307,28795,20806,24257,21791,20349,22601,13812,13228,9458,6064,856,2464,12642,16969,25226,37430,54227,80829,103062,111217,130821,163831,184923,203010,221502,261351,317072,361243,407972,376000,262705,277510,440586,642574,708271,847572,893090,971184,1038133,994039,1111368,1094600,1131365,1072446,1182803,1100718,1115147
 "56000","Wyoming",7,SAINC40,97,"...","  Monetary rent ","Thousands of dollars",20702,21304,21154,21139,21713,19694,19152,18488,17694,16654,15969,15827,16462,23203,18693,26994,33616,27893,28310,29224,34644,38698,49451,73407,84040,96141,90080,108844,73877,64275,61632,54750,60509,84450,81612,87369,89299,117099,132366,128129,135992,162727,200506,276093,280187,347118,593076,693951,613378,629599,830027,522480,693346,714853,652570,779681,885550,858036,555075,603561,755517,706192,843598,1118527,1149354
"Note: See the included footnote file."
"SAINC40: Property income "
"Last updated: September 29, 2023-- new statistics for 2022; revised statistics for 1979-2021."
"U.S. Bureau of Economic Analysis"
