GeoFIPS,GeoName,Region,TableName,LineCode,IndustryClassification,Description,Unit,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
 "97000","Rocky Mountain",7,SAINC7N,50,"...","Wages and salaries by place of work (thousands of dollars) ","Thousands of dollars",127635125,138045340,152762071,158114221,158899541,162346190,171567796,182595302,198138908,212698188,219791244,211345518,214095379,222925714,234835232,243474741,258649114,272652976,282194738,299427463,318570289,340156296,354238564,389493410,426032351
 "97000","Rocky Mountain",7,SAINC7N,81,"111-112"," Farm wages and salaries ","Thousands of dollars",891775,876112,1003506,1023830,1176035,1031673,1109269,1272496,1224772,1424075,1308349,1479393,1299215,1304427,1554998,1734568,1712838,1410525,1616616,1758044,1752241,1270664,1876327,2049500,1671635
 "97000","Rocky Mountain",7,SAINC7N,82,"..."," Nonfarm wages and salaries ","Thousands of dollars",126743350,137169228,151758565,157090391,157723506,161314517,170458527,181322806,196914136,211274113,218482895,209866125,212796164,221621287,233280234,241740173,256936276,271242451,280578122,297669419,316818048,338885632,352362237,387443910,424360716
 "97000","Rocky Mountain",7,SAINC7N,90,"113-814","  Private nonfarm wages and salaries ","Thousands of dollars",103798081,113027354,125857994,129489552,128032434,130222353,138000938,147241881,161366274,173831615,178610824,168320428,170331961,178597023,189694759,197235570,211117036,223614882,231093150,246250332,263124635,282577475,293411668,325616052,359123093
 "97000","Rocky Mountain",7,SAINC7N,100,"113-115","   Forestry, fishing, and related activities ","Thousands of dollars",342062,357055,357178,357178,371816,380311,396420,411498,430522,451090,466216,451190,486600,510224,537133,580866,624680,675898,709313,(D),785201,829977,(D),915376,945182
 "97000","Rocky Mountain",7,SAINC7N,101,"113","    Forestry and logging ","Thousands of dollars",126219,127709,127165,114296,(D),(D),(D),121338,121353,123018,106191,77257,(D),(D),(D),97325,(D),108610,(D),106431,112003,107570,(D),(D),(D)
 "97000","Rocky Mountain",7,SAINC7N,102,"114","    Fishing, hunting and trapping ","Thousands of dollars",12782,14119,12273,8350,(D),(D),(D),5128,7379,8892,9816,9282,(D),(D),(D),13803,(D),14937,(D),(D),17954,19477,(D),(D),(D)
 "97000","Rocky Mountain",7,SAINC7N,103,"115","    Support activities for agriculture and forestry ","Thousands of dollars",203061,215227,217740,234532,245223,264911,269789,285032,301790,319180,350209,364651,389786,411139,437482,469738,508677,552351,586792,627471,655244,702930,744968,778963,809090
 "97000","Rocky Mountain",7,SAINC7N,200,"21","   Mining, quarrying, and oil and gas extraction ","Thousands of dollars",2198219,2216659,2344708,2679069,2500165,2590089,3206706,3789506,4770111,5573762,6625466,5359672,5749821,6761223,7317304,7470953,8144998,7284546,5747962,6173506,6855981,7149631,6045818,5729507,6807041
 "97000","Rocky Mountain",7,SAINC7N,201,"211","    Oil and gas extraction ","Thousands of dollars",494113,474761,573528,(D),(D),(D),(D),(D),1160667,1369276,(D),1554518,1755711,1994873,2102615,2340868,2573471,2565183,2158338,2055465,2146364,2304551,2203662,1811315,2146995
 "97000","Rocky Mountain",7,SAINC7N,202,"212","    Mining (except oil and gas) ","Thousands of dollars",1259814,1329200,1245689,1252851,1265904,1214630,1317623,1438844,1674217,1819630,1966170,1846417,1936509,2101064,2168860,2139158,2096842,2066445,1885708,1895947,2012349,2080474,2052723,2157245,2321742
 "97000","Rocky Mountain",7,SAINC7N,203,"213","    Support activities for mining ","Thousands of dollars",444292,412698,525491,(D),(D),(D),(D),(D),1935227,2384856,(D),1958737,2057601,2665286,3045829,2990927,3474685,2652918,1703916,2222094,2697268,2764606,1789433,1760947,2338304
 "97000","Rocky Mountain",7,SAINC7N,300,"22","   Utilities ","Thousands of dollars",1059874,1071795,1103218,(D),(D),1188549,1271947,1319074,1571987,1476012,1551411,1586975,1697667,1762782,1829308,1745008,1828079,1913285,1929181,1982027,2064610,2159308,(D),2246291,(D)
 "97000","Rocky Mountain",7,SAINC7N,400,"23","   Construction ","Thousands of dollars",8605193,9677049,10910094,11657023,(D),11053646,11674770,13020151,15066371,16607600,16184456,13079070,12004592,11915289,12645976,13709571,15484039,16742022,17973078,19530779,21673661,23655879,25027809,27231890,30536031
