GeoFIPS,GeoName,Region,TableName,LineCode,IndustryClassification,Description,Unit,1948,1949,1950,1951,1952,1953,1954,1955,1956,1957,1958,1959,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
 "38000","North Dakota",4,SAINC50,10,"...","Personal income (thousands of dollars) ","Thousands of dollars",847673,734698,859363,894210,821319,835602,859579,949345,989878,1017416,1170366,1085596,1210253,1109242,1554904,1448231,1440731,1677209,1697119,1699091,1778337,1990570,2102372,2424204,2887407,4036830,3998170,4181464,4101883,4261106,5357868,5507758,5273968,6904340,7454850,7838187,8456480,8743001,8871038,9105864,8460842,9472814,10256270,10401883,11384968,11536405,12531737,12552311,14037638,13770070,15078708,15257879,16591077,16930740,17356115,18949490,19330915,20501369,21508536,23828798,26942586,26722103,29758809,33587983,39538595,39538731,42181264,40408157,39232018,39743692,42565900,43968202,47621422,51261703,54828494
 "38000","North Dakota",4,SAINC50,15,"..."," Less: Personal current taxes ","Thousands of dollars",60606,45033,44163,64271,62387,62028,52615,58731,70390,74405,85738,83421,91990,87834,110370,113669,109494,118144,130136,140670,149052,196470,191570,185355,228241,318128,424599,426814,421436,419623,544234,573631,638954,820461,742285,724199,753431,769518,741386,801971,819465,891376,952450,981880,1016561,1093709,1142381,1214023,1301589,1392771,1469391,1501455,1613633,1705693,1477715,1439207,1482956,1699793,1970256,2301111,2710436,2199581,2579391,3433566,4181752,4595923,4882315,4408104,3934118,3866604,3789691,4124812,3942935,4734973,5471015
 "38000","North Dakota",4,SAINC50,16,"...","Equals: Disposable personal income ","Thousands of dollars",787067,689665,815200,829939,758932,773574,806964,890614,919488,943011,1084628,1002175,1118263,1021408,1444534,1334562,1331237,1559065,1566983,1558421,1629285,1794100,1910802,2238849,2659166,3718702,3573571,3754650,3680447,3841483,4813634,4934127,4635014,6083879,6712565,7113988,7703049,7973483,8129652,8303893,7641377,8581438,9303820,9420003,10368407,10442696,11389356,11338288,12736049,12377299,13609317,13756424,14977444,15225047,15878400,17510283,17847959,18801576,19538280,21527687,24232150,24522522,27179418,30154417,35356843,34942808,37298949,36000053,35297900,35877088,38776209,39843390,43678487,46526730,49357479
 "38000","North Dakota",4,SAINC50,20,"...","Population (persons) 1/","Number of persons",580000,597000,619000,604000,608000,609000,611000,615000,613000,612000,606000,618000,634000,641000,637000,644000,649000,649000,647000,626000,621000,621000,618851,626659,630937,632411,634212,638469,645293,649168,650648,652152,654380,659504,668972,676687,680499,676979,669513,661141,655330,646351,637685,635753,638223,641216,644804,647832,650382,649716,647532,644259,642023,639062,638168,638817,644705,646089,649422,652822,657569,664968,675054,687065,705071,727382,744395,762693,764650,766673,771407,776516,779518,777934,779261
 "38000","North Dakota",4,SAINC50,30,"...","Per capita personal income (dollars) 2/","Dollars",1462,1231,1388,1480,1351,1372,1407,1544,1615,1662,1931,1757,1909,1730,2441,2249,2220,2584,2623,2714,2864,3205,3397,3868,4576,6383,6304,6549,6357,6564,8235,8446,8059,10469,11144,11583,12427,12915,13250,13773,12911,14656,16084,16362,17839,17991,19435,19376,21584,21194,23286,23683,25842,26493,27197,29663,29984,31731,33120,36501,40973,40186,44084,48886,56077,54358,56665,52981,51307,51839,55180,56622,61091,65895,70360
 "38000","North Dakota",4,SAINC50,50,"...","Per capita disposable personal income (dollars) 3/","Dollars",1357,1155,1317,1374,1248,1270,1321,1448,1500,1541,1790,1622,1764,1593,2268,2072,2051,2402,2422,2489,2624,2889,3088,3573,4215,5880,5635,5881,5704,5918,7398,7566,7083,9225,10034,10513,11320,11778,12143,12560,11660,13277,14590,14817,16246,16286,17663,17502,19582,19050,21017,21352,23329,23824,24881,27410,27684,29101,30086,32976,36851,36878,40263,43889,50147,48039,50106,47201,46162,46796,50267,51310,56033,59808,63339
 "38000","North Dakota",4,SAINC50,60,"...","Personal current taxes ","Thousands of dollars",60606,45033,44163,64271,62387,62028,52615,58731,70390,74405,85738,83421,91990,87834,110370,113669,109494,118144,130136,140670,149052,196470,191570,185355,228241,318128,424599,426814,421436,419623,544234,573631,638954,820461,742285,724199,753431,769518,741386,801971,819465,891376,952450,981880,1016561,1093709,1142381,1214023,1301589,1392771,1469391,1501455,1613633,1705693,1477715,1439207,1482956,1699793,1970256,2301111,2710436,2199581,2579391,3433566,4181752,4595923,4882315,4408104,3934118,3866604,3789691,4124812,3942935,4734973,5471015
 "38000","North Dakota",4,SAINC50,70,"..."," Federal government 4/","Thousands of dollars",53675,37677,37159,56544,54327,54651,45467,50797,61583,64619,74667,70512,78345,72601,93883,97403,89271,95820,105798,117325,121340,169252,161710,153914,192439,268410,344945,336836,344761,344631,447043,497007,562455,737268,683564,651895,645281,664285,643241,672447,668318,750262,811831,832937,856572,926821,967234,1027793,1109234,1186573,1252907,1272492,1368906,1442298,1231093,1188870,1213583,1393795,1636349,1911982,2307302,1769533,2145204,2924157,3571365,3920922,4267184,3853900,3495894,3427272,3307642,3595904,3446188,4193506,4907935
 "38000","North Dakota",4,SAINC50,80,"...","  Income taxes (net of refunds) 4/","Thousands of dollars",53675,37677,37159,56544,54327,54651,45467,50797,61583,64619,74667,70512,78345,72601,93883,97403,89271,95820,105798,117325,121340,169252,161710,153914,192439,268410,344945,336836,344761,344631,447043,497007,562455,737268,683564,651895,645281,664285,643241,672447,668318,750262,811831,832937,856572,926821,967234,1027793,1109234,1186573,1252907,1272492,1368906,1442298,1231093,1188870,1213583,1393795,1636349,1911982,2307302,1769533,2145204,2924157,3571365,3920922,4267184,3853900,3495894,3427272,3307642,3595904,3446188,4193506,4907935
 "38000","North Dakota",4,SAINC50,81,"...","   Income taxes (gross) 4/","Thousands of dollars",59347,44728,41427,60382,59043,59420,50526,55833,66968,70913,81652,78980,86218,81356,102318,108004,100437,104756,116264,130756,137161,184241,183977,178013,215866,306088,396177,420046,413224,410974,515575,570190,660464,840009,795570,764279,814046,819537,792944,805061,791410,849121,931702,954848,980920,1041843,1088404,1171214,1259433,1344962,1428894,1497064,1598438,1685541,1523513,1479953,1519958,1693799,1956961,2248350,2769961,2228609,2612336,3334657,4017616,4376383,4773472,4398385,4100870,4007384,3896011,4167457,4040010,4837975,5515856
