GeoFIPS,GeoName,Region,TableName,LineCode,IndustryClassification,Description,Unit,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
 "32000","Nevada",8,SAINC7N,50,"...","Wages and salaries by place of work (thousands of dollars) ","Thousands of dollars",29696889,32496714,35066884,36852313,37965403,40626907,45343638,50049848,54075479,57353510,57384400,51922391,50359744,51507468,53046897,54921116,57747027,61082036,64540505,67940954,72770226,76681031,74749897,85326185,96490818
 "32000","Nevada",8,SAINC7N,81,"111-112"," Farm wages and salaries ","Thousands of dollars",48964,47052,52696,52552,58983,51738,55623,63803,61404,71390,65588,74163,65132,65392,80020,89261,86233,72586,83192,82412,82140,59565,87956,96075,78360
 "32000","Nevada",8,SAINC7N,82,"..."," Nonfarm wages and salaries ","Thousands of dollars",29647925,32449662,35014188,36799761,37906420,40575169,45288015,49986045,54014075,57282120,57318812,51848228,50294612,51442076,52966877,54831855,57660794,61009450,64457313,67858542,72688086,76621466,74661941,85230110,96412458
 "32000","Nevada",8,SAINC7N,90,"113-814","  Private nonfarm wages and salaries ","Thousands of dollars",25355714,27868031,30101883,31534280,32258559,34478864,38713824,42996867,46429745,49098250,48653449,43019925,41602475,42900733,44528372,46314494,48945062,52017289,55110485,58062260,62574273,65949217,63647406,73950037,84254764
 "32000","Nevada",8,SAINC7N,100,"113-115","   Forestry, fishing, and related activities ","Thousands of dollars",11540,14823,13042,9784,11133,11712,12364,12493,12821,13945,18099,19230,20590,21854,23686,24386,25417,25149,24373,25161,27994,27845,27200,28416,47774
 "32000","Nevada",8,SAINC7N,101,"113","    Forestry and logging ","Thousands of dollars",(T),(T),(T),(D),(D),114,232,(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D)
 "32000","Nevada",8,SAINC7N,102,"114","    Fishing, hunting and trapping ","Thousands of dollars",(T),(T),(T),(D),(D),3355,3382,(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D)
 "32000","Nevada",8,SAINC7N,103,"115","    Support activities for agriculture and forestry ","Thousands of dollars",8031,9577,8657,6790,7037,8243,8750,8117,8460,9985,12447,13555,14768,15486,16192,16433,17050,17564,18227,18644,20757,21095,22477,24295,44397
 "32000","Nevada",8,SAINC7N,200,"21","   Mining, quarrying, and oil and gas extraction ","Thousands of dollars",680418,653820,608280,577425,561161,564870,630004,672290,791978,899182,947393,912546,1011799,1172161,1280634,1333311,1273349,1304369,1282647,1346728,1419790,1503148,1540973,1582239,1717102
 "32000","Nevada",8,SAINC7N,201,"211","    Oil and gas extraction ","Thousands of dollars",676,633,730,810,749,676,1078,1503,1247,1214,1577,1563,1831,1577,1523,1489,1519,1374,1067,1105,1061,1037,872,726,901
 "32000","Nevada",8,SAINC7N,202,"212","    Mining (except oil and gas) ","Thousands of dollars",647531,616124,562911,547087,525734,523744,575488,615341,724948,816757,823551,822544,883531,1001214,1078258,1164557,1126273,1163847,1165093,1216846,1269832,1316676,1334430,1363163,1459363
 "32000","Nevada",8,SAINC7N,203,"213","    Support activities for mining ","Thousands of dollars",32211,37063,44639,29528,34678,40450,53438,55446,65783,81211,122265,88439,126437,169370,200853,167265,145557,139148,116487,128777,148897,185435,205671,218350,256838
 "32000","Nevada",8,SAINC7N,300,"22","   Utilities ","Thousands of dollars",252115,285923,280714,308120,355829,373623,410377,365066,377587,382627,401855,401498,388817,396233,388912,424701,400506,420128,432443,442147,455221,464509,478379,486704,536760
 "32000","Nevada",8,SAINC7N,400,"23","   Construction ","Thousands of dollars",3485072,3682866,3647216,3761540,3905728,4348991,5217616,6248396,6998270,7222233,6920725,4895453,3389559,2841458,2778047,3003012,3407268,3836429,4302504,4960402,5592197,6359217,6571187,7012701,7980524
 "32000","Nevada",8,SAINC7N,401,"236","    Construction of buildings ","Thousands of dollars",731262,770448,773146,820957,854048,981356,1258538,1503547,1688510,1729926,1592796,1043002,695900,577387,588538,642250,738948,748118,839618,963011,1190095,1371848,1335339,1436358,1628117
