GeoFIPS,GeoName,Region,TableName,LineCode,IndustryClassification,Description,Unit,1958,1959,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
 "51000","Virginia",5,SAINC40,90,"...","Dividends, interest, and rent (thousands of dollars) ","Thousands of dollars",995876,1095848,1169972,1280284,1411313,1557890,1727717,1896061,2029166,2200870,2344276,2788894,3263757,3687934,4057724,4583524,5211967,5689243,6198193,6931001,8004785,9016224,10745544,12823322,14509820,15622205,17630439,18905331,20321722,21180754,23762002,26738049,28316822,29382500,30232341,32048067,34252560,36471861,38368550,40787512,42992845,43718223,47448575,48599919,48882554,51566662,52942770,56450884,62901118,69066805,72695239,66292032,66027669,72332580,79202582,75851783,80790939,84831910,88431918,93589014,97263730,102245493,101328369,110118495,117275883
 "51000","Virginia",5,SAINC40,91,"..."," Personal dividend income ","Thousands of dollars",186047,208116,233309,248072,271876,286084,336945,375717,387879,392786,425240,447928,463174,490603,540219,617827,701230,719461,850289,973288,1116710,1281198,1431388,1554098,1600768,1854849,1960270,2140235,2382962,2427211,3154354,3887482,4228979,4589448,4801822,5294480,6299078,6794877,7751698,8477509,8793961,8626360,9853579,9672232,10879011,12484347,14857147,15027745,18279554,20413841,21229717,14972331,13859348,17523949,21945639,19611690,22617274,24656668,25990882,28917044,30637054,34256898,35361266,42470174,44578991
 "51000","Virginia",5,SAINC40,92,"..."," Personal interest income ","Thousands of dollars",566188,633751,665994,739928,821677,936175,1044042,1161687,1270134,1420371,1535797,1928296,2392315,2755731,3064540,3518245,4063850,4533650,4952492,5660594,6593929,7457488,8989460,10869305,12535571,13348318,15233064,16318321,17647267,18505842,20184868,22443521,23555208,23997358,24022507,24569543,25265462,26711766,27223077,28625671,30004102,30472291,32928767,33851403,32780109,33477249,32079575,36037252,40546553,44478296,44143560,42335313,40492254,41163410,43149100,40769904,42380482,44139642,45913569,47653339,49324038,50495505,47002961,47165997,50308109
 "51000","Virginia",5,SAINC40,93,"...","  Imputed interest receipts 1/","Thousands of dollars",403018,457712,473239,521674,572503,653633,727025,793601,860703,959010,1049870,1345273,1705682,1986056,2209282,2484271,2799166,3175460,3434495,3861181,4524236,4865974,5543815,6223389,7095844,8016271,8672237,9516853,10501742,11474272,12298231,13342710,14173098,14890238,15653053,16451793,17040634,18173625,18483576,19643628,19520193,20194104,21280600,21705469,22641288,23738625,24492450,25706665,27298676,28717383,29901159,30281833,30081642,30755471,31378901,30733753,31918074,32795055,33295903,33840731,34453928,34312745,32348828,32165806,33674430
 "51000","Virginia",5,SAINC40,94,"...","  Monetary interest receipts ","Thousands of dollars",163170,176039,192755,218254,249174,282542,317017,368086,409431,461361,485927,583023,686633,769675,855258,1033974,1264684,1358190,1517997,1799413,2069693,2591514,3445645,4645916,5439727,5332047,6560827,6801468,7145525,7031570,7886637,9100811,9382110,9107120,8369454,8117750,8224828,8538141,8739501,8982043,10483909,10278187,11648167,12145934,10138821,9738624,7587125,10330587,13247877,15760913,14242401,12053480,10410612,10407939,11770199,10036151,10462408,11344587,12617666,13812608,14870110,16182760,14654133,15000191,16633679
 "51000","Virginia",5,SAINC40,95,"..."," Rental income of persons 2/","Thousands of dollars",243641,253981,270669,292284,317760,335631,346730,358657,371153,387713,383239,412670,408268,441600,452965,447452,446887,436132,395412,297119,294146,277538,324696,399919,373481,419038,437105,446775,291493,247701,422780,407046,532635,795694,1408012,2184044,2688020,2965218,3393775,3684332,4194782,4619572,4666229,5076284,5223434,5605066,6006048,5385887,4075011,4174668,7321962,8984388,11676067,13645221,14107843,15470189,15793183,16035600,16527467,17018631,17302638,17493090,18964142,20482324,22388783
 "51000","Virginia",5,SAINC40,96,"...","  Imputed rent ","Thousands of dollars",166418,183679,199942,220825,243794,259872,269318,282124,298843,314782,312278,342707,337910,359784,355844,336764,344336,320895,275176,158757,159980,128835,126180,131125,46685,25680,-36685,-115265,-258811,-277785,-117730,-118401,-37416,110751,492515,1128515,1586830,1775539,2177583,2431812,2915601,3335985,3491497,3848994,4084679,4496615,4784671,3898617,2790961,2693963,5345103,7198022,9464516,11049039,11389771,12660860,13013859,13175043,13635414,14394982,14720319,14817684,16138152,17351463,18520107
 "51000","Virginia",5,SAINC40,97,"...","  Monetary rent ","Thousands of dollars",77223,70302,70727,71459,73966,75759,77412,76533,72310,72931,70961,69963,70358,81816,97121,110688,102551,115237,120236,138362,134166,148703,198516,268794,326796,393358,473790,562040,550304,525486,540510,525447,570051,684943,915497,1055529,1101190,1189679,1216192,1252520,1279181,1283587,1174732,1227290,1138755,1108451,1221377,1487270,1284050,1480705,1976859,1786366,2211551,2596182,2718072,2809329,2779324,2860557,2892053,2623649,2582319,2675406,2825990,3130861,3868676
"Note: See the included footnote file."
"SAINC40: Property income "
"Last updated: September 29, 2023-- new statistics for 2022; revised statistics for 1979-2021."
"U.S. Bureau of Economic Analysis"
