GeoFIPS,GeoName,Region,TableName,LineCode,IndustryClassification,Description,Unit,1958,1959,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
 "20000","Kansas",4,SAINC40,90,"...","Dividends, interest, and rent (thousands of dollars) ","Thousands of dollars",693499,733374,773227,799275,830556,851967,899755,956687,978976,992207,1055401,1236767,1396012,1527334,1678302,1896518,2218509,2493644,2672798,2976874,3345048,3794146,4676364,5791075,6851387,7145921,7833697,8334292,8530986,8473675,9152079,9689033,10112679,10474276,10575774,10915298,11505563,12241100,12966763,13882668,14923445,14613075,15681864,15596993,15052536,15269334,15580601,16600551,19346631,21469937,24442104,21312243,20422772,23075177,25188217,24011110,26250431,25963978,25979070,27174710,28740408,29412983,29497399,32105449,34513296
 "20000","Kansas",4,SAINC40,91,"..."," Personal dividend income ","Thousands of dollars",73115,86132,91358,95601,104026,120534,138029,151981,150849,152777,160519,183252,189102,199879,219177,253461,290771,319639,374986,427013,486234,555085,618207,671891,733187,754445,738097,814242,897974,917572,1234948,1377760,1509488,1701192,1765058,1960562,2264705,2441378,2893762,3332176,3531299,3409655,3708580,3529772,3742438,3925681,4913799,5113849,6737558,7759115,9009549,6259159,5605145,7154667,8639999,7992798,9373779,9288410,9108565,9813551,10627490,11115570,11609470,14242728,15597488
 "20000","Kansas",4,SAINC40,92,"..."," Personal interest income ","Thousands of dollars",295193,325856,347263,364945,387148,411499,465849,512190,548881,582610,652563,793378,950888,1054144,1152980,1327272,1572004,1827364,1984264,2282233,2569314,2947304,3708974,4651022,5592935,5980303,6685636,7089598,7372945,7327503,7654630,8052880,8283603,8363705,8290751,8214355,8325995,8848328,8979362,9311754,10076506,9765700,10454703,10429547,9602595,9392707,8607376,9451605,10887578,12008107,12617325,12199451,11267305,11562232,11980303,11177003,11771010,11994952,12127860,12451404,13110965,13272252,12330111,12206469,12985145
 "20000","Kansas",4,SAINC40,93,"...","  Imputed interest receipts 1/","Thousands of dollars",149319,165428,181188,198220,209520,214844,236869,246756,258979,278386,310572,380627,476547,535667,589229,651409,753041,923632,992069,1115289,1256040,1321876,1555685,1769285,2138136,2598989,2765552,3113914,3361206,3563058,3708587,3877988,4008079,4149849,4375050,4566971,4625839,4968014,4979042,5268841,5299620,5290177,5510319,5486540,5558568,5741069,5741110,5938666,6386322,6823083,7383056,7664489,7578457,7650188,7705264,7437650,7753974,7992593,8004097,7961185,8167635,8177266,7645861,7394064,7628537
 "20000","Kansas",4,SAINC40,94,"...","  Monetary interest receipts ","Thousands of dollars",145874,160428,166075,166725,177628,196655,228980,265434,289902,304224,341991,412751,474341,518477,563751,675863,818963,903732,992195,1166944,1313274,1625428,2153289,2881737,3454799,3381314,3920084,3975684,4011739,3764445,3946043,4174892,4275524,4213856,3915701,3647384,3700156,3880314,4000320,4042913,4776886,4475523,4944384,4943007,4044027,3651638,2866266,3512939,4501256,5185024,5234269,4534962,3688848,3912044,4275039,3739353,4017036,4002359,4123763,4490219,4943330,5094986,4684250,4812405,5356608
 "20000","Kansas",4,SAINC40,95,"..."," Rental income of persons 2/","Thousands of dollars",325191,321386,334606,338729,339382,319934,295877,292516,279246,256820,242319,260137,256022,273311,306145,315785,355734,346641,313548,267628,289500,291757,349183,468162,525265,411173,409964,430452,260067,228600,262501,258393,319588,409379,519965,740381,914863,951394,1093639,1238738,1315640,1437720,1518581,1637674,1707503,1950946,2059426,2035097,1721495,1702715,2815230,2853633,3550322,4358278,4567915,4841309,5105642,4680616,4742645,4909755,5001953,5025161,5557818,5656252,5930663
 "20000","Kansas",4,SAINC40,96,"...","  Imputed rent ","Thousands of dollars",101595,111458,120641,124389,129466,131162,130025,130998,134058,137060,132029,154654,158480,167845,168341,160775,165419,156540,136858,90644,92036,79292,79269,77709,40536,28966,7302,-17487,-54619,-51452,-2624,8312,38201,79995,167649,317957,434845,483095,586007,701452,828808,933191,984212,1079163,1162807,1281205,1390512,1177262,870538,830619,1452462,1930628,2397304,3005639,3039122,3317836,3298187,3439432,3586188,3760466,3783798,3945855,4348319,4204504,4391034
 "20000","Kansas",4,SAINC40,97,"...","  Monetary rent ","Thousands of dollars",223596,209928,213965,214340,209916,188772,165852,161518,145188,119760,110290,105483,97542,105466,137804,155010,190315,190101,176690,176984,197464,212465,269914,390453,484729,382207,402662,447939,314686,280052,265125,250081,281387,329384,352316,422424,480018,468299,507632,537286,486832,504529,534369,558511,544696,669741,668914,857835,850957,872096,1362768,923005,1153018,1352639,1528793,1523473,1807455,1241184,1156457,1149289,1218155,1079306,1209499,1451748,1539629
"Note: See the included footnote file."
"SAINC40: Property income "
"Last updated: September 29, 2023-- new statistics for 2022; revised statistics for 1979-2021."
"U.S. Bureau of Economic Analysis"
