GeoFIPS,GeoName,Region,TableName,LineCode,IndustryClassification,Description,Unit,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
 "18000","Indiana",3,SAINC45,10,"...","Cash receipts from marketings (thousands of dollars) ","Thousands of dollars",1683814,1675365,1729879,1871505,3151402,3292185,3082177,3421373,3460261,3603103,4186154,4838752,4306544,4404811,4303716,4471347,4256084,4136507,4214607,4735338,4495000,5092924,4699206,4548685,5588063,4698254,5533665,5677846,5869611,4619589,4641254,4861686,5343273,4918623,5121816,6415030,5633177,6279302,8392158,9859340,9294736,10054757,12065960,12804442,11740634,13345602,11139641,10255753,10876811,10739376,10825578,11016072,14547754,18928457
 "18000","Indiana",3,SAINC45,20,"..."," Cash receipts: Livestock and products ","Thousands of dollars",947982,949722,913161,1070537,1475957,1321964,1393516,1525479,1420007,1722120,1764304,1842533,1878724,1946136,2033168,1961587,1870283,2008273,2059616,1907395,1971205,2233604,2095484,2000082,2125323,1926424,1915389,2071732,2094228,1769953,1741780,1865315,2051567,1727384,2018618,2352407,2346934,2316572,2907581,3174995,2644862,3171093,3616081,3799935,3929873,4628385,4336769,3560940,3997896,4030911,4013634,3898083,4782521,6676684
 "18000","Indiana",3,SAINC45,30,"...","  Meat animals and other livestock ","Thousands of dollars",703143,694526,663874,804533,1120544,961413,1027357,1114707,1001587,1273902,1250621,1309150,1283275,1326412,1367653,1218077,1172391,1270480,1369951,1241836,1169979,1425640,1340768,1253135,1378946,1182269,1180790,1206440,1272758,923244,883442,1035453,1132622,931142,1107789,1266822,1343266,1303968,1401815,1602988,1486534,1770400,1969670,2048397,2002062,2309240,1801133,1738434,2048028,2042661,2211827,1879674,2504979,2603591
 "18000","Indiana",3,SAINC45,31,"...","   Cattle and calves ","Thousands of dollars",212886,238883,244765,248451,331082,286361,260838,326718,333635,482533,472608,549642,442334,397695,404871,346193,348590,364680,411765,406306,337781,382870,358431,375052,391102,358256,328188,223592,310819,227001,237826,279570,270599,255727,280745,287574,318237,351586,352127,314240,276952,334223,309059,439335,381196,497029,443005,407194,427639,401563,459530,398892,469430,538968
 "18000","Indiana",3,SAINC45,32,"...","   Hogs and pigs ","Thousands of dollars",480153,446991,411123,548159,778973,665845,758096,779415,658633,782483,767556,749422,831594,918374,952955,861225,811990,895521,947005,823600,820379,1031023,969006,860156,961264,796638,825321,952952,931455,665278,611251,717464,827781,640178,789963,941438,992244,922428,1019665,1164724,1048564,1268631,1479216,1431777,1420118,1601048,1132113,1089914,1362363,1384067,1495035,1226431,1756002,1758165
 "18000","Indiana",3,SAINC45,33,"...","   Sheep and other livestock ","Thousands of dollars",10104,8652,7986,7923,10489,9207,8423,8574,9319,8886,10457,10086,9347,10343,9827,10659,11811,10279,11181,11930,11819,11747,13331,17927,26580,27375,27281,29896,30484,30965,34365,38419,34242,35237,37081,37810,32785,29954,30023,124024,161018,167546,181395,177285,200748,211163,226015,241326,258026,257031,257262,254351,279547,306458
 "18000","Indiana",3,SAINC45,40,"...","  Dairy products ","Thousands of dollars",127628,133340,139812,146698,163108,186474,188148,217332,222751,229908,264465,285698,310362,312800,316880,301455,296064,288250,285369,269862,294840,313866,270435,299117,286650,295738,278272,312522,279370,318200,312475,308568,408940,324351,376035,501501,502560,432516,659162,639352,449972,586470,740880,711666,791024,930690,677336,667116,748356,649509,736918,748896,833996,1131336
 "18000","Indiana",3,SAINC45,50,"...","  Poultry and poultry products ","Thousands of dollars",117211,121856,109475,119306,192305,174077,178011,193440,195669,218310,249218,247685,285087,306924,348635,442055,401828,449543,404296,395697,506386,494098,484281,447830,459727,448417,456327,552770,542100,528509,545863,521294,510005,471891,534794,584084,501108,580088,846604,932655,708356,814223,905531,1039872,1136787,1388455,1858300,1155390,1201512,1338741,1064889,1269513,1443546,2941757
 "18000","Indiana",3,SAINC45,60,"..."," Cash receipts: Crops ","Thousands of dollars",735832,725643,816718,800968,1675445,1970221,1688661,1895894,2040254,1880983,2421850,2996219,2427820,2458675,2270548,2509760,2385801,2128234,2154991,2827943,2523795,2859320,2603722,2548603,3462740,2771830,3618276,3606114,3775383,2849636,2899474,2996371,3291706,3191239,3103198,4062623,3286243,3962730,5484577,6684345,6649874,6883664,8449879,9004507,7810761,8717217,6802872,6694813,6878915,6708465,6811944,7117989,9765233,12251773
 "18000","Indiana",3,SAINC45,70,"...","  Total grains ","Thousands of dollars",645709,636385,728052,713683,1572968,1858554,1557510,1745588,1881198,1704371,2243936,2810814,2263379,2261474,2073489,2279768,2171548,1919995,1920274,2578293,2227002,2560108,2296108,2211626,3157880,2452188,3323071,3293002,3424902,2467144,2537763,2606154,2868041,2774606,2696375,3618246,2899291,3556173,5077124,6221978,6206196,6444860,7973973,8540389,7298404,8201763,6348496,6180751,6368520,6222992,6359172,6611987,9178347,11597654
