GeoFIPS,GeoName,Region,TableName,LineCode,IndustryClassification,Description,Unit,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
 "13000","Georgia",5,SAINC45,112,"...","  Forest and maple products ","Thousands of dollars",22972,24810,23661,35159,38241,51457,39052,55822,57450,(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA)
 "13000","Georgia",5,SAINC45,113,"...","  Tobacco ","Thousands of dollars",75646,101782,91557,100136,88667,167519,154119,138334,150103,176586,147315,153455,190848,189119,173974,155450,139924,107522,117000,138841,146221,168171,142635,170101,156805,135854,148505,176320,158409,153863,107958,150200,110648,107571,110187,85676,39836,43330,60856,58677,51581,46879,46488,45006,45852,61352,65477,57281,52492,48446,40159,37454,31672,24367
 "13000","Georgia",5,SAINC45,114,"...","  Cotton ","Thousands of dollars",26993,37285,53883,49720,116448,63793,67904,59586,44038,33718,48864,43539,36718,53264,67904,68237,82525,64003,100819,94324,154236,151157,144067,225041,245508,400185,741487,724639,714475,492473,394196,501614,333304,321799,494201,566500,532857,444904,617883,479267,419056,1013214,996485,1315522,1228294,1136628,757244,850475,832261,781152,763648,904622,1050888,1249730
 "13000","Georgia",5,SAINC45,115,"...","  Other crops 1/","Thousands of dollars",49259,52426,58178,69555,80760,99146,100021,122203,129081,135873,149284,174002,667467,598901,635561,909783,765599,796636,797303,861860,893268,878432,1069656,1020305,856736,1068765,1064594,978640,1057474,1076887,1058095,1093901,1067323,905804,1103534,1116990,1274925,1241923,1201112,1302726,1505137,1324846,1390432,1549589,1652395,1157042,1537486,1505722,1572308,1660432,1484307,1667444,1732533,1950938
 "13000","Georgia",5,SAINC45,120,"...","Other income ","Thousands of dollars",118264,116130,95247,116086,101286,55499,63424,58328,96143,145135,141597,160392,163089,180083,234081,235779,225410,250860,528476,510307,512202,444931,445847,489148,564734,459953,453207,493187,525230,630440,883764,805651,966423,1186363,1025283,789514,1209972,1153050,1129741,1121527,1116603,1065529,1129088,1407009,1126971,1220853,1314286,1353231,1418460,1315774,1827942,2034221,1640778,1487678
 "13000","Georgia",5,SAINC45,130,"..."," Government payments ","Thousands of dollars",86089,83621,63813,81064,57079,10364,10771,9783,51166,55014,17945,28866,38055,29342,79479,79286,71163,116107,245184,173962,173058,130593,97675,182300,225493,139726,67332,114700,109156,178490,361827,385149,437677,676048,554049,287431,666427,483066,372607,397508,382959,262345,222279,256716,235545,236995,259991,390994,343608,296398,658430,972819,573788,308317
 "13000","Georgia",5,SAINC45,140,"..."," Imputed and miscellaneous income received 2/","Thousands of dollars",32175,32509,31434,35022,44207,45135,52653,48545,44977,90121,123652,131526,125034,150741,154602,156493,154247,134753,283292,336345,339144,314338,348172,306848,339241,320227,385875,378487,416074,451950,521937,420502,528746,510315,471234,502083,543545,669984,757134,724019,733644,803184,906809,1150293,891426,983858,1054295,962237,1074852,1019376,1169512,1061402,1066990,1179361
 "13000","Georgia",5,SAINC45,150,"...","Production expenses ","Thousands of dollars",1004660,1070970,1086364,1128235,1510045,1795623,1793568,1947624,2032714,2378592,2799187,3034461,3227090,3012692,3059133,3155549,2899867,2773472,3013686,3114728,3248370,3215355,3194357,3108751,3460770,3587235,3949541,4329742,4480914,4419122,4342492,4213877,4374266,4218009,4458966,4954976,5392921,5971639,6598726,6898138,6746305,7322434,8255530,8141375,8432516,8863601,8231485,7886433,7968064,8536248,8242104,8213040,9162346,11000484
 "13000","Georgia",5,SAINC45,160,"..."," Feed purchased ","Thousands of dollars",304001,343083,322585,313579,516081,569053,468598,516844,497763,655973,823658,863409,886053,660526,736539,765939,664101,668928,666402,762086,754419,688538,614492,666084,746274,758724,829478,1069580,996229,930030,978013,916890,941376,942789,1050000,1170000,1150000,1400000,1500000,1600000,1660000,2200000,2500000,2190000,2600000,2640000,2270000,2180000,2100000,2260000,2080000,2250000,2550000,3080000
 "13000","Georgia",5,SAINC45,170,"..."," Livestock purchased ","Thousands of dollars",132225,128407,119923,126734,179698,169483,165278,176971,199341,234837,265632,253005,247380,251478,235952,233870,242931,249373,307677,263400,281544,321232,319446,317816,356268,371498,349155,324920,396933,364738,384692,404084,420366,372108,531573,697277,732921,794876,871341,998022,884167,881359,1019311,927465,1069800,1069269,842492,840898,975465,1088043,1148625,1229571,1268129,1294164
 "13000","Georgia",5,SAINC45,180,"..."," Seed purchased ","Thousands of dollars",24501,28533,33567,35663,43499,50431,54327,62042,64329,61494,65267,69713,71388,63300,53976,68303,63437,64985,66785,87004,98241,104940,123220,110538,114306,112814,118375,135352,139360,135882,116603,104438,106515,129538,140000,160000,190000,240000,240000,270000,250000,280000,320000,370000,350000,360000,410000,330000,330000,345000,430000,350000,380000,390000
 "13000","Georgia",5,SAINC45,190,"..."," Fertilizer and lime (incl. ag. chemicals 1978-fwd.) ","Thousands of dollars",120460,118446,130586,144412,177853,266583,286376,292539,296584,303603,335738,386790,394175,330030,305540,358021,322975,284048,261496,272083,310084,316957,350867,335993,394182,393412,436855,469171,500386,480266,395542,365236,358793,332618,380000,450000,520000,510000,620000,620000,710000,640000,780000,900000,880000,900000,790000,760000,670000,775000,730000,690000,860000,1075000
 "13000","Georgia",5,SAINC45,200,"..."," Petroleum products purchased ","Thousands of dollars",40875,41120,41180,40505,44343,62499,72536,85960,94457,99205,118925,162965,174583,155647,144280,144355,127674,104848,97463,97671,99807,124001,123107,109386,112333,105316,117147,134855,136782,127432,125425,150029,138330,144755,140423,165443,212450,265007,355396,360592,285229,313061,392485,361800,330762,378924,311836,259146,244666,303632,305064,243980,271568,391883
 "13000","Georgia",5,SAINC45,210,"..."," Hired farm labor expenses 3/","Thousands of dollars",101895,106354,105987,105229,135408,162011,187298,197823,205992,193968,207528,204393,195433,205812,206830,225075,238572,223555,239300,254839,272661,304103,291770,276343,310003,324456,378006,395842,399905,421254,377246,399433,456321,419838,390469,447562,494899,434047,533466,516627,470681,423034,417465,575544,544103,546668,581169,580225,642224,556667,522339,550397,582859,575496
 "13000","Georgia",5,SAINC45,220,"..."," All other production expenses 4/","Thousands of dollars",280703,305027,332536,362113,413163,515563,559155,615445,674248,829512,982439,1094186,1258078,1345899,1376016,1359986,1240177,1177735,1374563,1377645,1431614,1355584,1371455,1292591,1427404,1521015,1720525,1800022,1911319,1959520,1964971,1873767,1952565,1876363,1826501,1864694,2092651,2327709,2478523,2532897,2486228,2584980,2826269,2816566,2657851,2968740,3025988,2936164,3005709,3207906,3026076,2899092,3249790,4193941
 "13000","Georgia",5,SAINC45,240,"...","Value of inventory change ","Thousands of dollars",14576,-2467,53406,-33385,34686,108116,-5197,3126,-146844,-9919,101773,-100703,85657,55419,-181294,28153,31282,-134452,-18762,-70033,-21442,-78798,166293,31330,-79496,250687,-89261,64466,-125509,5958,9303,-94213,125025,-19468,70641,-92055,-35986,105823,-177101,74288,108511,-445648,394261,-289518,-458666,-446713,-59678,-386108,-293834,-159728,-180291,-578857,-262208,-321689
 "13000","Georgia",5,SAINC45,250,"..."," Value of inventory change: livestock ","Thousands of dollars",5732,24896,1542,-1204,13928,38393,-23735,7337,-47160,-70605,13984,97042,-20700,-30913,-63087,1140,-20508,-19167,-43126,-60511,-19115,-4204,11931,11411,32656,49343,-9128,-30064,-101721,1503,1837,-31884,-18997,30049,-30806,-30434,-27326,-12235,-30529,-22056,-40064,-36568,-14357,16717,18812,-1629,95110,-1229,-41165,13244,25345,-6311,-45038,-17190
 "13000","Georgia",5,SAINC45,260,"..."," Value of inventory change: crops ","Thousands of dollars",8844,-27363,51864,-32181,20758,69723,18538,-4211,-99684,60686,87789,-197745,106357,86332,-118207,27013,51790,-115285,24364,-9522,-2327,-74594,150279,14113,-109173,194272,-63455,88218,-27371,608,17070,-67513,148834,-59846,127451,-48898,-27348,107746,-137357,81256,129265,-447061,376320,-359063,-456174,-517752,-219927,-334963,-292883,-194363,-191261,-577610,-226617,-310762
 "13000","Georgia",5,SAINC45,265,"..."," Value of inventory change: materials and supplies ","Thousands of dollars",(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),4083,5806,-2979,7072,-16678,6312,3583,3847,-9604,5184,-4812,10329,-26004,-12723,18688,10312,-9215,15088,19310,37981,32298,52828,-21304,72668,65139,-49916,40214,21391,-14375,5064,9447,6263
 "13000","Georgia",5,SAINC45,270,"...","Cash receipts and other income ","Thousands of dollars",1335120,1389945,1415419,1565400,2196493,2245188,2308947,2431380,2385691,2827362,3158429,2964689,3527020,3481422,3529536,3955192,3519148,3608205,3800424,4203092,4549099,4443716,4515053,4709393,4900186,5296308,5687183,6138778,6367979,6120671,6189479,6097207,6419007,5782794,6490279,7281406,7877970,7309347,8488411,8874940,8446474,8983539,9425677,10743236,11404283,11458708,10621891,9935203,10454406,10457764,10251520,9828755,11230261,14870709
 "13000","Georgia",5,SAINC45,280,"..."," Less: Production expenses ","Thousands of dollars",1004660,1070970,1086364,1128235,1510045,1795623,1793568,1947624,2032714,2378592,2799187,3034461,3227090,3012692,3059133,3155549,2899867,2773472,3013686,3114728,3248370,3215355,3194357,3108751,3460770,3587235,3949541,4329742,4480914,4419122,4342492,4213877,4374266,4218009,4458966,4954976,5392921,5971639,6598726,6898138,6746305,7322434,8255530,8141375,8432516,8863601,8231485,7886433,7968064,8536248,8242104,8213040,9162346,11000484
 "13000","Georgia",5,SAINC45,290,"...","Equals: Realized net income ","Thousands of dollars",330460,318975,329055,437165,686448,449565,515379,483756,352977,448770,359242,-69772,299930,468730,470403,799643,619281,834733,786738,1088364,1300729,1228361,1320696,1600642,1439416,1709073,1737642,1809036,1887065,1701549,1846987,1883330,2044741,1564785,2031313,2326430,2485049,1337708,1889685,1976802,1700169,1661105,1170147,2601861,2971767,2595107,2390406,2048770,2486342,1921516,2009416,1615715,2067915,3870225
 "13000","Georgia",5,SAINC45,300,"..."," Plus: Value of inventory change ","Thousands of dollars",14576,-2467,53406,-33385,34686,108116,-5197,3126,-146844,-9919,101773,-100703,85657,55419,-181294,28153,31282,-134452,-18762,-70033,-21442,-78798,166293,31330,-79496,250687,-89261,64466,-125509,5958,9303,-94213,125025,-19468,70641,-92055,-35986,105823,-177101,74288,108511,-445648,394261,-289518,-458666,-446713,-59678,-386108,-293834,-159728,-180291,-578857,-262208,-321689
 "13000","Georgia",5,SAINC45,310,"...","Equals: Net income including corporate farms ","Thousands of dollars",345036,316508,382461,403780,721134,557681,510182,486882,206133,438851,461015,-170475,385587,524149,289109,827796,650563,700281,767976,1018331,1279287,1149563,1486989,1631972,1359920,1959760,1648381,1873502,1761556,1707507,1856290,1789117,2169766,1545317,2101954,2234375,2449063,1443531,1712584,2051090,1808680,1215457,1564408,2312343,2513101,2148394,2330728,1662662,2192508,1761788,1829125,1036858,1805707,3548536
 "13000","Georgia",5,SAINC45,320,"..."," Less: Net income of corporate farms ","Thousands of dollars",8055,7194,10576,15091,42849,20280,27198,21871,11316,32454,33469,-40688,23012,15789,-14762,48794,47707,48277,56531,66253,132451,126808,144794,201783,130352,266307,148993,279922,242204,204835,175885,223871,306170,232762,352763,423219,375949,198925,270957,329588,226991,177065,257154,336063,279051,220815,99637,143776,210886,397827,290852,188566,397230,848932
 "13000","Georgia",5,SAINC45,330,"..."," Plus: Statistical adjustment ","Thousands of dollars",10,8,8,9,11,4,0,-6,-3,5,4,-2,10,-11,3,8,6,9,2,3,-11,1,7,10,7,-8,-13,6,11,-5,6,-11,-12,5,-4,-10,-11,1,-4,-3,-12,10,-9,5,-2,6,0,-5,-4,-7,8,9,-3,-9
 "13000","Georgia",5,SAINC45,340,"...","Equals: Farm proprietors' income ","Thousands of dollars",336991,309322,371893,388698,678296,537405,482984,465005,194814,406402,427550,-129789,362585,508349,303874,779010,602862,652013,711447,952081,1146825,1022756,1342202,1430199,1229575,1693445,1499375,1593586,1519363,1502667,1680411,1565235,1863584,1312560,1749187,1811146,2073103,1244607,1441623,1721499,1581677,1038402,1307245,1976285,2234048,1927585,2231091,1518881,1981618,1363954,1538281,848301,1408474,2699595
 "13000","Georgia",5,SAINC45,350,"..."," Plus: Farm wages and salaries ","Thousands of dollars",78926,84720,80425,77986,103151,127363,144529,151992,156567,147308,155019,154971,145382,160041,157777,161110,167378,160069,164945,179045,182354,205864,191412,179915,210626,212687,229822,231452,257151,263105,235277,248999,314962,292394,267309,307156,359898,293443,383042,402643,306119,306877,272380,423433,315126,383012,361001,363485,396491,320423,324001,352117,437790,373756
 "13000","Georgia",5,SAINC45,360,"..."," Plus: Farm supplements to wages and salaries ","Thousands of dollars",3583,3726,4036,4306,6276,7596,10359,12406,13555,14113,14950,14862,15043,14344,13892,16155,16823,15441,18155,20329,27587,32416,31792,29948,34507,34843,35225,32109,36894,37394,28998,30337,39424,39214,30939,40464,39435,37267,48390,63165,47366,40733,38113,62996,54387,60337,64143,66802,77059,57287,53685,65375,64168,71965
 "13000","Georgia",5,SAINC45,370,"...","Equals: Farm earnings ","Thousands of dollars",419500,397768,456354,470990,787723,672364,637872,629403,364936,567823,597519,40044,523010,682734,475543,956275,787063,827523,894547,1151455,1356766,1261036,1565406,1640062,1474708,1940975,1764422,1857147,1813408,1803166,1944686,1844571,2217970,1644168,2047435,2158766,2472436,1575317,1873055,2187307,1935162,1386012,1617738,2462714,2603561,2370934,2656235,1949168,2455168,1741664,1915967,1265793,1910432,3145316
"Note: See the included footnote file."
"SAINC45: Farm income and expenses "
"Last updated: September 29, 2023-- new statistics for 2022; revised statistics for 2002-2021."
"U.S. Bureau of Economic Analysis"
