GeoFIPS,GeoName,Region,TableName,LineCode,IndustryClassification,Description,Unit,1958,1959,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
 "93000","Great Lakes",3,SAINC40,90,"...","Dividends, interest, and rent (thousands of dollars) ","Thousands of dollars",9989512,10781631,11699400,12376738,13432078,14370785,15585571,16858987,18028386,19054437,20459099,21994449,24273749,26120361,28097243,31433963,35777609,39087839,41851201,46353090,51456010,57797109,69779643,84700288,96693019,103272874,114965346,120622632,125418912,125653075,136595204,152051578,159996150,160840541,163757092,169487428,182800056,198034911,210635114,222724307,239159899,233134565,250193604,249422477,239081029,241993078,248367012,255629794,280584064,301651670,320324045,286021450,282462207,313154754,341072700,332558264,358634654,379842577,389705992,408561257,436703348,447225572,451800013,495110704,530573427
 "93000","Great Lakes",3,SAINC40,91,"..."," Personal dividend income ","Thousands of dollars",2142371,2311506,2504372,2647995,2897322,3107518,3514065,3898325,4037861,4140631,4553769,4588799,4559761,4660937,4957754,5544103,6167801,6026138,7152301,8238186,9239113,10389569,11122902,11752363,12024131,13891382,14553934,15929284,17587445,17639796,22232191,27682906,29950867,31706385,33170027,35818364,41802213,45841073,53317834,58609913,62445661,59068533,63177978,59490738,63621491,66383272,83306704,79302656,94848359,106144902,109924789,77578326,74782481,96155280,115873737,111396536,129453641,138813221,140707371,151285803,163590257,171406905,178108703,217043301,232408396
 "93000","Great Lakes",3,SAINC40,92,"..."," Personal interest income ","Thousands of dollars",4572641,5053048,5619328,6011236,6657105,7251437,8082431,8851821,9821038,10731637,11798315,13560471,15747484,17291256,18805404,21486669,25303363,28894896,30964833,35268472,39267498,44620119,55526803,69269615,81195669,85928752,96973924,101059702,105393536,105724548,111221659,121336879,126166135,123889809,122515984,121218750,122568925,131976198,135593358,141651575,152112552,147647554,160043174,160685512,145886604,144013633,131628647,147042462,163060744,174086630,175712958,165003361,152408236,152638397,156968549,147772029,155231015,165760038,169966572,176981669,190117500,193402499,184802129,184347480,198883663
 "93000","Great Lakes",3,SAINC40,93,"...","  Imputed interest receipts 1/","Thousands of dollars",1970497,2232343,2471550,2696445,2933080,3124116,3436065,3685157,4049156,4455773,4971219,5893364,7108055,7979971,8796957,9785942,11364246,14179707,14922462,16553986,18426544,19053030,22432890,25463120,31014903,37798363,40215016,45045392,48724846,51904728,54288874,57378683,60146107,62289873,64682704,67183868,68098030,73556858,74540378,79681591,79509586,78209099,81812904,81615962,82158691,84958901,84719792,87715333,91967206,94901615,100888476,101706661,98840721,99387377,99851910,96502129,100960757,106517229,106142553,108305218,112823368,113847049,107457482,104849707,110353662
 "93000","Great Lakes",3,SAINC40,94,"...","  Monetary interest receipts ","Thousands of dollars",2602144,2820705,3147778,3314791,3724025,4127321,4646366,5166664,5771882,6275864,6827096,7667107,8639429,9311285,10008447,11700727,13939117,14715189,16042371,18714486,20840954,25567089,33093913,43806495,50180766,48130389,56758908,56014310,56668690,53819820,56932785,63958196,66020028,61599936,57833280,54034882,54470895,58419340,61052980,61969984,72602966,69438455,78230270,79069550,63727913,59054732,46908855,59327129,71093538,79185015,74824482,63296700,53567515,53251020,57116639,51269900,54270258,59242809,63824019,68676451,77294132,79555450,77344647,79497773,88530001
 "93000","Great Lakes",3,SAINC40,95,"..."," Rental income of persons 2/","Thousands of dollars",3274500,3417077,3575700,3717507,3877651,4011830,3989075,4108841,4169487,4182169,4107015,3845179,3966504,4168168,4334085,4403191,4306445,4166805,3734067,2846432,2949399,2787421,3129938,3678310,3473219,3452740,3437488,3633646,2437931,2288731,3141354,3031793,3879148,5244347,8071081,12450314,18428918,20217640,21723922,22462819,24601686,26418478,26972452,29246227,29572934,31596173,33431661,29284676,22674961,21420138,34686298,43439763,55271490,64361077,68230414,73389699,73949998,75269318,79032049,80293785,82995591,82416168,88889181,93719923,99281368
 "93000","Great Lakes",3,SAINC40,96,"...","  Imputed rent ","Thousands of dollars",2117279,2325652,2521773,2642770,2794652,2866893,2873539,2922120,3014898,3105583,3013607,2789456,2898295,3066284,2997729,2811752,2824794,2611418,2233817,1321885,1299157,994943,957721,939186,326824,156944,-218270,-665896,-1412937,-1422378,-522312,-460915,-19638,692513,2537246,5875780,11338669,12091226,13975593,13615615,16167180,18287628,19056894,20897209,22194463,24329389,25821492,21144347,14669662,13834547,25712102,34051292,44045243,51288547,53935775,59312202,59892422,61026306,64263748,67531294,69407233,69608440,75384483,78878811,82982139
 "93000","Great Lakes",3,SAINC40,97,"...","  Monetary rent ","Thousands of dollars",1157221,1091425,1053927,1074737,1082999,1144937,1115536,1186721,1154589,1076586,1093408,1055723,1068209,1101884,1336356,1591439,1481651,1555387,1500250,1524547,1650242,1792478,2172217,2739124,3146395,3295796,3655758,4299542,3850868,3711109,3663666,3492708,3898786,4551834,5533835,6574534,7090249,8126414,7748329,8847204,8434506,8130850,7915558,8349018,7378471,7266784,7610169,8140329,8005299,7585591,8974196,9388471,11226247,13072530,14294639,14077497,14057576,14243012,14768301,12762491,13588358,12807728,13504698,14841112,16299229
"Note: See the included footnote file."
"SAINC40: Property income "
"Last updated: September 29, 2023-- new statistics for 2022; revised statistics for 1979-2021."
"U.S. Bureau of Economic Analysis"
