GeoFIPS,GeoName,Region,TableName,LineCode,IndustryClassification,Description,Unit,1958,1959,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
 "41000","Oregon",8,SAINC40,90,"...","Dividends, interest, and rent (thousands of dollars) ","Thousands of dollars",564966,615634,649653,690204,738679,777581,827592,872395,928727,1009706,1084527,1282718,1478707,1633995,1789065,2014736,2345680,2659633,2901014,3289530,3831403,4429953,5332778,6445611,7035749,7610143,8294956,8714975,9052990,9053864,9813559,11213413,11823451,12200850,12421465,13305955,14428167,15979903,17158380,17717996,18508237,17492237,18804216,18791638,18132975,19015236,20252934,21000342,24165114,26029006,28343199,25343237,24965472,27308541,29617561,29021964,31534990,34295701,36143897,39435622,42021923,43014685,44335883,48851668,50824175
 "41000","Oregon",8,SAINC40,91,"..."," Personal dividend income ","Thousands of dollars",88436,93091,88052,97718,108937,117190,129152,140602,150763,168328,161859,173942,179240,189499,207943,245736,287314,297860,359999,422547,500265,586270,655675,713461,698397,784612,858441,914092,1041017,1077670,1369271,1774203,1933423,2097545,2230265,2544786,3032149,3408439,4078531,4345515,4322572,3905734,4227641,3912175,4243618,4848534,6683398,6570864,8304777,9161027,9557705,6485657,6118251,7596114,9012968,8739685,10364982,11641956,12415755,14263425,15510192,16133716,17464342,21300120,21682075
 "41000","Oregon",8,SAINC40,92,"..."," Personal interest income ","Thousands of dollars",324276,362594,396530,421390,453619,480139,514693,540951,578845,636009,720589,876372,1047381,1169466,1288923,1475953,1751200,2071783,2269240,2649683,3084170,3598546,4399231,5403162,6019574,6483786,7105320,7438644,7696262,7663338,8070185,9059664,9426486,9468754,9326022,9510745,9792006,10760996,10945922,11336410,12035094,11307673,12199748,12275091,11125030,11143431,10308342,11418740,13204605,14184829,14814172,14036566,13157219,13080339,13632552,12961391,13648494,14652316,15296735,16211183,17004253,17304637,16705390,16815264,18036943
 "41000","Oregon",8,SAINC40,93,"...","  Imputed interest receipts 1/","Thousands of dollars",145640,162156,178334,193133,208038,220563,240727,253801,272216,300235,331579,402591,504859,578315,647788,721535,848902,1083740,1150600,1300233,1495995,1570295,1815709,2014215,2430891,3031617,3107409,3527787,3737226,3929822,4106913,4367392,4597739,4852550,5118012,5407220,5534918,6071724,6161700,6508082,6384077,5923363,6143982,6106531,6038561,6209999,6284613,6596388,7116598,7524532,8147987,8379642,8215646,8287843,8368425,8158574,8599744,9127246,9245359,9559402,9979989,10171022,9751829,9686141,10118434
 "41000","Oregon",8,SAINC40,94,"...","  Monetary interest receipts ","Thousands of dollars",178636,200438,218196,228257,245581,259576,273966,287150,306629,335774,389010,473781,542522,591151,641135,754418,902298,988043,1118640,1349450,1588175,2028251,2583522,3388947,3588683,3452169,3997911,3910857,3959036,3733516,3963272,4692272,4828747,4616204,4208010,4103525,4257088,4689272,4784222,4828328,5651017,5384310,6055766,6168560,5086469,4933432,4023729,4822352,6088007,6660297,6666185,5656924,4941573,4792496,5264127,4802817,5048750,5525070,6051376,6651781,7024264,7133615,6953561,7129123,7918509
 "41000","Oregon",8,SAINC40,95,"..."," Rental income of persons 2/","Thousands of dollars",152254,159949,165071,171096,176123,180252,183747,190842,199119,205369,202079,232404,252086,275030,292199,293047,307166,289990,271775,217300,246968,245137,277872,328988,317778,341745,331195,362239,315711,312856,374103,379546,463542,634551,865178,1250424,1604012,1810468,2133927,2036071,2150571,2278830,2376827,2604372,2764327,3023271,3261194,3010738,2655732,2683150,3971322,4821014,5690002,6632088,6972041,7320888,7521514,8001429,8431407,8961014,9507478,9576332,10166151,10736284,11105157
 "41000","Oregon",8,SAINC40,96,"...","  Imputed rent ","Thousands of dollars",97707,106345,114258,120934,128717,133253,134704,138198,143798,148983,145804,173395,186808,201343,203146,193051,196112,182978,159661,100088,109191,91089,88391,92539,46226,39876,16303,-7282,-44943,-36268,28208,48277,94452,178559,326749,585793,808774,911523,1119703,1040343,1217001,1368420,1465224,1687808,1941160,2184465,2393568,2110084,1715181,1692434,2723399,3512866,4252469,4889384,5110645,5515109,5662934,6061409,6359736,7036868,7408720,7570352,8001645,8284217,8617012
 "41000","Oregon",8,SAINC40,97,"...","  Monetary rent ","Thousands of dollars",54547,53604,50813,50162,47406,46999,49043,52644,55321,56386,56275,59009,65278,73687,89053,99996,111054,107012,112114,117212,137777,154048,189481,236449,271552,301869,314892,369521,360654,349124,345895,331269,369090,455992,538429,664631,795238,898945,1014224,995728,933570,910410,911603,916564,823167,838806,867626,900654,940551,990716,1247923,1308148,1437533,1742704,1861396,1805779,1858580,1940020,2071671,1924146,2098758,2005980,2164506,2452067,2488145
"Note: See the included footnote file."
"SAINC40: Property income "
"Last updated: September 29, 2023-- new statistics for 2022; revised statistics for 1979-2021."
"U.S. Bureau of Economic Analysis"
