GeoFIPS,GeoName,Region,TableName,LineCode,IndustryClassification,Description,Unit,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
 "97000","Rocky Mountain",7,SAINC45,110,"...","  Fruits and nuts ","Thousands of dollars",25180,18681,25112,13101,41129,35533,34414,44888,42611,46022,61191,52908,59524,47789,62169,63294,68688,49613,51788,54515,45823,51479,57385,58745,56326,58756,51170,66087,54543,57706,38797,59468,57460,57301,72236,75085,78432,79275,80856,70717,66901,67763,78735,107080,81954,98269,75864,68090,48264,50777,50605,29337,47089,59805
 "97000","Rocky Mountain",7,SAINC45,112,"...","  Forest and maple products ","Thousands of dollars",3180,3521,3636,4599,6147,6748,5947,7177,8527,(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA)
 "97000","Rocky Mountain",7,SAINC45,113,"...","  Tobacco ","Thousands of dollars",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 "97000","Rocky Mountain",7,SAINC45,114,"...","  Cotton ","Thousands of dollars",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 "97000","Rocky Mountain",7,SAINC45,115,"...","  Other crops 1/","Thousands of dollars",417995,424789,426569,466799,739407,1063339,763920,777369,708885,801595,864112,1109112,1028019,910800,1032390,1055194,925909,877899,1069820,1146950,1433424,1544088,1406834,1416328,1631724,1629586,1712639,1827726,1645879,1713562,1730682,1693957,1704310,1971705,1779053,1835172,1977022,2200651,2286327,2459978,2456793,2595043,2877972,3008046,2853551,2797532,2909933,3165514,3144135,3045677,3121532,3186518,3519130,3844382
 "97000","Rocky Mountain",7,SAINC45,120,"...","Other income ","Thousands of dollars",282279,294502,271079,342785,265975,164962,162461,174458,318149,449133,251530,236790,315850,663716,950498,909040,947454,1247138,1316675,1328352,1051923,1134965,1193456,1131076,1291889,1071698,1016894,1127351,1113038,1681607,2011611,1830667,1844766,1788946,1695413,1490683,2107031,1789408,1937015,1972380,2411694,2022207,2966470,2205176,2705275,2451730,2032554,2100551,2627143,2444811,2048384,4958477,3605690,4060689
 "97000","Rocky Mountain",7,SAINC45,130,"..."," Government payments ","Thousands of dollars",218818,227677,201325,259598,161711,46412,44636,55278,198797,318708,105867,96810,180742,256903,560933,578942,527893,873968,1009183,910176,640591,735933,744923,712037,827404,630660,503429,578743,559379,873790,1147640,1179437,1093903,758699,936173,730002,1140983,738281,648366,799305,665871,844236,723765,663630,669442,679121,466490,597600,790311,751609,814532,2705196,1696899,1365913
 "97000","Rocky Mountain",7,SAINC45,140,"..."," Imputed and miscellaneous income received 2/","Thousands of dollars",63461,66825,69754,83187,104264,118550,117825,119180,119352,130425,145663,139980,135108,406813,389565,330098,419561,373170,307492,418176,411332,399032,448533,419039,464485,441038,513465,548608,553659,807817,863971,651230,750863,1030247,759240,760681,966048,1051127,1288649,1173075,1745823,1177971,2242705,1541546,2035833,1772609,1566064,1502951,1836832,1693202,1233852,2253281,1908791,2694776
 "97000","Rocky Mountain",7,SAINC45,150,"...","Production expenses ","Thousands of dollars",2697621,2914594,3186708,3622562,4316552,4320363,4372512,4855495,5213179,6652265,8059517,8486275,8467192,8768342,8922437,8923147,8484211,8134445,8515527,9217495,9361363,9734540,9517430,9379458,9971910,10755484,11193177,11340148,12082045,11752728,11937408,12858686,12556088,13624175,13900072,14184477,15284450,16338271,17644761,18211767,18332400,18019444,20424373,21880412,22445031,24375388,21311715,19710480,21878538,21545681,21054070,23871766,24873261,29514215
 "97000","Rocky Mountain",7,SAINC45,160,"..."," Feed purchased ","Thousands of dollars",356755,414058,459743,503685,725507,740296,620987,644879,639939,917855,1106409,1156257,1102837,1015533,1134120,1041319,915012,940698,929087,1081027,1032608,961107,853132,885528,924023,1091736,1344535,1492358,1573006,1464116,1334674,1445696,1320909,1807317,1804842,1806280,1820870,2275876,2833794,2802159,2802159,2657652,3845114,3826002,3812764,4609765,3839242,3104491,3317925,2947098,3675740,3799348,4118129,6180448
 "97000","Rocky Mountain",7,SAINC45,170,"..."," Livestock purchased ","Thousands of dollars",807707,898896,1046711,1307084,1433206,988965,860433,1047863,1167781,1724982,2241744,1995490,1613209,1703915,1637671,1652664,1606400,1579857,2033920,2403056,2305695,2610238,2623853,2611110,2764829,2379227,2172196,1950354,2172937,2056393,2280509,2699122,2790806,2844162,3086817,3533829,3346516,3197471,3003279,2519476,2548830,2643384,3065782,3315320,3452674,3953588,3247051,2084868,2833475,3159554,3245629,3441766,3551934,3864714
 "97000","Rocky Mountain",7,SAINC45,180,"..."," Seed purchased ","Thousands of dollars",34796,33594,32377,32806,55019,77388,68979,88653,91764,105538,118229,133325,144310,135881,116382,147921,137976,141946,146491,182355,197317,202510,229005,209080,220740,255898,241802,263103,285360,270831,298897,295988,289146,415540,387684,334606,415610,400203,339227,389857,430362,440488,486056,658373,846479,746266,539240,614481,800301,1000376,762787,887833,769039,750282
 "97000","Rocky Mountain",7,SAINC45,190,"..."," Fertilizer and lime (incl. ag. chemicals 1978-fwd.) ","Thousands of dollars",100925,106755,120757,133156,180639,278142,324629,322875,300735,350654,389298,451607,478055,486720,471969,559384,508383,493547,492094,504882,543126,511723,516674,508458,553280,694764,745854,821519,886690,866169,839646,812997,771515,835813,767376,814302,986112,1000124,1195649,1510862,1386947,1378701,1728789,2068581,1958789,1988909,1903032,1761655,1806751,1634253,1471136,1997739,2483019,2378583
 "97000","Rocky Mountain",7,SAINC45,200,"..."," Petroleum products purchased ","Thousands of dollars",100159,100875,100468,98850,109273,157151,200598,240722,263918,280955,341754,473635,513479,459372,433041,443273,396270,329978,310819,302911,300538,365523,354290,315688,307102,339477,339323,394666,415367,370026,373998,531583,486470,435430,464591,538954,662546,725187,873631,1049376,834286,884268,1127283,1021574,1125018,1093840,766069,736157,836502,793098,885079,788889,912658,1118369
 "97000","Rocky Mountain",7,SAINC45,210,"..."," Hired farm labor expenses 3/","Thousands of dollars",297621,307632,312703,328179,375599,424394,454838,505964,532087,560050,616367,620372,611602,644134,636702,682566,701265,641875,669525,731360,797917,887804,868928,874736,976663,1174240,1296194,1164564,1329268,1347861,1376873,1494631,1506452,1619733,1535152,1643318,1723416,1793921,2100932,1955116,2169258,1897341,1765262,2206021,2420305,2498513,1916660,2341269,2512887,2486096,1976699,2681043,2780059,2638956
 "97000","Rocky Mountain",7,SAINC45,220,"..."," All other production expenses 4/","Thousands of dollars",999658,1052784,1113949,1218802,1437309,1654027,1842048,2004539,2216955,2712231,3245716,3655589,4003700,4322787,4492552,4396020,4218905,4006544,3933591,4011904,4184162,4195635,4071548,3974858,4225273,4820142,5053273,5253584,5419417,5377332,5432811,5578669,5390790,5666180,5853610,5513188,6329380,6945489,7298249,7984921,8160558,8117610,8406087,8784541,8829002,9484507,9100421,9067559,9770697,9525206,9037000,10275148,10258423,12582863
 "97000","Rocky Mountain",7,SAINC45,240,"...","Value of inventory change ","Thousands of dollars",106594,87455,72757,-29591,-18396,-36197,97505,27415,66711,77655,-179604,193391,585839,294260,-6404,-191849,-185339,114264,123071,-621406,-65407,241210,331229,45685,443262,9849,75423,367874,550730,-63249,1135,-171246,-249822,-488598,-120870,278420,129589,-89919,283437,85619,8215,-8574,20645,-531558,-83456,-160147,980171,37573,-523737,-106157,10939,-379930,-1362223,-295218
 "97000","Rocky Mountain",7,SAINC45,250,"..."," Value of inventory change: livestock ","Thousands of dollars",52341,85007,50974,22601,87685,-59883,-144500,-91279,-107143,-79434,-51121,182459,14712,105833,181,-234054,-290780,-168821,128507,-1622,-186166,60648,337782,37342,126732,117976,137698,57564,203553,-98086,34151,-65931,-153541,-474951,-217517,69898,308260,166191,197499,-185938,-104290,25356,279181,18198,-410872,-24257,819454,173439,-123755,36866,-73470,-140446,-428664,-281943
 "97000","Rocky Mountain",7,SAINC45,260,"..."," Value of inventory change: crops ","Thousands of dollars",54253,2448,21783,-52192,-106081,23686,242005,118694,173854,157089,-128483,10932,571127,188427,-6585,42205,105441,283085,-5436,-619784,120759,180562,50461,-73790,397894,-170539,59411,254296,321543,7315,35694,-142402,-61859,-87552,194024,157015,-59516,-340946,8558,256560,97323,-65627,-231660,-589521,288543,-189916,80020,-98012,-394830,-167529,105715,-287542,-943783,-52253
 "97000","Rocky Mountain",7,SAINC45,265,"..."," Value of inventory change: materials and supplies ","Thousands of dollars",(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),-57014,82133,-81364,62412,-121686,56014,25634,27522,-68710,37087,-34422,73905,-97377,51507,-119155,84836,77380,14997,15182,31697,-26876,39765,38873,54026,80697,-37854,-5152,24506,-21306,48058,10224,38978
 "97000","Rocky Mountain",7,SAINC45,270,"...","Cash receipts and other income ","Thousands of dollars",3303290,3644727,3907966,4788933,6076947,6004295,5472811,5516314,5419047,7146273,8501262,8709150,8473884,8688434,9347609,9624652,8904464,8921673,9705250,11120342,11535935,11911328,11476470,11888890,12625096,12388752,12402636,12825666,12946756,13616615,14019597,14640620,15345457,15474990,15692335,17028766,17825336,17610544,19756123,20584626,19016403,20451064,24949129,26016272,26721197,28817357,24549157,22638794,24029968,24244100,25139925,28018623,29181313,34951617
 "97000","Rocky Mountain",7,SAINC45,280,"..."," Less: Production expenses ","Thousands of dollars",2697621,2914594,3186708,3622562,4316552,4320363,4372512,4855495,5213179,6652265,8059517,8486275,8467192,8768342,8922437,8923147,8484211,8134445,8515527,9217495,9361363,9734540,9517430,9379458,9971910,10755484,11193177,11340148,12082045,11752728,11937408,12858686,12556088,13624175,13900072,14184477,15284450,16338271,17644761,18211767,18332400,18019444,20424373,21880412,22445031,24375388,21311715,19710480,21878538,21545681,21054070,23871766,24873261,29514215
 "97000","Rocky Mountain",7,SAINC45,290,"...","Equals: Realized net income ","Thousands of dollars",605669,730133,721258,1166371,1760395,1683932,1100299,660819,205868,494008,441745,222875,6692,-79908,425172,701505,420253,787228,1189723,1902847,2174572,2176788,1959040,2509432,2653186,1633268,1209459,1485518,864711,1863887,2082189,1781934,2789369,1850815,1792263,2844289,2540886,1272273,2111362,2372859,684003,2431620,4524756,4135860,4276166,4441969,3237442,2928314,2151430,2698419,4085855,4146857,4308052,5437402
 "97000","Rocky Mountain",7,SAINC45,300,"..."," Plus: Value of inventory change ","Thousands of dollars",106594,87455,72757,-29591,-18396,-36197,97505,27415,66711,77655,-179604,193391,585839,294260,-6404,-191849,-185339,114264,123071,-621406,-65407,241210,331229,45685,443262,9849,75423,367874,550730,-63249,1135,-171246,-249822,-488598,-120870,278420,129589,-89919,283437,85619,8215,-8574,20645,-531558,-83456,-160147,980171,37573,-523737,-106157,10939,-379930,-1362223,-295218
 "97000","Rocky Mountain",7,SAINC45,310,"...","Equals: Net income including corporate farms ","Thousands of dollars",712263,817588,794015,1136780,1741999,1647735,1197804,688234,272579,571663,262141,416266,592531,214352,418768,509656,234914,901492,1312794,1281441,2109165,2417998,2290269,2555117,3096448,1643117,1284882,1853392,1415441,1800638,2083324,1610688,2539547,1362217,1671393,3122709,2670475,1182354,2394799,2458478,692218,2423046,4545401,3604302,4192710,4281822,4217613,2965887,1627693,2592262,4096794,3766927,2945829,5142184
 "97000","Rocky Mountain",7,SAINC45,320,"..."," Less: Net income of corporate farms ","Thousands of dollars",65889,66573,76367,134009,314351,185883,199603,94706,38697,110104,52686,11901,90458,-29220,-177352,245,-84225,138521,207280,181376,453366,549866,445234,629605,578868,437507,223187,547970,389346,421604,376799,378510,664994,376505,498952,1043584,742216,288364,662292,680050,73101,619994,1286545,891460,770873,707101,286183,392233,219081,860519,960494,973136,990008,1730698
 "97000","Rocky Mountain",7,SAINC45,330,"..."," Plus: Statistical adjustment ","Thousands of dollars",25,23,22,28,30,13,0,-14,-8,12,11,-5,24,-27,5,17,15,22,4,11,-27,3,18,24,17,-18,-27,13,23,-11,13,-27,-29,14,-11,-25,-26,2,-9,-6,-28,24,-24,14,-4,17,0,-12,-10,-17,22,27,-9,-21
 "97000","Rocky Mountain",7,SAINC45,340,"...","Equals: Farm proprietors' income ","Thousands of dollars",646399,751038,717670,1002799,1427678,1461865,998201,593514,233874,461571,209466,404360,502097,243545,596125,509428,319154,762993,1105518,1100076,1655772,1868135,1845053,1925536,2517597,1205592,1061668,1305435,1026118,1379023,1706538,1232151,1874524,985726,1172430,2079100,1928233,893992,1732498,1778422,619089,1803076,3258832,2712856,3421833,3574738,3931430,2573642,1408602,1731726,3136322,2793818,1955812,3411465
 "97000","Rocky Mountain",7,SAINC45,350,"..."," Plus: Farm wages and salaries ","Thousands of dollars",232077,240988,236718,250436,300870,347361,354543,393492,407404,446430,487753,506998,502768,534413,502223,487175,477954,433280,421676,470069,490703,562122,537455,531696,604014,767907,808834,769847,900142,891775,876112,1003506,1023830,1176035,1031673,1109269,1272496,1224772,1424075,1308349,1479393,1299215,1304427,1554998,1734568,1712838,1410525,1616616,1758044,1752241,1270664,1876327,2049500,1671635
 "97000","Rocky Mountain",7,SAINC45,360,"..."," Plus: Farm supplements to wages and salaries ","Thousands of dollars",10352,10666,11793,15568,22925,27136,32181,38847,43630,48022,50299,52192,48165,46324,45305,45798,46800,45730,50645,55183,69972,84028,83391,86239,98874,120722,124074,114513,126517,122130,157174,146901,162009,151990,162612,183984,179830,191314,257248,294562,270413,252215,230080,266378,324362,315462,247124,309262,373233,319144,257880,316934,330207,440990
 "97000","Rocky Mountain",7,SAINC45,370,"...","Equals: Farm earnings ","Thousands of dollars",888828,1002692,966181,1268803,1751473,1836362,1384925,1025853,684908,956023,747518,963550,1053030,824282,1143653,1042401,843908,1242003,1577839,1625328,2216447,2514285,2465899,2543471,3220485,2094221,1994576,2189795,2052777,2392928,2739824,2382558,3060363,2313751,2366715,3372353,3380559,2310078,3413821,3381333,2368895,3354506,4793339,4534232,5480763,5603038,5589079,4499520,3539879,3803111,4664866,4987079,4335519,5524090
"Note: See the included footnote file."
"SAINC45: Farm income and expenses "
"Last updated: September 29, 2023-- new statistics for 2022; revised statistics for 2002-2021."
"U.S. Bureau of Economic Analysis"
