GeoFIPS,GeoName,Region,TableName,LineCode,IndustryClassification,Description,Unit,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
 "92000","Mideast",2,SAINC45,10,"...","Cash receipts from marketings (thousands of dollars) ","Thousands of dollars",2994940,3070260,3076550,3169426,4049700,4469517,4644095,5040051,5111065,5826770,6784651,7143470,7854661,7778368,7969072,8380936,8217287,8263814,8420994,8747528,9436693,9651691,9302724,9512917,9856785,9898723,9993655,10789762,10517071,10838651,10619875,10598026,11499619,10511171,10600778,12335348,12211744,11819110,14385187,15351220,13338915,14963401,16509868,17564732,18372558,20194340,17392748,16114795,17120203,16970988,17244043,16922928,19142017,24619564
 "92000","Mideast",2,SAINC45,20,"..."," Cash receipts: Livestock and products ","Thousands of dollars",2170652,2185448,2176093,2282467,2791978,2914026,3075044,3440165,3461423,3976515,4705955,5070521,5486311,5421369,5614697,5778968,5549387,5674045,5721992,5804060,6411705,6547513,6081233,6256593,6526245,6500438,6465656,7034904,6678180,7062927,6960553,6587503,7509124,6378947,6596190,7838020,7877035,7126934,9099235,9094411,7263738,8683953,10053987,10065725,11127917,13223179,10750389,9329558,10502687,10442925,10465510,9692875,11042326,15671338
 "92000","Mideast",2,SAINC45,30,"...","  Meat animals and other livestock ","Thousands of dollars",468068,472597,477820,549644,661364,601731,629092,699493,699567,909045,1196099,1215340,1245734,1169705,1193813,1238214,1165036,1166880,1441752,1405120,1496917,1638943,1631446,1522484,1862321,1705163,1595296,1524065,1459486,1323772,1371615,1499538,1564196,1407350,1438683,1587000,1723803,1701327,1627708,1560811,1446117,1677588,2011398,2223107,2268348,2779826,2038645,1768691,2116177,2197029,2386987,2254613,2577063,2743728
 "92000","Mideast",2,SAINC45,31,"...","   Cattle and calves ","Thousands of dollars",358038,366200,377246,422226,488272,431105,409959,464258,469765,633550,841173,864224,802630,762663,750327,756359,711863,711289,856910,862751,923098,1016239,1053410,990591,1230183,1100978,962759,799398,793530,786631,861008,914556,942205,832878,920995,989197,1093464,1117895,1026376,1028976,886195,980475,1210532,1411388,1394248,1850153,1311747,1080238,1312997,1373154,1444143,1353638,1501153,1699267
 "92000","Mideast",2,SAINC45,32,"...","   Hogs and pigs ","Thousands of dollars",84036,81550,75605,100411,140744,135731,179494,191205,168046,200611,212995,194366,276679,234126,261990,284087,240212,254787,309148,247046,261198,332352,278800,249783,296420,281594,239890,299740,329775,205125,171070,241098,280162,214888,282935,376200,383309,347481,344686,278609,260652,377931,442646,427623,483268,544943,352263,321908,412359,406491,513224,477875,660302,624398
 "92000","Mideast",2,SAINC45,33,"...","   Sheep and other livestock ","Thousands of dollars",25994,24847,24969,27007,32348,34895,39639,44030,61756,74884,141931,156750,166425,172916,181496,197768,212961,200804,275694,295323,312621,290352,299236,282110,335718,322591,392647,424927,336181,332016,339537,343884,341829,359584,234753,221603,247030,235951,256646,253226,299270,319182,358220,384096,390832,384730,374635,366545,390821,417384,429620,423100,415608,420063
 "92000","Mideast",2,SAINC45,40,"...","  Dairy products ","Thousands of dollars",1175800,1224762,1251398,1278180,1399188,1626851,1723105,1994790,2022266,2208945,2540584,2856764,3092393,3102351,3208526,3119523,3083379,3058233,3041079,3018416,3270910,3373042,2987459,3281046,3127998,3186472,3165359,3593592,3283843,3788986,3725610,3297212,3910451,3260324,3198220,3951699,3910490,3360452,4860241,4728458,3374027,4383939,5312029,4865872,5360707,6502865,4751380,4541717,4925164,4435013,4967405,4732920,5022863,7007471
 "92000","Mideast",2,SAINC45,50,"...","  Poultry and poultry products ","Thousands of dollars",526784,488089,446875,454643,731426,685444,722847,745882,739590,858525,969272,998417,1148184,1149313,1212358,1421231,1300972,1448932,1239161,1380524,1643878,1535528,1462328,1453063,1535926,1608803,1705001,1917247,1934851,1950169,1863328,1790753,2034477,1711273,1959287,2299321,2242742,2065155,2611286,2805142,2443594,2622426,2730560,2976746,3498862,3940488,3960364,3019150,3461346,3810883,3111118,2705342,3442400,5920139
 "92000","Mideast",2,SAINC45,60,"..."," Cash receipts: Crops ","Thousands of dollars",824288,884812,900457,886959,1257722,1555491,1569051,1599886,1649642,1850255,2078696,2072949,2368350,2356999,2354375,2601968,2667900,2589769,2699002,2943468,3024988,3104178,3221491,3256324,3330540,3398285,3527999,3754858,3838891,3775724,3659322,4010523,3990495,4132224,4004588,4497328,4334709,4692176,5285952,6256809,6075177,6279448,6455881,7499007,7244641,6971161,6642359,6785237,6617516,6528063,6778533,7230053,8099691,8948226
 "92000","Mideast",2,SAINC45,70,"...","  Total grains ","Thousands of dollars",164636,189592,180597,175588,365242,548621,500017,467538,418558,475089,663214,602418,706570,622639,556464,622255,663157,481623,422519,640346,597369,619949,599766,637047,651806,644678,789474,973879,826601,674832,588167,644497,660533,608328,673202,980404,751757,948942,1378576,1692982,1774996,2068581,2176826,3024154,2864975,2496534,2035375,2104525,1869725,1996910,2133907,2470762,3116989,3692389
 "92000","Mideast",2,SAINC45,71,"...","   Corn ","Thousands of dollars",108049,118615,104199,97668,205592,294065,298675,290066,242377,249556,386206,347781,407661,364760,270028,335006,396393,254215,208552,304839,248935,286089,273872,288103,309737,289283,405410,522646,389164,326080,292807,321522,345561,299611,335085,549476,392836,522635,797397,1019709,983279,1263013,1366202,1806277,1589674,1410168,1206182,1193033,1016788,1155280,1329449,1402703,1864009,2210345
 "92000","Mideast",2,SAINC45,72,"...","   Oats ","Thousands of dollars",5622,7294,9884,8057,16414,21331,18740,18128,14916,15665,16628,27162,24164,20824,14505,13710,17203,9106,14192,19321,19069,12504,10758,13560,8634,4035,9913,13052,11462,9735,8672,7360,7584,8524,10564,6537,9177,16609,10275,20734,13412,15272,10822,19561,14418,17508,9776,11131,8513,9821,8888,14286,13270,22683
 "92000","Mideast",2,SAINC45,73,"...","   Sorghum ","Thousands of dollars",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1067,2163,1550,1322,1678,1076,781,855,385,214,0,0,0,0,0,0,0,0,0,0,0,0,0
 "92000","Mideast",2,SAINC45,74,"...","   Wheat ","Thousands of dollars",16803,26361,22135,24454,49357,93180,66224,46420,45290,31001,63139,71111,81278,68504,67881,76032,72678,60171,52885,87188,94865,75909,70073,92699,79417,93800,143253,152199,119326,80764,75497,71218,78980,106211,70814,79999,76360,103918,161900,194100,164387,132562,167961,262638,256842,242581,181204,181176,173985,177746,155366,190437,281982,335015
 "92000","Mideast",2,SAINC45,75,"...","   Soybeans ","Thousands of dollars",28227,30563,37256,38328,82659,125569,103995,100291,106800,169295,186903,143461,158829,144555,179212,166909,149239,134062,124461,202530,205861,217383,218630,216502,226193,231950,199566,254181,279502,234289,186917,221715,210590,176625,233539,316189,254873,284815,372741,416004,580376,633498,595622,896651,958011,786146,608480,697941,650910,637038,625339,846199,937510,1106628
 "92000","Mideast",2,SAINC45,76,"...","   Other grains ","Thousands of dollars",5935,6759,7123,7081,11220,14476,12383,12633,9175,9572,10338,12903,34638,23996,24838,30598,27644,24069,22429,26468,28639,28064,26433,26183,27825,25610,31332,31801,27147,23964,24274,21615,15655,15807,21878,26525,17435,20184,35408,42050,33328,24236,36219,39027,46030,40131,29733,21244,19529,17025,14865,17137,20218,17718
 "92000","Mideast",2,SAINC45,80,"...","  Hay, silage, etc. ","Thousands of dollars",34321,36892,43150,47827,46887,55394,67712,76138,80527,101982,81628,86996,123937,129598,131378,149227,137155,191285,213102,203392,185143,184284,181863,197142,198108,216604,190765,227034,276024,253387,233004,283296,231397,269781,279255,314203,276192,329809,262729,289451,221747,186427,223314,291851,310372,382228,383985,336530,366006,321008,345605,336696,362195,498408
 "92000","Mideast",2,SAINC45,110,"...","  Fruits and nuts ","Thousands of dollars",146151,138159,150152,132997,195002,223591,210582,206000,235406,311111,334456,311154,324569,344469,307453,305443,323572,331021,326384,329786,333130,336017,419379,396119,362593,354562,392803,451742,446806,409528,422674,408570,396524,398644,404765,448893,499645,582802,682735,651151,581331,611620,682419,707639,647048,675261,695081,726114,799970,526891,543782,568432,662644,657137
 "92000","Mideast",2,SAINC45,112,"...","  Forest and maple products ","Thousands of dollars",16127,13220,14131,17606,24517,26325,19711,24511,26090,(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA)
 "92000","Mideast",2,SAINC45,113,"...","  Tobacco ","Thousands of dollars",33578,32024,32995,31814,28542,39704,43960,33686,44075,48242,52802,46206,62512,79529,77779,52346,60974,39573,32599,39992,38468,54338,46932,48131,44433,39922,32209,41622,43276,33069,26729,28039,31235,28092,14520,11758,13610,14969,26309,31706,31877,32523,34537,40084,43618,43198,38666,39211,39380,36160,35430,33685,36276,40448
 "92000","Mideast",2,SAINC45,114,"...","  Cotton ","Thousands of dollars",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
