GeoFIPS,GeoName,Region,TableName,LineCode,IndustryClassification,Description,Unit,1958,1959,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
 "44000","Rhode Island",1,SAINC40,90,"...","Dividends, interest, and rent (thousands of dollars) ","Thousands of dollars",274193,285507,285186,306988,348013,387608,410325,445829,468630,505552,542537,606108,678145,717456,766275,837919,913299,980381,1048549,1167395,1278012,1427376,1755046,2157849,2429109,2620526,2942705,3089080,3265674,3361379,3821977,4486276,4553423,4392684,4403319,4517332,4607657,4940603,5179123,5477867,5812787,5641734,6132946,6300112,6290671,6644356,6716241,6662704,7171418,7798746,8173382,7493015,7567594,8039117,8496822,8179137,8594661,8986746,9227589,9833663,10314675,10951936,10981443,12085640,12505583
 "44000","Rhode Island",1,SAINC40,91,"..."," Personal dividend income ","Thousands of dollars",72633,76933,73827,77378,83641,93568,96663,108227,107096,115702,129071,131755,130781,133300,141727,154300,167754,159608,187230,212457,230915,254170,277354,296117,329317,360253,382188,412305,461737,460882,588344,710804,735970,769408,830072,889090,995643,1081573,1290049,1397673,1414103,1346257,1547288,1614725,1887918,2181647,2517025,2278185,2522323,2854552,2899204,2169565,2228183,2526393,2716944,2398648,2694181,2873105,3040657,3388721,3599535,4048363,4166818,5063498,4976063
 "44000","Rhode Island",1,SAINC40,92,"..."," Personal interest income ","Thousands of dollars",150431,154023,152449,168528,199598,224247,241758,262610,282971,307640,330989,391208,469499,502898,543806,599202,659342,747734,795405,905738,1002592,1128310,1422250,1791002,2034819,2205023,2506331,2619846,2769461,2868562,3164937,3712108,3734220,3507044,3343189,3264687,3162057,3395939,3386944,3530053,3769402,3627754,3903368,3965479,3692160,3688271,3410261,3717504,4154864,4466241,4479650,4229636,3986652,3935079,4133402,3978275,4057651,4238814,4305679,4491298,4667717,4853561,4466745,4489854,4788391
 "44000","Rhode Island",1,SAINC40,93,"...","  Imputed interest receipts 1/","Thousands of dollars",83434,90879,89908,94609,107165,115490,124581,134122,143859,154618,171190,196594,252345,271635,297499,314600,323857,398288,416484,464095,516501,536351,621944,705839,875095,1083764,1129425,1287718,1386713,1484335,1594135,1753206,1843839,1864353,1906525,1944565,1900850,2030553,2002170,2118914,2086084,2008243,2110182,2132243,2179967,2296201,2300413,2334541,2398498,2464317,2584798,2624947,2596205,2635634,2645320,2550960,2626887,2709240,2672619,2695890,2774249,2810244,2644181,2617191,2703690
 "44000","Rhode Island",1,SAINC40,94,"...","  Monetary interest receipts ","Thousands of dollars",66997,63144,62541,73919,92433,108757,117177,128488,139112,153022,159799,194614,217154,231263,246307,284602,335485,349446,378921,441643,486091,591959,800306,1085163,1159724,1121259,1376906,1332128,1382748,1384227,1570802,1958902,1890381,1642691,1436664,1320122,1261207,1365386,1384774,1411139,1683318,1619511,1793186,1833236,1512193,1392070,1109848,1382963,1756366,2001924,1894852,1604689,1390447,1299445,1488082,1427315,1430764,1529574,1633060,1795408,1893468,2043317,1822564,1872663,2084701
 "44000","Rhode Island",1,SAINC40,95,"..."," Rental income of persons 2/","Thousands of dollars",51129,54551,58910,61082,64774,69793,71904,74992,78563,82210,82477,83145,77865,81258,80742,84417,86203,73039,65914,49200,44505,44896,55442,70730,64973,55250,54186,56929,34476,31935,68696,63364,83233,116232,230058,363555,449957,463091,502130,550141,629282,667723,682290,719908,710593,774438,788955,667015,494231,477953,794528,1093814,1352759,1577645,1646476,1802214,1842829,1874827,1881253,1953644,2047423,2050012,2347880,2532288,2741129
 "44000","Rhode Island",1,SAINC40,96,"...","  Imputed rent ","Thousands of dollars",38932,42344,45513,48612,52246,54337,55119,56620,58968,60919,59863,57061,53310,56375,54308,50952,51550,47784,40333,20545,18834,12955,13135,13218,445,-4286,-16309,-34034,-66977,-74726,-44643,-51205,-40588,-14713,60921,171006,238372,260453,312257,317487,381181,435374,449991,490588,511651,557343,578481,451101,284633,274950,558700,816520,1036300,1239450,1283270,1444269,1465486,1490436,1485203,1600318,1708832,1696894,1979036,2141784,2348101
 "44000","Rhode Island",1,SAINC40,97,"...","  Monetary rent ","Thousands of dollars",12197,12207,13397,12470,12528,15456,16785,18372,19595,21291,22614,26084,24555,24883,26434,33465,34653,25255,25581,28655,25671,31941,42307,57512,64528,59536,70495,90963,101453,106661,113339,114569,123821,130945,169137,192549,211585,202638,189873,232654,248101,232349,232299,229320,198942,217095,210474,215914,209598,203003,235828,277294,316459,338195,363206,357945,377343,384391,396050,353326,338591,353118,368844,390504,393028
"Note: See the included footnote file."
"SAINC40: Property income "
"Last updated: September 29, 2023-- new statistics for 2022; revised statistics for 1979-2021."
"U.S. Bureau of Economic Analysis"
