GeoFIPS,GeoName,Region,TableName,LineCode,IndustryClassification,Description,Unit,1948,1949,1950,1951,1952,1953,1954,1955,1956,1957,1958,1959,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
 "92000","Mideast",2,SAINC50,10,"...","Personal income (thousands of dollars) ","Thousands of dollars",54410879,54475892,59574736,65582090,69426982,74018011,74913031,79614826,85489618,90531912,92393952,97796961,102030282,106262043,112437078,117653874,126000209,134825419,145316607,156523882,171746940,184917160,199975229,214651505,232153143,251006792,272561523,295272325,317631947,345171024,378977950,416719478,462954955,514142100,555305142,594509536,652851030,698661215,744511178,792764630,870128101,939515940,998495968,1018867084,1077163155,1112543735,1151104724,1210390071,1273655813,1345023018,1428588691,1503323393,1625348430,1692957270,1712114165,1754022671,1842805055,1915929899,2040720851,2173519586,2243334556,2204552281,2290211933,2412404919,2502397160,2523330597,2618310056,2730527647,2817599394,2952031319,3073000203,3187603526,3362441935,3597297510,3597383626
 "92000","Mideast",2,SAINC50,15,"..."," Less: Personal current taxes ","Thousands of dollars",5583059,4983295,5533256,7717978,8995946,9322822,8513484,9169981,10165527,10770762,10736318,11794664,12522850,13016700,14014612,14692681,14157210,15595129,17596682,19616234,22896787,26857200,26605951,26048484,31011723,32381949,36184677,35271206,39539211,44722678,50318914,58011934,64926188,75654977,80527102,78900292,85652073,94395446,100649081,113686754,117134896,129737499,132930223,130445271,136547230,143154328,150249445,159861973,176460791,195849235,215409528,232126793,255249268,269081348,225435038,215831925,228161757,259219354,291759795,330044672,332983833,259962206,276451907,318505590,322308406,361194761,380776922,411118229,410021651,427058445,435934562,455445928,449983249,542801981,618856280
 "92000","Mideast",2,SAINC50,16,"...","Equals: Disposable personal income ","Thousands of dollars",48827820,49492597,54041480,57864112,60431036,64695189,66399547,70444845,75324091,79761150,81657634,86002297,89507432,93245343,98422466,102961193,111842999,119230290,127719925,136907648,148850153,158059960,173369278,188603021,201141420,218624843,236376846,260001119,278092736,300448346,328659036,358707544,398028767,438487123,474778040,515609244,567198957,604265769,643862097,679077876,752993205,809778441,865565745,888421813,940615925,969389407,1000855279,1050528098,1097195022,1149173783,1213179163,1271196600,1370099162,1423875922,1486679127,1538190746,1614643298,1656710545,1748961056,1843474914,1910350723,1944590075,2013760026,2093899329,2180088754,2162135836,2237533134,2319409418,2407577743,2524972874,2637065641,2732157598,2912458686,3054495529,2978527346
 "92000","Mideast",2,SAINC50,20,"...","Population (persons) 1/","Number of persons",32981000,33623000,33726000,33937000,34466000,35146000,35835000,36323000,36677000,37127000,37721000,38202000,38597000,39133000,39552000,40083000,40555000,41025000,41360000,41617000,41924000,42111000,42516918,42869509,42991563,42836999,42709177,42727721,42667403,42546619,42421484,42358101,42272235,42328543,42382098,42543638,42686518,42793973,42991120,43189888,43435353,43584907,43761704,44070941,44392469,44717161,44969670,45186033,45383860,45579719,45822025,46105834,46386027,46619373,46841190,47034773,47162342,47239239,47334435,47473718,47684886,47943872,48241659,48630886,48968003,49256449,49515008,49723638,49895423,50066003,50217876,50304910,50210612,49985720,49765717
 "92000","Mideast",2,SAINC50,30,"...","Per capita personal income (dollars) 2/","Dollars",1650,1620,1766,1932,2014,2106,2090,2192,2331,2438,2449,2560,2643,2715,2843,2935,3107,3286,3513,3761,4097,4391,4703,5007,5400,5860,6382,6911,7444,8113,8934,9838,10952,12146,13102,13974,15294,16326,17318,18355,20033,21556,22817,23119,24265,24880,25597,26787,28064,29509,31177,32606,35040,36314,36551,37292,39074,40558,43113,45784,47045,45982,47474,49606,51103,51228,52879,54914,56470,58963,61193,63366,66967,71967,72286
 "92000","Mideast",2,SAINC50,50,"...","Per capita disposable personal income (dollars) 3/","Dollars",1480,1472,1602,1705,1753,1841,1853,1939,2054,2148,2165,2251,2319,2383,2488,2569,2758,2906,3088,3290,3550,3753,4078,4399,4679,5104,5535,6085,6518,7062,7747,8468,9416,10359,11202,12120,13288,14120,14977,15723,17336,18579,19779,20159,21189,21678,22256,23249,24176,25212,26476,27571,29537,30543,31739,32703,34236,35071,36949,38831,40062,40560,41743,43057,44521,43895,45189,46646,48252,50433,52512,54312,58005,61107,59851
 "92000","Mideast",2,SAINC50,60,"...","Personal current taxes ","Thousands of dollars",5583059,4983295,5533256,7717978,8995946,9322822,8513484,9169981,10165527,10770762,10736318,11794664,12522850,13016700,14014612,14692681,14157210,15595129,17596682,19616234,22896787,26857200,26605951,26048484,31011723,32381949,36184677,35271206,39539211,44722678,50318914,58011934,64926188,75654977,80527102,78900292,85652073,94395446,100649081,113686754,117134896,129737499,132930223,130445271,136547230,143154328,150249445,159861973,176460791,195849235,215409528,232126793,255249268,269081348,225435038,215831925,228161757,259219354,291759795,330044672,332983833,259962206,276451907,318505590,322308406,361194761,380776922,411118229,410021651,427058445,435934562,455445928,449983249,542801981,618856280
 "92000","Mideast",2,SAINC50,70,"..."," Federal government 4/","Thousands of dollars",5277096,4568954,5097976,7228309,8442025,8733468,7877433,8422168,9346381,9882987,9767150,10583703,11197325,11541918,12390369,13031820,12263635,13575943,15177100,16869696,19680155,22713204,22260078,21177576,24474018,25122384,28707886,27305471,30304741,34068074,38709630,45507732,51086932,59494820,62973792,59772543,63822173,70838088,75469785,85828059,88208352,97054129,99676627,96120027,99129386,104602504,109922331,117975271,133719608,150335136,165270587,177800564,196040020,206824960,170362030,159091608,163189214,186545655,210763834,242784421,242385337,180719342,194617173,230898956,231031191,261568071,279136952,303184700,302839777,311250515,314316212,323433735,323678526,396348850,459477287
 "92000","Mideast",2,SAINC50,80,"...","  Income taxes (net of refunds) 4/","Thousands of dollars",5277096,4568954,5097976,7228309,8442025,8733468,7877433,8422168,9346381,9882987,9767150,10583703,11197325,11541918,12390369,13031820,12263635,13575943,15177100,16869696,19680155,22713204,22260078,21177576,24474018,25122384,28707886,27305471,30304741,34068074,38709630,45507732,51086932,59494820,62973792,59772543,63822173,70838088,75469785,85828059,88208352,97054129,99676627,96120027,99129386,104602504,109922331,117975271,133719608,150335136,165270587,177800564,196040020,206824960,170362030,159091608,163189214,186545655,210763834,242784421,242385337,180719342,194617173,230898956,231031191,261568071,279136952,303184700,302839777,311250515,314316212,323433735,323678526,396348850,459477287
 "92000","Mideast",2,SAINC50,81,"...","   Income taxes (gross) 4/","Thousands of dollars",5798566,5255111,5598721,7746458,9046477,9462523,8683739,9289142,10244463,10849799,10838729,11708896,12373033,12817452,13749393,14498790,13813917,14854516,16707119,18869363,22056862,25242875,25431668,24643441,27850724,30183621,33968222,34738235,35925988,39857030,44869961,51774107,58793051,67927241,72497583,71027298,75700525,83113660,88962521,99703750,101557720,110282032,113679507,111501684,114423507,119264795,124842969,134339993,150223677,167168930,183135873,199972034,219816059,233274898,202827884,190834365,196662606,218047678,244683834,278239371,291439779,226749473,237090781,270188503,271306714,300049697,319434144,343877895,346547222,356575029,358810504,361294670,361381715,439929007,500586017
