GeoFIPS,GeoName,Region,TableName,LineCode,IndustryClassification,Description,Unit,1958,1959,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
 "24000","Maryland",2,SAINC40,90,"...","Dividends, interest, and rent (thousands of dollars) ","Thousands of dollars",1065857,1143575,1222292,1297717,1419807,1549499,1691474,1849413,1970292,2132896,2243538,2464710,2800735,3132879,3413613,3843672,4347832,4654556,5056832,5574272,6318705,7073065,8453133,10129474,11945583,12510014,14154465,15230195,16400302,17060819,19049378,21403385,22751053,23652247,24022125,25228225,26743301,28715582,30186224,32246249,34249699,34580008,37615109,38614611,38157583,38720501,41225767,42503505,47772252,51649536,54734398,50138960,49453437,53630476,56139475,54636338,57732960,60696923,61268475,65312841,68048277,70994103,70023572,75696252,79741891
 "24000","Maryland",2,SAINC40,91,"..."," Personal dividend income ","Thousands of dollars",212084,230780,247023,257051,280417,316168,361763,407332,407274,424923,430940,447626,453709,471384,509723,574002,644434,634693,753527,867223,982289,1113612,1277951,1419626,1679236,1647228,1719200,1878952,2080333,2045549,2534714,3199385,3434019,3594607,3769011,4066225,4698699,5060882,5885982,6753612,7336365,7442780,8752336,8652454,9360923,9499023,12733051,11904789,14627697,16445824,16850342,12073221,11173529,13381001,14635955,13455432,15477032,17180506,17442751,19715327,20882951,22739658,23076751,27543627,28728012
 "24000","Maryland",2,SAINC40,92,"..."," Personal interest income ","Thousands of dollars",607200,650606,698561,743577,821937,899619,991260,1098410,1216307,1344843,1461090,1653551,1993382,2287299,2523636,2895434,3322950,3651698,3977101,4475308,5107570,5755705,6926812,8419487,10013411,10584263,12163607,13075298,14183151,14918991,16271121,18000176,19017294,19543170,19229035,19435530,19860458,21227303,21560633,22600022,23515290,23582329,25290694,26143608,24906025,25036383,24117769,26933446,30399199,32511340,32945784,31376599,29854712,30188565,30913623,29461636,30402326,31522387,31352207,32818522,33854964,34853849,32722290,33066921,35158727
 "24000","Maryland",2,SAINC40,93,"...","  Imputed interest receipts 1/","Thousands of dollars",335139,370044,399638,437451,481165,526095,582094,642242,711443,776838,862329,1022703,1274346,1500616,1666661,1881193,2100344,2375652,2581257,2853663,3280230,3502397,4007954,4521717,5244559,6025080,6567700,7259753,8059740,8850787,9537319,10363639,11026809,11652314,12082705,12627824,13077365,14094949,14359239,15288613,15200101,15222574,15977480,16435748,16968465,17464360,17810294,18593957,20177037,21068508,22099969,22313783,22076564,22558825,22725655,22275981,22984786,23433996,22777478,23304891,23855156,23800280,22816958,22912401,23880862
 "24000","Maryland",2,SAINC40,94,"...","  Monetary interest receipts ","Thousands of dollars",272061,280562,298923,306126,340772,373524,409166,456168,504864,568005,598761,630848,719036,786683,856975,1014241,1222606,1276046,1395844,1621645,1827340,2253308,2918858,3897770,4768852,4559183,5595907,5815545,6123411,6068204,6733802,7636537,7990485,7890856,7146330,6807706,6783093,7132354,7201394,7311409,8315189,8359755,9313214,9707860,7937560,7572023,6307475,8339489,10222162,11442832,10845815,9062816,7778148,7629740,8187968,7185655,7417540,8088391,8574729,9513631,9999808,11053569,9905332,10154520,11277865
 "24000","Maryland",2,SAINC40,95,"..."," Rental income of persons 2/","Thousands of dollars",246573,262189,276708,297089,317453,333712,338451,343671,346711,363130,351508,363533,353644,374196,380254,374236,380448,368165,326204,231741,228846,203748,248370,290361,252936,278523,271658,275945,136818,96279,243543,203824,299740,514470,1024079,1726470,2184144,2427397,2739609,2892615,3398044,3554899,3572079,3818549,3890635,4185095,4374947,3665270,2745356,2692372,4938272,6689140,8425196,10060910,10589897,11719270,11853602,11994030,12473517,12778992,13310362,13400596,14224531,15085704,15855152
 "24000","Maryland",2,SAINC40,96,"...","  Imputed rent ","Thousands of dollars",174934,192567,209264,225911,245103,256993,262581,271549,284373,296689,291600,301999,292470,311382,303972,287248,291182,270934,231516,123397,117974,86223,88798,88063,15757,-8786,-67720,-150398,-299993,-328520,-185690,-207962,-154331,-35607,324466,922154,1341676,1515999,1864722,1934233,2332996,2666914,2761018,3000433,3108371,3394095,3551574,2801074,1876610,1818486,3849447,5513753,6920801,8496758,8883448,10023620,10069248,10227855,10610641,11052174,11609966,11698905,12442591,13191380,13921540
 "24000","Maryland",2,SAINC40,97,"...","  Monetary rent ","Thousands of dollars",71639,69622,67444,71178,72350,76719,75870,72122,62338,66441,59908,61534,61174,62814,76282,86988,89266,97231,94688,108344,110872,117525,159572,202298,237179,287309,339378,426343,436811,424799,429233,411786,454071,550077,699613,804316,842468,911398,874887,958382,1065048,887985,811061,818116,782264,791000,823373,864196,868746,873886,1088825,1175387,1504395,1564152,1706449,1695650,1784354,1766175,1862876,1726818,1700396,1701691,1781940,1894324,1933612
"Note: See the included footnote file."
"SAINC40: Property income "
"Last updated: September 29, 2023-- new statistics for 2022; revised statistics for 1979-2021."
"U.S. Bureau of Economic Analysis"
