GeoFIPS,GeoName,Region,TableName,LineCode,IndustryClassification,Description,Unit,1958,1959,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
 "16000","Idaho",7,SAINC40,90,"...","Dividends, interest, and rent (thousands of dollars) ","Thousands of dollars",175677,187542,195151,206335,220960,233922,244557,259852,271258,282872,305268,369081,430790,492691,541147,634475,739854,873746,939735,1073944,1224972,1374225,1628253,1947702,2276071,2468959,2678514,2933347,2950436,2881496,3054201,3388441,3571242,3706561,3893546,4244573,4632373,5166480,5518661,5875880,6267595,6155221,6541503,6786422,6711235,7259580,7957062,8490042,9585120,10335190,10682592,9491703,9496072,10674860,12037762,11864785,12709743,13744151,14465081,15422787,16321071,17823008,18927893,21648730,24874427
 "16000","Idaho",7,SAINC40,91,"..."," Personal dividend income ","Thousands of dollars",19516,22769,24915,29466,30547,32529,32017,42805,46812,55007,37465,39237,40598,42960,47112,58083,70337,76856,91590,106754,125301,145446,164393,182107,200945,210535,226849,260918,281437,295319,384649,499278,562597,627552,684210,778015,946060,1066138,1226519,1369107,1523059,1487261,1600107,1542943,1668842,2028046,2700696,2891098,3575914,3884926,3707584,2480911,2563845,3326340,4248775,4085364,4624424,5302273,5491251,5992080,6276985,7014171,7679196,9673592,11835782
 "16000","Idaho",7,SAINC40,92,"..."," Personal interest income ","Thousands of dollars",101883,102963,107533,114133,125701,134267,146050,151031,159150,163369,204298,250845,309469,349128,390235,455724,555914,689490,748117,880755,1008163,1140991,1352474,1623479,1918973,2142584,2328826,2546674,2570947,2493851,2557327,2772473,2865515,2889436,2955611,3065362,3220218,3565897,3668098,3825868,4026790,3867378,4081546,4273261,3991412,4122076,4029744,4525171,5076666,5517058,5666802,5356002,4967830,5035843,5394037,5076275,5331569,5690731,6069081,6445086,6759614,7296382,7302245,7412184,8093051
 "16000","Idaho",7,SAINC40,93,"...","  Imputed interest receipts 1/","Thousands of dollars",51296,56471,59646,62841,67100,71947,78788,81663,84138,90227,100797,125911,163739,188307,214076,240617,292084,396190,412771,472094,536082,545178,607061,653682,835592,1097470,1108982,1323839,1359789,1374666,1410972,1472207,1519029,1607649,1743840,1873589,1966971,2171269,2211273,2338591,2313595,2210555,2304784,2339527,2377088,2546225,2650051,2844435,3072892,3226134,3423677,3422300,3338220,3388795,3464919,3404167,3590104,3771319,3884398,4068139,4297981,4448007,4322895,4343860,4669217
 "16000","Idaho",7,SAINC40,94,"...","  Monetary interest receipts ","Thousands of dollars",50587,46492,47887,51292,58601,62320,67262,69368,75012,73142,103501,124934,145730,160821,176159,215107,263830,293300,335346,408661,472081,595813,745413,969797,1083381,1045114,1219844,1222835,1211158,1119185,1146355,1300266,1346486,1281787,1211771,1191773,1253247,1394628,1456825,1487277,1713195,1656823,1776762,1933734,1614324,1575851,1379693,1680736,2003774,2290924,2243125,1933702,1629610,1647048,1929118,1672108,1741465,1919412,2184683,2376947,2461633,2848375,2979350,3068324,3423834
 "16000","Idaho",7,SAINC40,95,"..."," Rental income of persons 2/","Thousands of dollars",54278,61810,62703,62736,64712,67126,66490,66016,65296,64496,63505,78999,80723,100603,103800,120668,113603,107400,100028,86435,91508,87788,111386,142116,156153,115840,122839,125755,98052,92326,112225,116690,143130,189573,253725,401196,466095,534445,624044,680905,717746,800582,859850,970218,1050981,1109458,1226622,1073773,932540,933206,1308206,1654790,1964397,2312677,2394950,2703146,2753750,2751147,2904749,2985621,3284472,3512455,3946452,4562954,4945594
 "16000","Idaho",7,SAINC40,96,"...","  Imputed rent ","Thousands of dollars",29069,31953,34633,36040,37667,38509,38493,39138,40402,41900,40377,57847,62615,67111,69001,65988,67800,65185,57915,41970,47028,40538,39076,40657,25536,23189,14958,6896,-4927,-1986,18520,27241,44113,69918,112955,185392,245941,273643,329878,386766,455887,516276,556881,635533,721342,814748,907750,808211,659573,635957,978636,1262002,1517468,1747669,1821800,2152574,2207492,2159877,2279849,2367528,2657039,2794141,3103407,3560461,3942485
 "16000","Idaho",7,SAINC40,97,"...","  Monetary rent ","Thousands of dollars",25209,29857,28070,26696,27045,28617,27997,26878,24894,22596,23128,21152,18108,33492,34799,54680,45803,42215,42113,44465,44480,47250,72310,101459,130617,92651,107881,118859,102979,94312,93705,89449,99017,119655,140770,215804,220154,260802,294166,294139,261859,284306,302969,334685,329639,294710,318872,265562,272967,297249,329570,392788,446929,565008,573150,550572,546258,591270,624900,618093,627433,718314,843045,1002493,1003109
"Note: See the included footnote file."
"SAINC40: Property income "
"Last updated: September 29, 2023-- new statistics for 2022; revised statistics for 1979-2021."
"U.S. Bureau of Economic Analysis"
