GeoFIPS,GeoName,Region,TableName,LineCode,IndustryClassification,Description,Unit,1948,1949,1950,1951,1952,1953,1954,1955,1956,1957,1958,1959,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
 "53000","Washington",8,SAINC50,10,"...","Personal income (thousands of dollars) ","Thousands of dollars",3783865,3799685,4289886,4740105,5051176,5346535,5492684,5785050,6075995,6459291,6588310,6994768,7247987,7609329,8203071,8393935,8787343,9465122,10693342,11710427,13034813,14235772,15036667,15838561,17079016,19236035,21826702,24719584,27398764,30411983,35366608,40752946,46254685,51365099,54573628,58291800,62358723,66336846,70833996,74745705,81651774,90213844,99135239,106288273,114669850,120546409,126690099,133934768,143929234,154610940,169365441,179870334,192317794,197445687,201073137,209167846,224342927,232783787,253199891,274770444,289381122,277889805,285436747,302460806,324882731,330952568,355276626,376360823,397270635,423017231,451609165,484334162,522713789,574266835,586520188
 "53000","Washington",8,SAINC50,15,"..."," Less: Personal current taxes ","Thousands of dollars",329011,281254,311712,480253,553488,552218,509634,530510,582011,611745,672270,681000,723751,768413,843796,876311,759882,847352,1067894,1214285,1429082,1682761,1514553,1459981,1735289,2012388,2269385,2480971,2837781,3228019,4076448,5003687,5600663,6365467,5840879,5674632,5843490,6338693,6639770,7551182,7924077,9597556,10761808,11027054,11737409,12010575,12991859,13917447,16061634,18414404,21836430,25832100,26397829,24087753,20339530,19150524,19179465,22215726,25754965,29525601,28841716,21473604,23202392,28252078,29616598,33550701,37095069,41722215,45430121,47177803,48326709,52987856,55993015,68676783,79768641
 "53000","Washington",8,SAINC50,16,"...","Equals: Disposable personal income ","Thousands of dollars",3454854,3518431,3978174,4259852,4497688,4794317,4983050,5254540,5493984,5847546,5916040,6313768,6524236,6840916,7359275,7517624,8027461,8617770,9625448,10496142,11605731,12553011,13522114,14378580,15343727,17223647,19557317,22238613,24560983,27183964,31290160,35749259,40654022,44999632,48732749,52617168,56515233,59998153,64194226,67194523,73727697,80616288,88373431,95261219,102932441,108535834,113698240,120017321,127867600,136196536,147529011,154038234,165919965,173357934,180733607,190017322,205163462,210568061,227444926,245244843,260539406,256416201,262234355,274208728,295266133,297401867,318181557,334638608,351840514,375839428,403282456,431346306,466720774,505590052,506751547
 "53000","Washington",8,SAINC50,20,"...","Population (persons) 1/","Number of persons",2255000,2294000,2387000,2424000,2448000,2466000,2516000,2604000,2668000,2724000,2773000,2821000,2855000,2882000,2942000,2955000,2961000,2967000,3057000,3174000,3270000,3343000,3417362,3446958,3446815,3477227,3547877,3618824,3690561,3772360,3886191,4012831,4154678,4235728,4276551,4300269,4343657,4400096,4452724,4531903,4639894,4746315,4903043,5025624,5160757,5278842,5375161,5481027,5569753,5674747,5769562,5842564,5910512,5985722,6052349,6104115,6178645,6257305,6370753,6461587,6562231,6667426,6743597,6830460,6904030,6974173,7068026,7180454,7315935,7446807,7548537,7638689,7724031,7740745,7785786
 "53000","Washington",8,SAINC50,30,"...","Per capita personal income (dollars) 2/","Dollars",1678,1656,1797,1955,2063,2168,2183,2222,2277,2371,2376,2480,2539,2640,2788,2841,2968,3190,3498,3689,3986,4258,4400,4595,4955,5532,6152,6831,7424,8062,9101,10156,11133,12127,12761,13555,14356,15076,15908,16493,17598,19007,20219,21149,22220,22836,23570,24436,25841,27245,29355,30786,32538,32986,33222,34267,36309,37202,39744,42524,44098,41679,42327,44281,47057,47454,50265,52415,54302,56805,59827,63405,67674,74188,75332
 "53000","Washington",8,SAINC50,50,"...","Per capita disposable personal income (dollars) 3/","Dollars",1532,1534,1667,1757,1837,1944,1981,2018,2059,2147,2133,2238,2285,2374,2501,2544,2711,2905,3149,3307,3549,3755,3957,4171,4452,4953,5512,6145,6655,7206,8052,8909,9785,10624,11395,12236,13011,13636,14417,14827,15890,16985,18024,18955,19945,20561,21153,21897,22957,24000,25570,26365,28072,28962,29862,31129,33205,33652,35701,37954,39703,38458,38886,40145,42767,42643,45017,46604,48092,50470,53425,56469,60425,65315,65087
 "53000","Washington",8,SAINC50,60,"...","Personal current taxes ","Thousands of dollars",329011,281254,311712,480253,553488,552218,509634,530510,582011,611745,672270,681000,723751,768413,843796,876311,759882,847352,1067894,1214285,1429082,1682761,1514553,1459981,1735289,2012388,2269385,2480971,2837781,3228019,4076448,5003687,5600663,6365467,5840879,5674632,5843490,6338693,6639770,7551182,7924077,9597556,10761808,11027054,11737409,12010575,12991859,13917447,16061634,18414404,21836430,25832100,26397829,24087753,20339530,19150524,19179465,22215726,25754965,29525601,28841716,21473604,23202392,28252078,29616598,33550701,37095069,41722215,45430121,47177803,48326709,52987856,55993015,68676783,79768641
 "53000","Washington",8,SAINC50,70,"..."," Federal government 4/","Thousands of dollars",322501,273569,301271,469166,541561,539383,495995,515813,567012,595603,653908,658399,701669,746544,815334,845319,727857,813835,1020185,1161587,1373097,1622128,1446220,1390254,1664850,1941074,2193530,2393820,2744441,3129072,3959008,4868028,5445362,6214356,5676053,5491057,5661469,6137196,6449112,7331745,7678122,9330145,10449192,10671007,11339665,11617287,12523095,13416266,15530235,17854546,21236369,25220079,25916405,23650141,19912724,18679893,18648867,21628096,25136775,28891091,28203971,20893768,22578838,27601546,28914173,32750731,36281215,40880981,44572740,46130582,47153187,51957857,54907740,67380332,78473191
 "53000","Washington",8,SAINC50,80,"...","  Income taxes (net of refunds) 4/","Thousands of dollars",322501,273569,301271,469166,541561,539383,495995,515813,567012,595603,653908,658399,701669,746544,815334,845319,727857,813835,1020185,1161587,1373097,1622128,1446220,1390254,1664850,1941074,2193530,2393820,2744441,3129072,3959008,4868028,5445362,6214356,5676053,5491057,5661469,6137196,6449112,7331745,7678122,9330145,10449192,10671007,11339665,11617287,12523095,13416266,15530235,17854546,21236369,25220079,25916405,23650141,19912724,18679893,18648867,21628096,25136775,28891091,28203971,20893768,22578838,27601546,28914173,32750731,36281215,40880981,44572740,46130582,47153187,51957857,54907740,67380332,78473191
 "53000","Washington",8,SAINC50,81,"...","   Income taxes (gross) 4/","Thousands of dollars",353623,315551,331427,499971,580662,586282,546036,570534,622209,654141,718378,732911,775522,827077,904015,943214,830613,892423,1115770,1301200,1545441,1809254,1687565,1634075,1902108,2307402,2619484,3000289,3251030,3680003,4538239,5518204,6303376,7093567,6809924,6677067,6952847,7327142,7704051,8572444,8761590,10454288,11613678,12001011,12727184,12957850,14004005,15028718,17262282,19655247,23192061,27730299,28629858,26672376,23586116,22273339,22492287,25348151,29194090,33160398,34313864,26934677,27976092,32710182,34222875,37565552,41213663,46012621,50104219,52064126,53048485,57604734,60545682,74318582,85017973
