GeoFIPS,GeoName,Region,TableName,LineCode,IndustryClassification,Description,Unit,1958,1959,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
 "54000","West Virginia",5,SAINC40,90,"...","Dividends, interest, and rent (thousands of dollars) ","Thousands of dollars",273781,297399,317987,331220,356470,391194,421579,449080,458538,473277,498332,568605,647033,712179,785855,891538,1038407,1180367,1300355,1469332,1641251,1853618,2276372,2791310,3191457,3410558,3762641,3974976,4095455,4044162,4346180,4793616,5040185,5058361,5143020,5215145,5438225,5790239,6100766,6439128,6805206,6644022,7073675,7171884,6978145,6860080,6924987,7015519,7571504,8302417,9114378,8836080,8807721,9710468,10121290,9837535,10330635,10641391,10598263,11027777,11463279,12203902,12379647,13439183,14813669
 "54000","West Virginia",5,SAINC40,91,"..."," Personal dividend income ","Thousands of dollars",62684,73388,72289,76566,78973,91612,103408,113633,109419,110376,126109,125632,129180,135942,148169,172035,198578,206884,241538,274563,302238,335904,349813,361469,396387,434177,438716,480902,515443,506027,635138,769915,826199,881420,931187,987538,1123025,1201684,1350542,1390625,1393508,1338523,1442611,1382378,1461728,1379474,1756580,1733658,2117905,2478505,2525444,1870947,1740870,2165158,2537262,2287479,2496653,2647358,2693877,2977595,3179956,3690792,3866727,4682987,4933573
 "54000","West Virginia",5,SAINC40,92,"..."," Personal interest income ","Thousands of dollars",111864,119483,134219,142226,157032,177155,200133,219891,234388,248071,262501,329998,396454,450263,504968,590408,705841,840799,938651,1104478,1241420,1422775,1821033,2300022,2676614,2831908,3182591,3347095,3474421,3436980,3574059,3878035,4026571,3946631,3860614,3810399,3845337,4097496,4206003,4382561,4691854,4530233,4825501,4911285,4527905,4384661,3979944,4211984,4558554,4913079,5174167,5230123,4835329,4867615,4903092,4648806,4709303,4818825,4813133,4923798,5017056,5175833,4830534,4767089,5049042
 "54000","West Virginia",5,SAINC40,93,"...","  Imputed interest receipts 1/","Thousands of dollars",55364,61673,67571,73570,80634,87476,97333,105196,114997,123087,133965,156018,195133,228395,262102,297314,348640,444060,488237,561225,636421,680245,804803,925283,1132990,1353540,1433678,1607776,1712819,1793706,1842644,1918090,2008194,2093577,2173058,2248112,2295652,2467052,2492512,2641401,2626684,2592781,2674060,2720892,2738574,2828841,2769305,2810315,2931739,3041822,3341522,3500506,3441623,3512458,3531401,3461527,3532008,3605882,3552470,3590134,3680864,3725749,3473552,3372475,3496143
 "54000","West Virginia",5,SAINC40,94,"...","  Monetary interest receipts ","Thousands of dollars",56500,57810,66648,68656,76398,89679,102800,114695,119391,124984,128536,173980,201321,221868,242866,293094,357201,396739,450414,543253,604999,742530,1016230,1374739,1543624,1478368,1748913,1739319,1761602,1643274,1731415,1959945,2018377,1853054,1687556,1562287,1549685,1630444,1713491,1741160,2065170,1937452,2151441,2190393,1789331,1555820,1210639,1401669,1626815,1871257,1832645,1729617,1393706,1355157,1371691,1187279,1177295,1212943,1260663,1333664,1336192,1450084,1356982,1394614,1552899
 "54000","West Virginia",5,SAINC40,95,"..."," Rental income of persons 2/","Thousands of dollars",99233,104528,111479,112428,120465,122427,118038,115556,114731,114830,109722,112975,121399,125974,132718,129095,133988,132684,120166,90291,97593,94939,105526,129819,118456,144473,141334,146979,105591,101155,136983,145666,187415,230310,351219,417208,469863,491059,544221,665942,719844,775266,805563,878221,988512,1095945,1188463,1069877,895045,910833,1414767,1735010,2231522,2677695,2680936,2901250,3124679,3175208,3091253,3126384,3266267,3337277,3682386,3989107,4831054
 "54000","West Virginia",5,SAINC40,96,"...","  Imputed rent ","Thousands of dollars",67191,73200,78765,82059,86168,88117,88191,89796,92896,95586,93448,97283,102140,109460,109232,104196,106927,99837,86837,54161,60361,53852,50979,56909,30393,28057,16376,7924,-6563,161,36607,51198,82253,121485,175726,247011,298874,310396,363028,452950,521942,579500,609440,701446,805668,902871,975417,845058,668638,655591,1075621,1402267,1754819,2026005,2086282,2254783,2342637,2361090,2556539,2433787,2484873,2499527,2714463,2719132,2804502
 "54000","West Virginia",5,SAINC40,97,"...","  Monetary rent ","Thousands of dollars",32042,31328,32714,30369,34297,34310,29847,25760,21835,19244,16274,15692,19259,16514,23486,24899,27061,32847,33329,36130,37232,41087,54547,72910,88063,116416,124958,139055,112154,100994,100376,94468,105162,108825,175493,170197,170989,180663,181193,212992,197902,195766,196123,176775,182844,193074,213046,224819,226407,255242,339146,332743,476703,651690,594654,646467,782042,814118,534714,692597,781394,837750,967923,1269975,2026552
"Note: See the included footnote file."
"SAINC40: Property income "
"Last updated: September 29, 2023-- new statistics for 2022; revised statistics for 1979-2021."
"U.S. Bureau of Economic Analysis"
