GeoFIPS,GeoName,Region,TableName,LineCode,IndustryClassification,Description,Unit,1958,1959,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
 "26000","Michigan",3,SAINC40,90,"...","Dividends, interest, and rent (thousands of dollars) ","Thousands of dollars",2141157,2298798,2482351,2601918,2815122,2997958,3297931,3567529,3877187,4121545,4357449,4556776,5013591,5368971,5789901,6372734,7253053,7982507,8569340,9514251,10575098,11842125,13987563,16661914,19178264,20675642,23302484,24964280,26213785,26482016,28674275,32165807,33853014,33681238,34161002,35411354,40341071,42781310,45107023,46264725,49294591,48106923,51819879,50845824,48838134,50526776,52155708,53291912,55725721,59171034,63265808,55778246,55920531,62442997,67949945,67514914,72755549,77348029,79867828,81384641,86249407,88059350,88654212,97306671,105142914
 "26000","Michigan",3,SAINC40,91,"..."," Personal dividend income ","Thousands of dollars",425479,455581,508828,547559,619373,685872,794446,878781,902433,928390,971588,979016,961033,974808,1029235,1137247,1248725,1230571,1505053,1779749,1987549,2224714,2296321,2363402,2353409,2768076,3077660,3408210,3746987,3717272,4541316,5664278,6095065,6342260,6565242,6964444,8174083,8910012,10459408,11702845,12236852,11607717,12423073,11212335,11808271,12990543,16858992,15563072,17371176,19196979,19996448,13261885,13385606,18129714,22518313,22373187,26743375,29127894,29685128,30857412,32655386,34040281,35595092,43520044,47578286
 "26000","Michigan",3,SAINC40,92,"..."," Personal interest income ","Thousands of dollars",1076395,1164183,1247944,1305719,1405480,1501987,1680288,1847056,2102011,2297863,2506463,2816035,3264058,3584111,3912337,4434195,5215032,5990519,6378370,7239406,8071848,9147634,11157297,13655529,16266337,17322534,19684044,20897857,22012561,22313089,23505134,25892067,26987912,26262301,25958643,25834662,26062535,27721792,28446416,29711581,31668579,30656016,33397836,33039679,30214526,30177428,27527041,30981052,33289398,35087998,35233019,32758179,29972095,29999393,30267480,28697909,29514018,31680218,32408267,33007057,35201032,35716723,33146647,33057568,35496665
 "26000","Michigan",3,SAINC40,93,"...","  Imputed interest receipts 1/","Thousands of dollars",450171,504377,549604,595111,638084,678657,748561,803984,894680,988237,1115102,1325462,1593974,1788257,1985015,2193329,2552705,3210068,3333786,3687502,4101024,4268736,4933997,5434245,6675208,8301129,8776156,9959804,10797959,11433330,11938352,12676539,13232531,13653526,14166416,14677447,14877942,15877527,15996335,16961148,16721179,16132130,16832156,16703543,16759012,17293800,17191452,17887438,18601944,18965469,19944319,19933504,18996920,18735535,18628726,18025535,18840996,19930724,19284587,19594902,20325409,20379398,19110558,18646119,19465432
 "26000","Michigan",3,SAINC40,94,"...","  Monetary interest receipts ","Thousands of dollars",626224,659806,698340,710608,767396,823330,931727,1043072,1207331,1309626,1391361,1490573,1670084,1795854,1927322,2240866,2662327,2780451,3044584,3551904,3970824,4878898,6223300,8221284,9591129,9021405,10907888,10938053,11214602,10879759,11566782,13215528,13755381,12608775,11792227,11157215,11184593,11844265,12450081,12750433,14947400,14523886,16565680,16336136,13455514,12883628,10335589,13093614,14687454,16122529,15288700,12824675,10975175,11263858,11638754,10672374,10673022,11749494,13123680,13412155,14875623,15337325,14036089,14411449,16031233
 "26000","Michigan",3,SAINC40,95,"..."," Rental income of persons 2/","Thousands of dollars",639283,679034,725579,748640,790269,810099,823197,841692,872743,895292,879398,761725,788500,810052,848329,801292,789296,761417,685917,495096,515701,469777,533945,642983,558518,585032,540780,658213,454237,451655,627825,609462,770037,1076677,1637117,2612248,6104453,6149506,6201199,4850299,5389160,5843190,5998970,6593810,6815337,7358805,7769675,6747788,5065147,4886057,8036341,9758182,12562830,14313890,15164152,16443818,16498156,16539917,17774433,17520172,18392989,18302346,19912473,20729059,22067963
 "26000","Michigan",3,SAINC40,96,"...","  Imputed rent ","Thousands of dollars",480011,527096,571413,604919,645438,667353,673642,689445,715520,740577,722599,606180,631779,663706,645940,605836,606494,557212,469136,266718,264443,203848,197464,199398,71656,40235,-38103,-127160,-278362,-276615,-82883,-64828,39230,205185,614006,1369432,4848986,4697867,4824788,3264782,3861207,4361636,4548347,5049283,5442823,5985660,6336474,5207187,3667401,3517420,6307497,8098493,10420946,11780350,12454690,13703245,13836175,13856537,14907755,15447634,15961695,16335603,17800231,18446556,19491113
 "26000","Michigan",3,SAINC40,97,"...","  Monetary rent ","Thousands of dollars",159272,151938,154166,143721,144831,142746,149555,152247,157223,154715,156799,155545,156721,146346,202389,195456,182802,204205,216781,228378,251258,265929,336481,443585,486862,544797,578883,785373,732599,728270,710708,674290,730807,871492,1023111,1242816,1255467,1451639,1376411,1585517,1527953,1481554,1450623,1544527,1372514,1373145,1433201,1540601,1397746,1368637,1728844,1659689,2141884,2533540,2709462,2740573,2661981,2683380,2866678,2072538,2431294,1966743,2112242,2282503,2576850
"Note: See the included footnote file."
"SAINC40: Property income "
"Last updated: September 29, 2023-- new statistics for 2022; revised statistics for 1979-2021."
"U.S. Bureau of Economic Analysis"
