GeoFIPS,GeoName,Region,TableName,LineCode,IndustryClassification,Description,Unit,1958,1959,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
 "30000","Montana",7,SAINC40,90,"...","Dividends, interest, and rent (thousands of dollars) ","Thousands of dollars",200824,218412,232497,231195,247960,257469,280764,304910,329638,348816,352301,394372,454930,488866,540720,632426,737853,835561,913213,1038169,1181483,1355524,1621655,1978865,2235703,2338426,2557377,2650961,2634988,2554616,2656246,2922626,3040659,3128952,3187071,3301384,3504071,3834588,4039331,4339751,4627291,4567805,4891345,5071668,5023303,5512467,5957710,6325030,7196383,7942756,8672793,7818723,7960683,8771106,9569033,9274448,10324679,10793618,10832537,11841702,12646989,13375871,13919907,15847839,17890891
 "30000","Montana",7,SAINC40,91,"..."," Personal dividend income ","Thousands of dollars",27911,30793,32922,32591,36267,36413,42314,51236,56673,59678,50981,51880,52929,55368,60195,70578,82132,87355,103812,120032,140276,162741,178822,192836,218954,228160,234397,249636,273744,267855,319307,398278,429447,477835,497241,546877,627176,672447,793369,885107,937157,936541,974758,997022,1093974,1391052,1945973,1950128,2548132,2953039,3037892,2224470,2224234,2698675,3057587,2766182,3273678,3849410,3858416,4478397,4820481,5480194,5923053,7432674,8517964
 "30000","Montana",7,SAINC40,92,"..."," Personal interest income ","Thousands of dollars",102805,118478,131257,133708,143683,155072,170903,185594,203496,221643,235618,266620,318694,357263,394739,461473,551388,649930,714356,836750,949752,1101816,1333363,1636945,1850283,1963774,2173886,2255833,2259328,2189492,2230034,2413262,2482612,2488463,2468709,2462847,2513391,2776900,2859021,2988732,3204535,3116955,3371787,3454154,3265920,3382246,3100114,3420566,3800753,4152994,4362367,4240360,4015698,4053928,4258686,3995132,4198157,4498032,4663014,4938898,5037877,5290519,5186304,5225737,5707993
 "30000","Montana",7,SAINC40,93,"...","  Imputed interest receipts 1/","Thousands of dollars",43382,51052,58189,64563,68847,74557,80383,84225,89395,95385,100808,115177,143092,164456,184470,209081,245626,309752,330899,374607,423763,444689,513210,574870,691055,840072,865663,969465,1008013,1037761,1060754,1103797,1140678,1200797,1263933,1339211,1376890,1500165,1539011,1652228,1666388,1656714,1743059,1757387,1792940,1936681,1990144,2115021,2272010,2396300,2573639,2644244,2642966,2715432,2772875,2688836,2822832,2952780,3009698,3089272,3148532,3216320,3140115,3127419,3376793
 "30000","Montana",7,SAINC40,94,"...","  Monetary interest receipts ","Thousands of dollars",59423,67426,73068,69145,74836,80515,90520,101369,114101,126258,134810,151443,175602,192807,210269,252392,305762,340178,383457,462143,525989,657127,820153,1062075,1159228,1123702,1308223,1286368,1251315,1151731,1169280,1309465,1341934,1287666,1204776,1123636,1136501,1276735,1320010,1336504,1538147,1460241,1628728,1696767,1472980,1445565,1109970,1305545,1528743,1756694,1788728,1596116,1372732,1338496,1485811,1306296,1375325,1545252,1653316,1849626,1889345,2074199,2046189,2098318,2331200
 "30000","Montana",7,SAINC40,95,"..."," Rental income of persons 2/","Thousands of dollars",70108,69141,68318,64896,68010,65984,67547,68080,69469,67495,65702,75872,83307,76235,85786,100375,104333,98276,95045,81387,91455,90967,109470,149084,166466,146492,149094,145492,101916,97269,106905,111086,128600,162654,221121,291660,363504,385241,386941,465912,485599,514309,544800,620492,663409,739169,911623,954336,847498,836723,1272534,1353893,1720751,2018503,2252760,2513134,2852844,2446176,2311107,2424407,2788631,2605158,2810550,3189428,3664934
 "30000","Montana",7,SAINC40,96,"...","  Imputed rent ","Thousands of dollars",28483,31366,33997,34867,36013,36422,36057,36354,37200,38251,36721,49091,53085,57080,58616,55595,56348,53406,47666,34984,39204,34969,33121,34692,22448,21248,15913,10761,2644,5790,22441,31194,46449,69012,98764,143813,181405,194523,225158,249286,284567,314958,342659,388002,446245,503791,572181,521955,473489,417402,667076,813527,1138099,1339973,1344646,1487030,1719075,1648051,1624003,1725182,1889995,1908844,2024050,2219351,2355129
 "30000","Montana",7,SAINC40,97,"...","  Monetary rent ","Thousands of dollars",41625,37775,34321,30029,31997,29562,31490,31726,32269,29244,28981,26781,30222,19155,27170,44780,47985,44870,47379,46403,52251,55998,76349,114392,144018,125244,133181,134731,99272,91479,84464,79892,82151,93642,122357,147847,182099,190718,161783,216626,201032,199351,202141,232490,217164,235378,339442,432381,374009,419321,605458,540366,582652,678530,908114,1026104,1133769,798125,687104,699225,898636,696314,786500,970077,1309805
"Note: See the included footnote file."
"SAINC40: Property income "
"Last updated: September 29, 2023-- new statistics for 2022; revised statistics for 1979-2021."
"U.S. Bureau of Economic Analysis"
