GeoFIPS,GeoName,Region,TableName,LineCode,IndustryClassification,Description,Unit,1958,1959,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
 "01000","Alabama",5,SAINC40,90,"...","Dividends, interest, and rent (thousands of dollars) ","Thousands of dollars",466283,511872,560967,596064,643055,687136,749974,802552,833472,886106,969773,1153840,1365531,1533645,1671998,1895938,2211393,2475742,2705470,3024327,3479915,3949983,4810198,5839737,6540683,7002209,7814507,8463931,8931354,9235559,10255561,11740625,12360049,12738945,12991220,13470365,14492361,15858255,16402312,17544652,18784453,18583576,19904159,20252453,19907565,20884439,22765234,23833852,25794364,28042582,30171163,27280776,27803993,28991482,30726615,29948273,31182508,32794975,33393090,35473784,36450100,38339881,38935489,42533839,46205259
 "01000","Alabama",5,SAINC40,91,"..."," Personal dividend income ","Thousands of dollars",67772,79030,86395,85864,92673,98685,117498,133232,135770,145401,148908,160555,170057,183652,205070,239948,279036,295910,345933,396840,462191,533066,580081,624212,649938,768192,798668,918942,1023334,1083767,1410109,1717894,1857855,2041924,2195608,2428307,2905490,3173257,3579802,3887674,4166249,3968604,4298800,4083379,4576978,5179415,7505409,7207288,8396217,9565591,9959925,7030325,6675492,7981655,9376325,8910631,9638770,10503729,10561606,11662906,12039720,12860607,13886197,16989808,19100579
 "01000","Alabama",5,SAINC40,92,"..."," Personal interest income ","Thousands of dollars",241526,265140,297840,325335,356532,386353,429282,460943,484458,519886,604374,759148,938643,1079142,1197786,1391343,1655135,1910139,2115372,2444662,2824271,3224884,4008327,4918921,5593349,5968418,6747212,7254181,7691994,7935808,8551700,9711421,10115354,10167592,10033976,10008931,10328252,11282899,11286341,11977383,12795975,12627772,13546182,13858334,12787184,12879896,12222611,13841692,15035335,16183801,16682463,16160985,16084181,15181036,15186050,14431467,14778513,15397577,15782710,16493770,17049126,17656157,16725501,16685691,17727820
 "01000","Alabama",5,SAINC40,93,"...","  Imputed interest receipts 1/","Thousands of dollars",155540,173048,191229,211331,228220,243029,268465,288034,308599,334639,364174,441563,565632,663189,738292,835897,977160,1165972,1282883,1452674,1701516,1831533,2139504,2395976,2786352,3289827,3544325,3937373,4285421,4624900,4900100,5246138,5575052,5903235,6140177,6368238,6561651,7092576,7151207,7601281,7610653,7691221,7896365,8038240,8149992,8519662,8662921,9108573,9695431,10110610,10702159,11021008,10907015,11034017,11026453,10724505,11041293,11357555,11512845,11803606,12135504,12276944,11647025,11468696,11921357
 "01000","Alabama",5,SAINC40,94,"...","  Monetary interest receipts ","Thousands of dollars",85986,92092,106611,114004,128312,143324,160817,172909,175859,185247,240200,317585,373011,415953,459494,555446,677975,744167,832489,991988,1122755,1393351,1868823,2522945,2806997,2678591,3202887,3316808,3406573,3310908,3651600,4465283,4540302,4264357,3893799,3640693,3766601,4190323,4135134,4376102,5185322,4936551,5649817,5820094,4637192,4360234,3559690,4733119,5339904,6073191,5980304,5139977,5177166,4147019,4159597,3706962,3737220,4040022,4269865,4690164,4913622,5379213,5078476,5216995,5806463
 "01000","Alabama",5,SAINC40,95,"..."," Rental income of persons 2/","Thousands of dollars",156985,167702,176732,184865,193850,202098,203194,208377,213244,220819,216491,234137,256831,270851,269142,264647,277222,269693,244165,182825,193453,192033,221790,296604,297396,265599,268627,290808,216026,215984,293752,311310,386840,529429,761636,1033127,1258619,1402099,1536169,1679595,1822229,1987200,2059177,2310740,2543403,2825128,3037214,2784872,2362812,2293190,3528775,4089466,5044320,5828791,6164240,6606175,6765225,6893669,7048774,7317108,7361254,7823117,8323791,8858340,9376860
 "01000","Alabama",5,SAINC40,96,"...","  Imputed rent ","Thousands of dollars",104175,115509,126281,135740,146422,153217,156401,161850,169740,177422,174578,193402,206041,221022,218601,207860,212098,196043,169346,107155,115752,103505,99834,109954,59753,53867,27973,6446,-32395,-22491,57463,85805,149968,248232,399710,626434,804209,866775,1030226,1128871,1321638,1483125,1564558,1790366,2022484,2259319,2438835,2100745,1663284,1595139,2690316,3400684,4220323,4889222,5192941,5554254,5536284,5792179,6026197,6291302,6336867,6865776,7283536,7668296,8213519
 "01000","Alabama",5,SAINC40,97,"...","  Monetary rent ","Thousands of dollars",52810,52193,50451,49125,47428,48881,46793,46527,43504,43397,41913,40735,50790,49829,50541,56787,65124,73650,74819,75670,77701,88528,121956,186650,237643,211732,240654,284362,248421,238475,236289,225505,236872,281197,361926,406693,454410,535324,505943,550724,500591,504075,494619,520374,520919,565809,598379,684127,699528,698051,838459,688782,823997,939569,971299,1051921,1228941,1101490,1022577,1025806,1024387,957341,1040255,1190044,1163341
"Note: See the included footnote file."
"SAINC40: Property income "
"Last updated: September 29, 2023-- new statistics for 2022; revised statistics for 1979-2021."
"U.S. Bureau of Economic Analysis"
