GeoFIPS,GeoName,Region,TableName,LineCode,IndustryClassification,Description,Unit,1948,1949,1950,1951,1952,1953,1954,1955,1956,1957,1958,1959,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
 "36000","New York",2,SAINC50,10,"...","Personal income (thousands of dollars) ","Thousands of dollars",25850763,25883460,27767480,30071229,31529049,33538557,34640530,36888772,39190869,41618201,43296669,45890069,47939353,50098381,52853444,55173664,58939438,62624511,67240347,72537858,80061802,83626257,89895425,96121001,102833594,109571703,118064617,127413860,134980837,145640377,158583699,173371724,193336283,215436642,234154698,252718689,279066436,298925027,319272979,339348059,373424007,403530094,432353696,433087824,457070947,469679135,484265850,510311719,536942300,567116455,600087225,635242742,683214301,709417581,707561130,717555330,749469308,777653227,836022632,899609888,920456535,906188251,943392743,995231357,1039791605,1051798103,1090000795,1137082289,1176654694,1255776700,1298669006,1343066325,1405028826,1508135064,1483802284
 "36000","New York",2,SAINC50,15,"..."," Less: Personal current taxes ","Thousands of dollars",2845361,2549884,2789299,3780980,4305101,4473855,4257727,4536030,4911166,5222031,5271215,5886820,6221341,6704616,7025360,7302424,7078664,7705648,8636991,9844711,11334553,13081878,12636638,12310046,14142950,14649188,16132217,15718036,17250234,19106155,21406786,24501841,27969845,32973591,36225097,35314191,38369939,42799858,45949889,51884842,53138254,59430290,60298874,58401063,61122562,64340815,66411230,70951199,78649184,86438622,95996090,104626512,114485735,125521308,100827277,96259901,104105343,118097808,136995800,156900372,158177120,121139982,130409889,149711741,151869546,173474204,184425532,198832261,193996018,206961049,214029406,219177905,213960634,259284876,294293178
 "36000","New York",2,SAINC50,16,"...","Equals: Disposable personal income ","Thousands of dollars",23005402,23333576,24978181,26290249,27223948,29064702,30382803,32352742,34279703,36396170,38025454,40003249,41718012,43393765,45828084,47871240,51860774,54918863,58603356,62693147,68727249,70544379,77258787,83810955,88690644,94922515,101932400,111695824,117730603,126534222,137176913,148869883,165366438,182463051,197929601,217404498,240696497,256125169,273323090,287463217,320285753,344099804,372054822,374686761,395948385,405338320,417854620,439360520,458293116,480677833,504091135,530616230,568728566,583896273,606733853,621295429,645363965,659555419,699026832,742709516,762279415,785048269,812982854,845519616,887922059,878323899,905575263,938250028,982658676,1048815651,1084639600,1123888420,1191068192,1248850188,1189509106
 "36000","New York",2,SAINC50,20,"...","Population (persons) 1/","Number of persons",14497000,14892000,14865000,14890000,15192000,15527000,15814000,15966000,16112000,16374000,16601000,16685000,16838000,17061000,17301000,17461000,17589000,17734000,17843000,17935000,18051000,18105000,18271605,18364865,18351767,18194767,18072768,18032254,17974654,17851507,17720421,17633646,17566754,17567731,17589737,17686907,17745676,17791678,17833421,17868844,17941309,17983084,18020784,18122510,18246653,18374954,18459470,18524104,18588460,18656546,18755906,18882725,19001780,19082838,19137800,19175939,19171567,19132610,19104631,19132335,19212436,19307066,19419964,19600908,19757479,19892169,20002008,20088855,20150838,20190489,20222664,20222325,20108296,19857492,19677151
 "36000","New York",2,SAINC50,30,"...","Per capita personal income (dollars) 2/","Dollars",1783,1738,1868,2020,2075,2160,2190,2310,2432,2542,2608,2750,2847,2936,3055,3160,3351,3531,3768,4044,4435,4619,4920,5234,5603,6022,6533,7066,7510,8158,8949,9832,11006,12263,13312,14288,15726,16801,17903,18991,20814,22439,23992,23898,25050,25561,26234,27549,28886,30398,31995,33641,35955,37176,36972,37420,39093,40645,43760,47020,47909,46936,48579,50775,52628,52875,54495,56603,58392,62196,64218,66415,69873,75948,75407
 "36000","New York",2,SAINC50,50,"...","Per capita disposable personal income (dollars) 3/","Dollars",1587,1567,1680,1766,1792,1872,1921,2026,2128,2223,2291,2398,2478,2543,2649,2742,2948,3097,3284,3496,3807,3896,4228,4564,4833,5217,5640,6194,6550,7088,7741,8442,9414,10386,11253,12292,13564,14396,15326,16087,17852,19135,20646,20675,21700,22059,22636,23718,24655,25765,26876,28101,29930,30598,31703,32400,33663,34473,36589,38820,39676,40661,41863,43137,44941,44154,45274,46705,48765,51946,53635,55577,59233,62891,60451
 "36000","New York",2,SAINC50,60,"...","Personal current taxes ","Thousands of dollars",2845361,2549884,2789299,3780980,4305101,4473855,4257727,4536030,4911166,5222031,5271215,5886820,6221341,6704616,7025360,7302424,7078664,7705648,8636991,9844711,11334553,13081878,12636638,12310046,14142950,14649188,16132217,15718036,17250234,19106155,21406786,24501841,27969845,32973591,36225097,35314191,38369939,42799858,45949889,51884842,53138254,59430290,60298874,58401063,61122562,64340815,66411230,70951199,78649184,86438622,95996090,104626512,114485735,125521308,100827277,96259901,104105343,118097808,136995800,156900372,158177120,121139982,130409889,149711741,151869546,173474204,184425532,198832261,193996018,206961049,214029406,219177905,213960634,259284876,294293178
 "36000","New York",2,SAINC50,70,"..."," Federal government 4/","Thousands of dollars",2649760,2258565,2493701,3441968,3918948,4068190,3829715,4033253,4364018,4631158,4636059,5076825,5332376,5676039,5933229,6184629,5787612,6315717,7020889,7961157,9219796,10222882,9799564,9351837,10422633,10557847,11879129,11154938,12142525,13516257,15340016,18067638,20591376,24205728,26621805,24914768,26254173,29452842,31750676,36039327,37067408,40868798,41950295,40095275,41594915,43921815,45453356,48875218,56315825,63041600,69889546,76128243,83073242,92218849,72832547,67272686,70244506,80944537,93534027,111381288,109420360,79843108,86466834,102275318,102901278,119162638,129334311,139742074,136420147,143531115,146672849,146597014,145841965,178605246,206892632
 "36000","New York",2,SAINC50,80,"...","  Income taxes (net of refunds) 4/","Thousands of dollars",2649760,2258565,2493701,3441968,3918948,4068190,3829715,4033253,4364018,4631158,4636059,5076825,5332376,5676039,5933229,6184629,5787612,6315717,7020889,7961157,9219796,10222882,9799564,9351837,10422633,10557847,11879129,11154938,12142525,13516257,15340016,18067638,20591376,24205728,26621805,24914768,26254173,29452842,31750676,36039327,37067408,40868798,41950295,40095275,41594915,43921815,45453356,48875218,56315825,63041600,69889546,76128243,83073242,92218849,72832547,67272686,70244506,80944537,93534027,111381288,109420360,79843108,86466834,102275318,102901278,119162638,129334311,139742074,136420147,143531115,146672849,146597014,145841965,178605246,206892632
 "36000","New York",2,SAINC50,81,"...","   Income taxes (gross) 4/","Thousands of dollars",2914679,2603570,2741955,3695981,4207496,4407278,4205864,4454360,4795653,5084847,5139116,5610929,5899459,6291421,6610434,6903303,6542598,6937507,7758650,8924113,10390734,11470594,11308125,10967013,11997748,12845835,14229693,14425558,14625939,16020957,17896252,20744697,23645401,27534943,30395368,29801595,31101389,34607279,37410089,41854159,42487761,46103950,47834192,46512131,48050615,50108712,51626752,55656752,63113392,70007491,77211965,85257923,92870047,103190678,86344904,80465377,84019673,93849806,107443031,125897492,129770598,98935804,104188360,118708807,119477610,135251505,147262492,158001763,155994811,163716115,165237163,162096633,161043826,196204292,223493637
 "36000","New York",2,SAINC50,82,"...","   Less: Refunds ","Thousands of dollars",264919,345005,248254,254013,288548,339088,376149,421107,431635,453689,503057,534104,567083,615382,677205,718674,754986,621790,737761,962956,1170938,1247712,1508561,1615176,1575115,2287988,2350564,3270620,2483414,2504700,2556236,2677059,3054025,3329215,3773563,4886827,4847216,5154437,5659413,5814832,5420353,5235152,5883897,6416856,6455700,6186897,6173396,6781534,6797567,6965891,7322419,9129680,9796805,10971829,13512357,13192691,13775167,12905269,13909004,14516204,20350238,19092696,17721526,16433489,16576332,16088867,17928181,18259689,19574664,20185000,18564314,15499619,15201861,17599046,16601005
 "36000","New York",2,SAINC50,120,"..."," State governments ","Thousands of dollars",191302,288003,290357,335090,383722,402745,424964,498319,543269,586486,632197,803872,884156,1022954,1084968,1112232,1288234,1370581,1607821,1728112,1945072,2650918,2624174,2642372,3234462,3627002,3713313,3969825,4399832,4846302,5289860,5613264,6544855,7652307,8366369,9067399,10582560,11552806,12319062,13778965,13471518,15810991,15360860,15005007,15788239,16681017,17128621,17911348,17921458,18304729,20446141,22623049,25368483,27677031,23171442,23629195,27250021,29428918,34912215,36079842,39631783,33417439,35568151,38587029,39349094,43514292,43776588,47057253,45676481,50697285,52811692,57940675,53080891,64157449,69328189
 "36000","New York",2,SAINC50,130,"...","  Income taxes ","Thousands of dollars",152517,242009,244903,284120,326527,342254,359553,422796,464380,504287,540955,705608,788645,928175,993699,1023448,1200909,1282827,1487879,1611210,1825427,2521520,2489625,2502325,3086956,3462721,3546378,3803989,4224485,4672422,5106475,5384085,6310732,7472349,8173935,8809201,10284991,11264902,12039946,13498644,13190621,15463657,15013800,14651030,15361095,16240454,16659504,17438197,17490332,17868498,20035658,22204159,24985109,27239876,22683067,23027775,26646842,28822466,34285919,35440224,39007442,32750515,34761355,37689678,38426607,42617556,42893761,46164175,44775770,49841020,51903377,57004667,52191816,63218243,68361288
 "36000","New York",2,SAINC50,150,"...","  Motor vehicle licenses ","Thousands of dollars",34199,40853,41995,47292,53131,56357,61408,71376,74709,78165,86854,93458,89938,88947,85562,82820,81140,81439,113359,110083,113809,122546,127106,130847,137937,153482,156049,152682,161784,162650,171293,215098,221345,166267,170670,238786,276148,267067,256615,255491,252586,319567,318732,322221,396433,408137,437757,434598,398475,406162,385554,390314,360821,410418,452202,564019,561616,566641,586561,597218,581954,605339,746730,846428,869697,848404,837884,850089,859856,818229,868543,897503,850774,890910,917175
 "36000","New York",2,SAINC50,160,"...","  Other taxes 5/","Thousands of dollars",4586,5141,3459,3678,4064,4134,4003,4147,4180,4034,4388,4806,5573,5832,5707,5964,6185,6315,6583,6819,5836,6852,7443,9200,9569,10799,10886,13154,13563,11230,12092,14081,12778,13691,21764,19412,21421,20837,22501,24830,28311,27767,28328,31756,30711,32426,31360,38553,32651,30069,24929,28576,22553,26737,36173,37401,41563,39811,39735,42400,42387,61585,60066,50923,52790,48332,44943,42989,40855,38036,39772,38505,38301,48296,49726
 "36000","New York",2,SAINC50,180,"..."," Local governments ","Thousands of dollars",4299,3316,5241,3922,2431,2920,3048,4458,3879,4387,2959,6123,4809,5623,7163,5563,2818,19350,8281,155442,169685,208078,212900,315837,485855,464339,539775,593273,707877,743596,776910,820939,833614,1115556,1236923,1332024,1533206,1794210,1880151,2066550,2599328,2750501,2987719,3300781,3739408,3737983,3829253,4164633,4411901,5092293,5660403,5875220,6044010,5625428,4823288,5358020,6610816,7724353,8549558,9439242,9124977,7879435,8374904,8849394,9619174,10797274,11314633,12032934,11899390,12732649,14544865,14640216,15037778,16522181,18072357
 "36000","New York",2,SAINC50,190,"...","  Income taxes ","Thousands of dollars",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,141566,156218,193053,197120,299739,467846,446127,512105,556895,663006,699326,724906,770091,773846,1036454,1143397,1226635,1407831,1649905,1756838,1919028,2423478,2568250,2796070,3118688,3578674,3562585,3652173,3977227,4228752,4896729,5435507,5596460,5733924,5318344,4519559,5025502,6161580,7182574,8040605,9116956,8829683,7667637,8154476,8609182,9355927,10522895,10998863,11703757,11546107,12357087,14123243,14205426,14626169,16095036,17632929
 "36000","New York",2,SAINC50,200,"...","  Motor vehicle licenses ","Thousands of dollars",(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),2121,1853,1932,2974,4685,6597,11177,14796,17714,19455,18052,17086,17849,21238,18197,20727,26848,25616,25628,35205,37121,53354,50278,52214,56529,59608,58177,60552,63177,64117,63587,76355,74378,75495,70720,68126,60332,61277,60908,60205,59576,67316,75311,73575,69580,66766,71111,73993,87881,81912,76969,70478,71722,73183
