GeoFIPS,GeoName,Region,TableName,LineCode,IndustryClassification,Description,Unit,1958,1959,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
 "33000","New Hampshire",1,SAINC40,90,"...","Dividends, interest, and rent (thousands of dollars) ","Thousands of dollars",179868,192955,209716,220609,244132,262088,289482,314920,340528,364544,398548,449482,498786,551942,611332,679320,769082,832698,922238,1054220,1195931,1363196,1668032,2044110,2424733,2556019,2943914,3196370,3532344,3735453,4251593,4890340,4965974,4938824,4815445,4941486,5179641,5618164,5995314,6424432,6972901,6828640,7593770,7711710,7383038,7293686,7736161,7744200,8580588,9486411,10130754,9471707,9058484,10485066,11801374,11707262,12362002,12906701,12823546,13829540,14197538,15456022,15263676,15994122,17068205
 "33000","New Hampshire",1,SAINC40,91,"..."," Personal dividend income ","Thousands of dollars",42747,44522,49711,49517,55009,56758,68577,74643,78846,78375,101118,102586,108286,116777,130745,140859,151551,149496,183187,215292,246675,283018,313983,338508,429570,425058,463458,479695,530998,526092,633801,790306,790233,855994,910201,982298,1126627,1208310,1348409,1484488,1505815,1426835,1652916,1493619,1537434,1501276,2179313,1887954,2295623,2604042,2754987,1804276,1582395,2365741,2850095,2731028,3374088,3460949,3537167,3998966,4202526,5010895,4904960,5613496,5898847
 "33000","New Hampshire",1,SAINC40,92,"..."," Personal interest income ","Thousands of dollars",103640,114027,120073,126652,140283,155965,168985,185115,202943,223815,233726,273570,323902,361555,397990,461172,545157,614811,676251,789223,896630,1028658,1288910,1625413,1913150,2051046,2404229,2625480,2922227,3132641,3497929,3986379,4043235,3905455,3610910,3468122,3492645,3810601,3934384,4138765,4542574,4412896,4930551,5094300,4673418,4568203,4232077,4734412,5418317,5969617,5988058,5856631,5223711,5407213,6006525,5944098,6014584,6197433,6166290,6409299,6678455,7038453,6504083,6563642,7073447
 "33000","New Hampshire",1,SAINC40,93,"...","  Imputed interest receipts 1/","Thousands of dollars",45615,52150,57018,62030,66230,71657,78471,82723,85495,95109,104861,127205,157005,180545,202445,229000,265896,321286,348048,396591,458268,489014,575739,660931,792074,965416,1053941,1197095,1350271,1516191,1656449,1813728,1895937,1924753,1945817,1962476,1948359,2092224,2147264,2325777,2365531,2329165,2494984,2541652,2541298,2578309,2596960,2687363,2821491,2994330,3247544,3293695,3175512,3222420,3255810,3264274,3426549,3555898,3505082,3573023,3717276,3770528,3595350,3581196,3760451
 "33000","New Hampshire",1,SAINC40,94,"...","  Monetary interest receipts ","Thousands of dollars",58025,61877,63055,64622,74053,84308,90514,102392,117448,128706,128865,146365,166897,181010,195545,232172,279261,293525,328203,392632,438362,539644,713171,964482,1121076,1085630,1350288,1428385,1571956,1616450,1841480,2172651,2147298,1980702,1665093,1505646,1544286,1718377,1787120,1812988,2177043,2083731,2435567,2552648,2132120,1989894,1635117,2047049,2596826,2975287,2740514,2562936,2048199,2184793,2750715,2679824,2588035,2641535,2661208,2836276,2961179,3267925,2908733,2982446,3312996
 "33000","New Hampshire",1,SAINC40,95,"..."," Rental income of persons 2/","Thousands of dollars",33481,34406,39932,44440,48840,49365,51920,55162,58739,62354,63704,73326,66598,73610,82597,77289,72374,68391,62800,49705,52626,51520,65139,80189,82013,79915,76227,91195,79119,76720,119863,113655,132506,177375,294334,491066,560369,599253,712521,801179,924512,988909,1010303,1123791,1172186,1224207,1324771,1121834,866648,912752,1387709,1810800,2252378,2712112,2944754,3032136,2973330,3248319,3120089,3421275,3316557,3406674,3854633,3816984,4095911
 "33000","New Hampshire",1,SAINC40,96,"...","  Imputed rent ","Thousands of dollars",25837,28399,30777,33285,36185,38089,39074,40604,42713,44461,44232,53385,48697,52421,51837,49311,50171,46843,40173,23281,24474,19924,19074,21837,8116,4849,-6957,-23181,-54668,-61342,-27523,-30430,-13475,21288,104265,223400,298428,321175,382065,479339,572074,651637,684914,773972,849288,941658,1000002,827678,577615,627404,1034189,1413569,1787571,2130886,2310988,2486307,2360073,2639216,2550950,2927476,2820356,2870271,3276820,3173600,3336995
 "33000","New Hampshire",1,SAINC40,97,"...","  Monetary rent ","Thousands of dollars",7644,6007,9155,11155,12655,11276,12846,14558,16026,17893,19472,19941,17901,21189,30760,27978,22203,21548,22627,26424,28152,31596,46065,58352,73897,75066,83184,114376,133787,138062,147386,144085,145981,156087,190069,267666,261941,278078,330456,321840,352438,337272,325389,349819,322898,282549,324769,294156,289033,285348,353520,397231,464807,581226,633766,545829,613257,609103,569139,493799,496201,536403,577813,643384,758916
"Note: See the included footnote file."
"SAINC40: Property income "
"Last updated: September 29, 2023-- new statistics for 2022; revised statistics for 1979-2021."
"U.S. Bureau of Economic Analysis"
