GeoFIPS,GeoName,Region,TableName,LineCode,IndustryClassification,Description,Unit,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021
 "11000","District of Columbia",2,SAACEmpRatio,10,"...","Total arts employment ratio ","Ratio",0.103,0.097,0.095,0.092,0.089,0.084,0.081,0.080,0.077,0.073,0.071,0.071,0.071,0.070,0.070,0.069,0.070,0.071,0.071,0.073,0.073
 "11000","District of Columbia",2,SAACEmpRatio,100,"..."," Core arts and cultural production ","Ratio",0.251,0.243,0.245,0.231,0.233,0.218,0.217,0.224,0.212,0.198,0.195,0.210,0.204,0.198,0.194,0.197,0.205,0.212,0.217,0.200,0.201
 "11000","District of Columbia",2,SAACEmpRatio,111,"...","  Performing arts companies ","Ratio",0.911,0.905,0.917,0.935,0.946,0.955,0.964,0.962,0.964,0.968,0.971,0.969,0.970,0.969,0.969,0.968,0.969,0.969,0.972,0.977,0.971
 "11000","District of Columbia",2,SAACEmpRatio,112,"...","  Promoters of performing arts and similar events ","Ratio",0.824,0.846,0.840,0.823,0.827,0.832,0.835,0.829,0.829,0.811,0.794,0.781,0.779,0.780,0.777,0.779,0.781,0.780,0.785,0.781,0.774
 "11000","District of Columbia",2,SAACEmpRatio,113,"...","  Agents/managers for artists ","Ratio",0.515,0.510,(D),0.517,0.503,0.506,0.507,0.513,0.529,0.528,(D),(D),(D),(D),0.543,0.543,0.540,0.543,0.545,0.535,0.536
 "11000","District of Columbia",2,SAACEmpRatio,114,"...","  Independent artists, writers, and performers ","Ratio",0.906,0.908,0.909,0.916,0.914,0.920,0.929,0.935,0.953,0.963,0.977,0.989,0.990,0.991,0.991,0.990,0.990,0.990,0.988,0.990,0.988
 "11000","District of Columbia",2,SAACEmpRatio,120,"...","  Museums ","Ratio",0.866,0.871,0.884,0.891,0.888,0.911,0.923,0.917,0.916,0.901,0.894,0.896,0.892,0.891,0.890,0.892,(D),0.887,0.884,0.889,0.872
 "11000","District of Columbia",2,SAACEmpRatio,131,"...","  Advertising ","Ratio",(D),(D),0.403,(D),(D),(D),0.313,0.327,0.339,0.355,0.370,(D),(D),0.396,0.397,(D),0.396,0.397,0.396,0.396,0.397
 "11000","District of Columbia",2,SAACEmpRatio,132,"...","  Architectural services ","Ratio",0.714,0.713,0.719,0.725,0.730,0.730,0.735,0.741,0.741,0.740,0.740,0.742,0.741,0.741,0.740,0.742,0.742,0.741,0.742,0.742,0.742
 "11000","District of Columbia",2,SAACEmpRatio,133,"...","  Landscape architectural services ","Ratio",0.946,0.945,0.951,0.955,0.955,0.942,0.942,0.956,0.955,0.955,0.954,0.962,0.960,0.968,0.960,0.962,0.963,0.963,0.961,0.968,0.965
 "11000","District of Columbia",2,SAACEmpRatio,134,"...","  Interior design services ","Ratio",0.826,0.791,0.820,0.847,0.869,0.885,0.897,0.912,0.923,0.937,0.943,0.951,0.951,0.951,0.953,0.949,0.951,0.953,0.952,0.954,0.953
 "11000","District of Columbia",2,SAACEmpRatio,135,"...","  Industrial design services ","Ratio",(D),(D),0.998,0.950,1.003,1.004,0.994,(D),(D),(D),(D),(D),(D),(D),(D),0.999,1.004,(D),(D),(D),(D)
