GeoFIPS,GeoName,Region,TableName,LineCode,IndustryClassification,Description,Unit,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021
 "42000","Pennsylvania",2,SAOACTVA,1,"...","Total Outdoor Recreation ","Thousands of dollars",11613756,11944747,12047757,12556575,12748410,13089956,13318198,13779340,11183765,13644715
 "42000","Pennsylvania",2,SAOACTVA,2,"..."," Total Core Outdoor Recreation ","Thousands of dollars",6719185,6941719,7055769,7202631,7285842,7480948,7519332,7679040,6674954,7682810
 "42000","Pennsylvania",2,SAOACTVA,3,"...","  Conventional Outdoor Recreation ","Thousands of dollars",4037374,4163783,4172943,4290692,4339113,4518264,4445327,4577493,4421130,4886946
 "42000","Pennsylvania",2,SAOACTVA,4,"...","   Bicycling ","Thousands of dollars",82273,91057,86955,80931,87762,104091,92256,122152,147589,141985
 "42000","Pennsylvania",2,SAOACTVA,5,"...","   Boating/Fishing ","Thousands of dollars",404540,414595,427887,449286,488432,492087,492581,511816,575553,555122
 "42000","Pennsylvania",2,SAOACTVA,6,"...","    Canoeing/Kayaking ","Thousands of dollars",16446,13376,13316,13104,13253,12486,11724,12738,19488,35665
 "42000","Pennsylvania",2,SAOACTVA,7,"...","    Fishing (excludes Boating) ","Thousands of dollars",79502,79885,78432,86335,119660,133213,136810,134543,139402,154631
 "42000","Pennsylvania",2,SAOACTVA,8,"...","    Sailing ","Thousands of dollars",13277,14384,15183,15524,16875,15693,15750,18650,14508,15080
 "42000","Pennsylvania",2,SAOACTVA,9,"...","    Other Boating ","Thousands of dollars",295315,306949,320955,334322,338643,330694,328297,345884,402155,349747
 "42000","Pennsylvania",2,SAOACTVA,10,"...","   Climbing/Hiking/Tent Camping ","Thousands of dollars",107305,111575,113148,114297,108114,109596,112248,121337,129192,166527
 "42000","Pennsylvania",2,SAOACTVA,11,"...","   Equestrian ","Thousands of dollars",133002,141781,161728,168725,186885,205051,220252,210094,199663,223026
 "42000","Pennsylvania",2,SAOACTVA,12,"...","   Hunting/Shooting/Trapping ","Thousands of dollars",243359,277254,256605,264775,319415,319687,300383,307121,327553,354052
 "42000","Pennsylvania",2,SAOACTVA,13,"...","    Hunting/Trapping ","Thousands of dollars",119111,134268,124497,131335,168084,166457,154636,159938,154388,157094
 "42000","Pennsylvania",2,SAOACTVA,14,"...","    Shooting (includes Archery) ","Thousands of dollars",124248,142987,132109,133440,151331,153230,145747,147183,173165,196958
 "42000","Pennsylvania",2,SAOACTVA,15,"...","   Motorcycling/ATVing ","Thousands of dollars",357657,379021,360418,364196,368219,340244,323744,333887,302381,304423
 "42000","Pennsylvania",2,SAOACTVA,16,"...","   Recreational Flying ","Thousands of dollars",28643,29304,30179,30139,29205,26541,25457,24280,21312,21341
 "42000","Pennsylvania",2,SAOACTVA,17,"...","   RVing ","Thousands of dollars",413775,430407,448238,480068,487993,503152,524584,530383,601746,704840
 "42000","Pennsylvania",2,SAOACTVA,18,"...","   Snow Activities ","Thousands of dollars",190707,187849,203584,213587,216118,219030,224625,228288,185467,184620
