GeoFIPS,GeoName,Region,TableName,LineCode,IndustryClassification,Description,Unit,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021
 "23000","Maine",1,SAOVA,1,"...","All industries ","Thousands of dollars",2220270,2355777,2293101,2397842,2389887,2552434,2566243,2720572,2335295,2785287
 "23000","Maine",1,SAOVA,2,"..."," Private industries ","Thousands of dollars",2150376,2281593,2215974,2317799,2305660,2463866,2470751,2628830,2240521,2683841
 "23000","Maine",1,SAOVA,3,"...","  Agriculture, forestry, fishing, and hunting ","Thousands of dollars",23361,25819,25334,25639,28127,32098,33544,33994,33037,39015
 "23000","Maine",1,SAOVA,4,"...","  Mining ","Thousands of dollars",28,29,33,19,15,20,21,19,15,20
 "23000","Maine",1,SAOVA,5,"...","  Utilities ","Thousands of dollars",3,3,3,3,2,3,2,2,3,2
 "23000","Maine",1,SAOVA,6,"...","  Construction ","Thousands of dollars",33070,27513,26091,22389,20910,24376,30720,37504,38545,36719
 "23000","Maine",1,SAOVA,7,"...","  Manufacturing ","Thousands of dollars",227630,228955,208280,207802,228203,237009,225080,242906,288024,347846
 "23000","Maine",1,SAOVA,8,"...","   Durable goods ","Thousands of dollars",134760,136766,130607,133945,141423,146461,150698,162256,177664,205273
 "23000","Maine",1,SAOVA,9,"...","   Nondurable goods ","Thousands of dollars",92870,92188,77672,73857,86781,90548,74382,80650,110359,142573
 "23000","Maine",1,SAOVA,10,"...","  Wholesale trade ","Thousands of dollars",148635,146236,154940,153829,145722,144902,143505,144623,197928,142491
 "23000","Maine",1,SAOVA,11,"...","  Retail trade ","Thousands of dollars",531051,545903,536653,542908,532996,564620,560572,578988,598956,673460
 "23000","Maine",1,SAOVA,12,"...","  Transportation and warehousing ","Thousands of dollars",75702,75309,86729,104044,96793,109613,106215,125820,47876,70071
 "23000","Maine",1,SAOVA,13,"...","  Information ","Thousands of dollars",2888,3029,2991,3142,3307,3430,3610,3621,3810,5695
 "23000","Maine",1,SAOVA,14,"...","  Finance, insurance, real estate, rental, and leasing ","Thousands of dollars",297264,387407,316066,337752,375706,376778,364725,394308,400503,415650
 "23000","Maine",1,SAOVA,15,"...","   Finance and insurance ","Thousands of dollars",20808,19119,22157,24050,25068,23500,24462,26721,26833,29111
 "23000","Maine",1,SAOVA,16,"...","   Real estate and rental and leasing ","Thousands of dollars",276456,368288,293909,313702,350638,353277,340263,367587,373671,386538
 "23000","Maine",1,SAOVA,17,"...","  Professional and business services ","Thousands of dollars",13313,12918,13709,14145,14387,14626,15187,14228,7409,10840
 "23000","Maine",1,SAOVA,18,"...","  Educational services, health care, and social assistance ","Thousands of dollars",11880,11721,12227,12465,13446,14189,15179,15637,11203,13401
 "23000","Maine",1,SAOVA,19,"...","   Educational services ","Thousands of dollars",9396,9309,9792,9962,10922,11495,12416,12706,8870,10395
 "23000","Maine",1,SAOVA,20,"...","   Health care and social assistance ","Thousands of dollars",2483,2413,2435,2503,2523,2694,2762,2930,2332,3006
 "23000","Maine",1,SAOVA,21,"...","  Arts, entertainment, recreation, accommodation, and food services ","Thousands of dollars",765272,795460,810627,869949,821581,918219,948730,1012398,587461,901795
 "23000","Maine",1,SAOVA,22,"...","   Arts, entertainment, and recreation ","Thousands of dollars",183947,186090,193797,191870,198148,217437,221898,225961,144211,180057
 "23000","Maine",1,SAOVA,23,"...","   Accommodation and food services ","Thousands of dollars",581325,609371,616830,678079,623432,700781,726832,786437,443250,721738
 "23000","Maine",1,SAOVA,24,"...","  Other services, except government ","Thousands of dollars",20279,21292,22292,23713,24465,23983,23663,24781,25752,26836
 "23000","Maine",1,SAOVA,25,"..."," Government ","Thousands of dollars",69894,74184,77127,80044,84227,88568,95492,91742,94775,101446
 "23000","Maine",1,SAOVA,26,"...","  Federal ","Thousands of dollars",21812,23740,21790,21813,23654,25804,29804,22039,21519,22571
 "23000","Maine",1,SAOVA,27,"...","  State and local ","Thousands of dollars",48082,50444,55337,58231,60573,62765,65687,69703,73255,78874
"Note: See the included footnote file."
"SAOVA: Outdoor recreation satellite account value added 1/"
"Last updated: November 9, 2022-- new statistics for 2021; revised statistics for 2017-2020."
"U.S. Bureau of Economic Analysis"
